Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
J.R. Smith,0.349,27.0,1.3,-0.5,2.7,0.249,2678.0,1.8,4.0,17.6,0.522,26.5,2.2,0.5569620253164557,0.9642857142857144,NYK
Carmelo Anthony,0.278,28.0,2.4,-2.3,2.0,0.344,2482.0,4.7,7.5,24.8,0.56,35.6,2.8,1.0,0.7142857142857143,NYK
Raymond Felton,0.293,28.0,0.3,-0.9,1.7,0.145,2313.0,1.1,2.5,15.2,0.505,22.1,1.3,0.36708860759493667,0.6071428571428572,NYK
Tyson Chandler,0.0,30.0,3.5,1.8,2.6,0.645,2164.0,1.7,6.7,18.9,0.671,13.0,3.0,0.8987341772151899,0.9285714285714287,NYK
Jason Kidd,0.795,39.0,4.4,2.7,2.8,0.117,2043.0,1.7,2.6,13.5,0.532,11.6,3.3,0.37974683544303794,1.0,NYK
Steve Novak,0.816,29.0,0.0,-2.0,0.8,0.077,1641.0,2.0,3.2,11.3,0.602,13.0,0.8,0.45569620253164556,0.28571428571428575,NYK
Pablo Prigioni,0.609,35.0,0.6,-0.1,1.3,0.114,1263.0,0.7,2.0,13.0,0.595,11.7,0.8,0.30379746835443033,0.46428571428571436,NYK
Iman Shumpert,0.462,22.0,0.6,0.4,1.0,0.171,996.0,0.2,1.0,11.7,0.516,15.6,0.7,0.1772151898734177,0.35714285714285715,NYK
Chris Copeland,0.368,28.0,-2.2,-3.2,0.6,0.218,862.0,1.0,1.5,16.8,0.583,25.3,-0.1,0.24050632911392403,0.2142857142857143,NYK
Ronnie Brewer,0.406,27.0,-0.9,0.7,0.7,0.223,711.0,-1.6,0.1,10.2,0.432,13.6,0.2,0.06329113924050632,0.25,NYK
Amar'e Stoudemire,0.0,30.0,-1.4,-2.0,0.6,0.487,682.0,0.6,2.1,22.1,0.637,25.7,0.1,0.3164556962025316,0.2142857142857143,NYK
James White,0.353,30.0,-3.4,-0.9,0.3,0.164,435.0,-2.6,0.1,9.1,0.503,15.2,-0.2,0.06329113924050632,0.10714285714285715,NYK
Kenyon Martin,0.0,35.0,0.5,1.8,0.6,0.43,431.0,-1.2,0.6,13.9,0.583,13.7,0.3,0.12658227848101264,0.2142857142857143,NYK
Kurt Thomas,0.012,40.0,0.4,2.2,0.5,0.157,392.0,-1.7,0.6,13.3,0.547,11.5,0.2,0.12658227848101264,0.17857142857142858,NYK
Rasheed Wallace,0.486,38.0,-3.2,-0.8,0.6,0.141,296.0,-2.3,0.1,16.7,0.484,25.4,-0.1,0.06329113924050632,0.2142857142857143,NYK
Marcus Camby,0.0,38.0,-3.2,3.4,0.4,0.358,250.0,-6.6,-0.4,8.6,0.342,14.3,-0.1,0.0,0.14285714285714288,NYK
Earl Barron,0.0,31.0,-5.9,-0.9,0.1,0.143,37.0,-5.0,0.0,15.4,0.37,20.1,0.0,0.05063291139240506,0.03571428571428572,NYK
Quentin Richardson,0.364,32.0,-13.2,-4.2,0.0,0.182,29.0,-9.0,-0.1,0.7,0.21,22.4,-0.1,0.0379746835443038,0.0,NYK
Solomon Jones,0.0,28.0,-10.5,1.2,0.0,0.0,26.0,-11.7,-0.1,-5.7,0.0,7.2,-0.1,0.0379746835443038,0.0,NYK
