Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Kevin Love,0.355,25.0,8.4,1.2,3.7,0.445,2797.0,7.2,10.6,26.9,0.591,28.8,7.3,1.0,1.0,MIN
Ricky Rubio,0.199,23.0,1.5,1.5,3.6,0.422,2638.0,0.0,2.2,15.4,0.491,16.4,2.3,0.23636363636363636,0.9729729729729729,MIN
Corey Brewer,0.261,27.0,1.7,1.3,2.7,0.281,2609.0,0.4,2.4,12.7,0.55,16.5,2.4,0.2545454545454545,0.7297297297297297,MIN
Kevin Martin,0.29,30.0,-0.6,-2.0,1.5,0.332,2177.0,1.4,3.8,16.3,0.553,25.0,0.8,0.38181818181818183,0.4054054054054054,MIN
Nikola Pekovic,0.0,28.0,0.2,-1.2,1.5,0.355,1663.0,1.4,4.3,20.7,0.582,22.9,0.9,0.4272727272727273,0.4054054054054054,MIN
Dante Cunningham,0.01,26.0,-0.1,2.1,2.0,0.132,1635.0,-2.2,0.9,12.6,0.474,15.1,0.8,0.11818181818181818,0.5405405405405405,MIN
J.J. Barea,0.352,29.0,-3.6,-2.7,0.9,0.152,1471.0,-0.9,-0.1,11.6,0.471,23.9,-0.6,0.02727272727272728,0.24324324324324323,MIN
Gorgui Dieng,0.004,24.0,0.7,3.1,1.5,0.41,818.0,-2.4,0.7,16.5,0.534,16.8,0.5,0.1,0.4054054054054054,MIN
Luc Mbah a Moute,0.087,27.0,-3.3,0.3,0.6,0.335,807.0,-3.6,0.0,7.5,0.498,11.6,-0.3,0.03636363636363637,0.16216216216216214,MIN
Chase Budinger,0.472,25.0,-2.6,-1.3,0.6,0.154,751.0,-1.3,0.3,9.7,0.505,16.7,-0.1,0.06363636363636363,0.16216216216216214,MIN
Alexey Shved,0.43,25.0,-3.1,-0.4,0.7,0.38,664.0,-2.7,-0.4,10.2,0.452,20.8,-0.2,0.0,0.18918918918918917,MIN
Robbie Hummel,0.503,24.0,-2.1,-0.7,0.6,0.09,655.0,-1.4,0.6,9.6,0.492,12.6,0.0,0.09090909090909091,0.16216216216216214,MIN
Ronny Turiaf,0.0,31.0,1.7,4.0,0.9,0.467,606.0,-2.3,0.6,13.9,0.578,10.7,0.6,0.09090909090909091,0.24324324324324323,MIN
Shabazz Muhammad,0.089,21.0,-6.2,-3.1,0.2,0.323,290.0,-3.1,0.1,13.1,0.505,23.1,-0.3,0.045454545454545456,0.05405405405405406,MIN
Derrick Williams,0.278,22.0,-7.7,-1.7,0.2,0.296,162.0,-6.0,-0.1,7.6,0.442,17.6,-0.2,0.02727272727272728,0.05405405405405406,MIN
A.J. Price,0.478,27.0,-6.0,-3.9,0.0,0.043,99.0,-2.1,-0.1,9.7,0.469,23.2,-0.1,0.02727272727272728,0.0,MIN
Othyus Jeffers,1.0,28.0,-12.0,-3.7,0.0,2.0,13.0,-8.3,0.0,1.7,0.532,9.4,0.0,0.03636363636363637,0.0,MIN
