Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Pau Gasol,0.029,31.0,3.7,2.0,3.1,0.285,2430.0,1.7,5.2,20.4,0.547,22.1,3.5,1.0,0.9393939393939394,LAL
Kobe Bryant,0.215,33.0,2.3,-1.4,2.0,0.338,2232.0,3.6,4.2,21.9,0.527,35.7,2.4,0.8148148148148149,0.6060606060606061,LAL
Andrew Bynum,0.006,24.0,1.8,1.2,3.3,0.425,2112.0,0.7,4.8,22.9,0.594,23.8,2.0,0.9259259259259258,1.0,LAL
Metta World Peace,0.406,32.0,0.5,0.7,1.7,0.247,1720.0,-0.2,0.9,11.0,0.478,15.6,1.1,0.20370370370370372,0.5151515151515151,LAL
Matt Barnes,0.357,31.0,2.6,1.5,1.8,0.331,1440.0,1.1,2.4,15.5,0.554,16.4,1.7,0.48148148148148145,0.5454545454545455,LAL
Steve Blake,0.59,31.0,-2.9,-1.4,0.8,0.101,1237.0,-1.4,0.2,8.5,0.493,13.0,-0.3,0.07407407407407407,0.24242424242424246,LAL
Derek Fisher,0.308,37.0,-2.4,-0.4,0.9,0.221,1101.0,-2.0,0.2,8.8,0.479,13.4,-0.1,0.07407407407407407,0.27272727272727276,LAL
Troy Murphy,0.392,31.0,-1.0,0.6,0.9,0.053,956.0,-1.6,0.8,9.0,0.537,9.6,0.2,0.18518518518518517,0.27272727272727276,LAL
Josh McRoberts,0.059,24.0,-0.2,1.6,0.8,0.305,718.0,-1.8,0.6,10.9,0.516,10.5,0.3,0.14814814814814814,0.24242424242424246,LAL
Ramon Sessions,0.166,25.0,0.0,-1.3,0.5,0.479,701.0,1.3,1.4,17.3,0.57,20.5,0.3,0.2962962962962963,0.15151515151515152,LAL
Andrew Goudelock,0.431,23.0,-6.6,-4.3,0.1,0.069,419.0,-2.3,0.0,8.4,0.488,21.9,-0.5,0.037037037037037035,0.030303030303030307,LAL
Devin Ebanks,0.101,22.0,-3.4,-0.2,0.3,0.393,396.0,-3.2,0.0,8.3,0.465,14.2,-0.1,0.037037037037037035,0.09090909090909091,LAL
Jason Kapono,0.491,30.0,-5.2,-2.2,0.1,0.073,269.0,-3.1,0.0,4.5,0.476,10.7,-0.2,0.037037037037037035,0.030303030303030307,LAL
Darius Morris,0.214,21.0,-8.1,-2.5,0.1,0.214,169.0,-5.6,-0.2,5.2,0.5,17.6,-0.3,0.0,0.030303030303030307,LAL
Jordan Hill,0.0,24.0,-0.8,1.9,0.2,0.267,82.0,-2.7,0.0,19.3,0.492,22.6,0.0,0.037037037037037035,0.060606060606060615,LAL
Luke Walton,0.286,31.0,-1.5,0.0,0.1,0.0,65.0,-1.5,0.0,8.9,0.429,11.3,0.0,0.037037037037037035,0.030303030303030307,LAL
Christian Eyenga,0.167,22.0,-2.8,-1.8,0.0,0.333,19.0,-1.0,0.0,16.7,0.581,19.0,0.0,0.037037037037037035,0.0,LAL
