Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Paul George,0.391,25.0,4.5,1.0,4.8,0.364,2819.0,3.5,4.4,20.9,0.557,30.4,4.6,1.0,1.0,IND
Monta Ellis,0.276,30.0,0.3,0.9,3.9,0.202,2734.0,-0.6,0.4,13.7,0.504,21.2,1.6,0.18367346938775508,0.8125,IND
George Hill,0.425,29.0,1.5,0.5,2.8,0.203,2524.0,1.1,3.4,13.2,0.555,15.8,2.2,0.7959183673469387,0.5833333333333334,IND
Ian Mahinmi,0.0,29.0,2.4,3.3,3.3,0.502,1816.0,-0.9,2.9,16.6,0.603,15.7,2.0,0.693877551020408,0.6875,IND
Lavoy Allen,0.0,26.0,-0.6,1.4,2.1,0.197,1599.0,-2.1,1.6,12.4,0.532,13.0,0.6,0.42857142857142855,0.43750000000000006,IND
Jordan Hill,0.002,28.0,-0.7,0.9,2.3,0.228,1513.0,-1.7,1.6,16.4,0.534,20.3,0.5,0.42857142857142855,0.47916666666666663,IND
C.J. Miles,0.61,28.0,-0.2,-1.2,1.9,0.196,1464.0,1.0,1.2,14.0,0.547,22.8,0.7,0.346938775510204,0.3958333333333333,IND
Myles Turner,0.026,19.0,-2.3,1.4,2.3,0.228,1367.0,-3.7,0.8,15.4,0.531,20.9,-0.1,0.2653061224489796,0.47916666666666663,IND
Rodney Stuckey,0.187,29.0,-2.5,-0.3,1.5,0.357,1275.0,-2.1,0.5,12.6,0.504,20.3,-0.2,0.2040816326530612,0.3125,IND
Solomon Hill,0.356,24.0,0.0,1.3,1.3,0.202,866.0,-1.3,0.8,12.2,0.543,13.2,0.4,0.2653061224489796,0.27083333333333337,IND
Chase Budinger,0.356,27.0,-1.2,0.8,1.0,0.247,729.0,-2.0,0.3,11.1,0.502,14.9,0.1,0.16326530612244897,0.20833333333333334,IND
Glenn Robinson,0.245,22.0,-3.0,0.0,0.6,0.258,508.0,-3.0,0.2,11.4,0.508,16.1,-0.1,0.14285714285714285,0.125,IND
Joe Young,0.272,23.0,-5.4,-1.5,0.5,0.148,384.0,-3.9,-0.5,9.9,0.428,24.4,-0.3,0.0,0.10416666666666667,IND
Ty Lawson,0.209,28.0,-2.2,-0.7,0.3,0.09,235.0,-1.5,0.2,13.7,0.46,15.5,0.0,0.14285714285714285,0.0625,IND
Shayne Whittington,0.182,24.0,-4.5,1.0,0.1,0.182,41.0,-5.4,-0.1,7.4,0.463,18.1,0.0,0.08163265306122448,0.020833333333333336,IND
Rakeem Christmas,0.0,24.0,3.2,-6.6,0.0,0.0,6.0,9.7,0.0,32.0,1.0,14.7,0.0,0.1020408163265306,0.0,IND
