Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Kevin Durant,0.269,22.0,2.9,-0.8,3.3,0.439,3038.0,3.7,8.6,23.6,0.589,30.6,3.7,1.0,1.0,OKC
Russell Westbrook,0.074,22.0,5.0,0.5,3.1,0.454,2847.0,4.4,6.3,23.6,0.538,31.6,5.0,0.7415730337078651,0.9393939393939394,OKC
Serge Ibaka,0.002,21.0,0.1,1.2,3.2,0.298,2216.0,-1.1,4.3,17.7,0.579,15.7,1.1,0.5168539325842696,0.9696969696969698,OKC
James Harden,0.474,21.0,2.3,-0.6,2.1,0.501,2189.0,2.9,5.0,16.4,0.598,19.5,2.4,0.5955056179775281,0.6363636363636365,OKC
Thabo Sefolosha,0.306,26.0,2.0,2.6,2.5,0.237,2049.0,-0.6,1.6,10.4,0.545,9.4,2.0,0.21348314606741572,0.7575757575757576,OKC
Jeff Green,0.298,24.0,-0.6,-0.7,1.4,0.293,1815.0,0.2,1.9,12.9,0.533,19.3,0.7,0.24719101123595502,0.42424242424242425,OKC
Nick Collison,0.0,30.0,1.0,1.4,1.5,0.302,1524.0,-0.3,2.1,10.8,0.6,9.8,1.2,0.2696629213483146,0.4545454545454546,OKC
Eric Maynor,0.288,23.0,-3.4,-2.1,0.8,0.177,1200.0,-1.2,0.7,11.7,0.485,16.5,-0.4,0.11235955056179775,0.24242424242424246,OKC
Nenad Krstic,0.0,27.0,-3.2,-1.5,0.8,0.216,1018.0,-1.8,1.2,12.5,0.534,16.4,-0.3,0.16853932584269662,0.24242424242424246,OKC
Daequan Cook,0.851,23.0,-0.2,-2.7,0.4,0.11,598.0,2.5,1.2,12.8,0.63,15.7,0.3,0.16853932584269662,0.12121212121212123,OKC
Nazr Mohammed,0.0,33.0,-1.7,-1.0,0.5,0.183,429.0,-0.7,0.7,16.0,0.583,17.0,0.0,0.11235955056179775,0.15151515151515152,OKC
Kendrick Perkins,0.0,26.0,-2.3,1.6,0.6,0.451,429.0,-3.9,-0.1,9.1,0.511,12.3,0.0,0.022471910112359546,0.18181818181818182,OKC
D.J. White,0.0,24.0,-5.5,-0.5,0.3,0.154,219.0,-5.0,0.0,10.1,0.468,15.8,-0.2,0.033707865168539325,0.09090909090909091,OKC
Royal Ivey,0.421,29.0,-3.0,-0.9,0.1,0.053,155.0,-2.1,0.1,8.2,0.527,12.8,0.0,0.0449438202247191,0.030303030303030307,OKC
Cole Aldrich,0.0,22.0,-0.8,2.6,0.2,0.267,142.0,-3.4,0.0,7.0,0.537,7.9,0.0,0.033707865168539325,0.060606060606060615,OKC
Byron Mullens,0.0,21.0,-17.2,-4.7,0.1,0.5,85.0,-12.5,-0.3,3.5,0.366,22.5,-0.3,0.0,0.030303030303030307,OKC
Nate Robinson,0.533,26.0,-11.0,-7.9,0.0,0.267,30.0,-3.1,0.0,3.3,0.388,28.4,-0.1,0.033707865168539325,0.0,OKC
Morris Peterson,0.2,33.0,-7.3,-2.1,0.0,0.0,23.0,-5.1,0.0,1.7,0.4,9.9,0.0,0.033707865168539325,0.0,OKC
