Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Jodie Meeks,0.453,26.0,0.7,-1.4,0.7,0.289,2556.0,2.2,3.8,14.7,0.601,19.1,1.8,1.0,0.4117647058823529,LAL
Wesley Johnson,0.416,26.0,0.2,1.3,1.5,0.118,2240.0,-1.1,0.4,11.0,0.522,15.1,1.2,0.20930232558139536,0.8823529411764706,LAL
Pau Gasol,0.016,33.0,0.6,1.6,1.7,0.287,1884.0,-1.0,1.3,19.3,0.522,26.4,1.3,0.4186046511627907,1.0,LAL
Nick Young,0.394,28.0,-1.9,-3.6,0.3,0.321,1810.0,1.7,2.3,16.0,0.564,26.8,0.0,0.6511627906976744,0.17647058823529413,LAL
Kendall Marshall,0.425,22.0,-4.5,-3.2,0.3,0.086,1564.0,-1.3,0.6,12.6,0.494,16.3,-1.0,0.2558139534883721,0.17647058823529413,LAL
Jordan Hill,0.002,26.0,-0.7,-0.2,1.3,0.347,1500.0,-0.5,3.1,19.3,0.579,19.7,0.5,0.8372093023255814,0.7647058823529412,LAL
Ryan Kelly,0.383,22.0,-0.2,0.3,0.7,0.364,1312.0,-0.5,1.5,12.6,0.548,15.9,0.6,0.46511627906976744,0.4117647058823529,LAL
Robert Sacre,0.0,24.0,-2.3,0.7,0.7,0.313,1089.0,-3.1,0.7,12.1,0.513,15.5,-0.1,0.27906976744186046,0.4117647058823529,LAL
Jordan Farmar,0.44,27.0,-1.1,-2.0,0.4,0.162,912.0,0.9,0.4,15.0,0.533,23.2,0.2,0.20930232558139536,0.23529411764705885,LAL
Xavier Henry,0.235,22.0,-3.6,-1.4,0.5,0.513,908.0,-2.2,-0.1,12.3,0.511,23.1,-0.4,0.0930232558139535,0.29411764705882354,LAL
Steve Blake,0.562,33.0,-1.6,-1.3,0.3,0.15,891.0,-0.3,0.4,12.1,0.515,15.7,0.1,0.20930232558139536,0.17647058823529413,LAL
Shawne Williams,0.672,27.0,-1.2,0.7,0.6,0.104,751.0,-1.9,0.1,9.5,0.503,12.9,0.2,0.13953488372093023,0.35294117647058826,LAL
Chris Kaman,0.009,31.0,-2.4,0.7,0.7,0.197,736.0,-3.1,-0.2,17.0,0.537,26.7,-0.1,0.06976744186046512,0.4117647058823529,LAL
Kent Bazemore,0.362,24.0,-1.2,-0.7,0.4,0.297,643.0,-0.5,0.0,13.3,0.543,22.3,0.1,0.11627906976744186,0.23529411764705885,LAL
Steve Nash,0.255,39.0,-6.2,-3.7,0.0,0.255,313.0,-2.5,0.1,12.2,0.488,18.9,-0.3,0.13953488372093023,0.0,LAL
MarShon Brooks,0.216,25.0,-1.3,-1.0,0.1,0.295,228.0,-0.2,0.2,16.5,0.578,22.3,0.0,0.1627906976744186,0.05882352941176471,LAL
Manny Harris,0.286,24.0,-4.9,-2.0,0.1,0.171,180.0,-2.9,-0.1,10.9,0.485,20.4,-0.1,0.0930232558139535,0.05882352941176471,LAL
Kobe Bryant,0.219,35.0,-5.9,-1.3,0.1,0.288,177.0,-4.7,-0.5,10.7,0.505,28.7,-0.2,0.0,0.05882352941176471,LAL
Elias Harris,0.0,24.0,-0.9,2.7,0.0,0.0,11.0,-3.7,0.0,7.6,0.0,4.0,0.0,0.11627906976744186,0.0,LAL
