Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Luis Scola,0.003,31.0,-1.4,-0.4,1.6,0.223,2067.0,-1.0,1.8,15.4,0.526,24.8,0.3,0.5384615384615385,0.6956521739130436,HOU
Chandler Parsons,0.324,23.0,1.7,1.2,1.8,0.142,1804.0,0.5,1.6,13.3,0.513,16.7,1.7,0.4871794871794872,0.782608695652174,HOU
Courtney Lee,0.374,26.0,0.3,-0.1,1.4,0.148,1757.0,0.4,1.8,12.6,0.534,17.6,1.0,0.5384615384615385,0.6086956521739131,HOU
Goran Dragic,0.337,25.0,2.1,-1.0,1.5,0.317,1752.0,3.0,3.6,18.0,0.567,21.8,1.8,1.0,0.6521739130434783,HOU
Kyle Lowry,0.411,25.0,4.1,0.5,1.6,0.386,1510.0,3.6,3.3,18.8,0.558,22.0,2.3,0.923076923076923,0.6956521739130436,HOU
Patrick Patterson,0.006,22.0,-2.9,-0.2,1.1,0.112,1483.0,-2.7,0.5,11.5,0.457,17.9,-0.3,0.20512820512820515,0.47826086956521746,HOU
Samuel Dalembert,0.003,30.0,0.3,2.4,2.3,0.286,1446.0,-2.1,1.8,16.9,0.551,16.6,0.8,0.5384615384615385,1.0,HOU
Chase Budinger,0.465,23.0,0.0,-1.3,1.0,0.149,1298.0,1.2,2.0,14.9,0.556,19.5,0.6,0.5897435897435898,0.4347826086956522,HOU
Kevin Martin,0.419,28.0,0.2,-2.5,0.6,0.333,1264.0,2.7,2.7,16.5,0.554,24.7,0.7,0.7692307692307693,0.2608695652173913,HOU
Jordan Hill,0.022,24.0,-2.3,0.6,0.7,0.289,469.0,-2.8,0.5,15.1,0.529,17.1,0.0,0.20512820512820515,0.30434782608695654,HOU
Marcus Camby,0.04,37.0,4.1,4.3,0.9,0.206,458.0,-0.2,0.8,19.6,0.491,14.6,0.7,0.2820512820512821,0.391304347826087,HOU
Terrence Williams,0.333,24.0,-5.9,-1.2,0.1,0.211,181.0,-4.8,-0.2,6.2,0.434,18.1,-0.2,0.025641025641025637,0.04347826086956522,HOU
Jonny Flynn,0.22,22.0,-7.8,-3.5,0.1,0.341,135.0,-4.3,-0.1,8.8,0.392,18.9,-0.2,0.05128205128205128,0.04347826086956522,HOU
Marcus Morris,0.315,22.0,-10.0,-3.5,0.1,0.148,126.0,-6.5,-0.3,3.8,0.348,22.2,-0.3,0.0,0.04347826086956522,HOU
Earl Boykins,0.25,35.0,-6.3,-3.1,0.0,0.417,111.0,-3.2,0.0,10.3,0.458,20.3,-0.1,0.07692307692307693,0.0,HOU
Greg Smith,0.0,21.0,0.1,2.6,0.1,0.0,69.0,-2.5,0.1,12.3,0.636,7.9,0.0,0.10256410256410257,0.04347826086956522,HOU
Jeff Adrien,0.0,25.0,-7.7,-2.3,0.1,0.75,63.0,-5.4,0.1,11.2,0.493,16.8,-0.1,0.10256410256410257,0.04347826086956522,HOU
Courtney Fortson,0.45,23.0,-5.1,-1.0,0.1,0.3,49.0,-4.1,-0.1,8.5,0.398,25.6,0.0,0.05128205128205128,0.04347826086956522,HOU
Hasheem Thabeet,0.0,24.0,-3.0,-1.0,0.0,0.0,23.0,-2.0,0.1,16.4,1.0,5.9,0.0,0.10256410256410257,0.0,HOU
