Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Kemba Walker,0.267,22.0,1.5,-1.7,1.1,0.298,2859.0,3.2,3.7,18.8,0.517,25.6,2.5,1.0,0.8666666666666667,CHO
Bismack Biyombo,0.0,20.0,-3.2,1.2,1.3,0.41,2186.0,-4.4,0.1,10.1,0.472,10.2,-0.7,0.1627906976744186,1.0,CHO
Gerald Henderson,0.117,25.0,-1.6,-2.1,0.3,0.366,2133.0,0.5,2.9,16.4,0.531,23.5,0.2,0.813953488372093,0.3333333333333333,CHO
Michael Kidd-Gilchrist,0.015,19.0,-2.2,0.1,1.0,0.305,2025.0,-2.3,1.1,14.0,0.506,17.9,-0.1,0.39534883720930236,0.7999999999999999,CHO
Ramon Sessions,0.158,26.0,-2.1,-3.5,0.0,0.513,1652.0,1.4,2.9,17.7,0.529,25.7,0.0,0.813953488372093,0.13333333333333333,CHO
Ben Gordon,0.384,29.0,-5.1,-4.7,-0.2,0.167,1560.0,-0.4,-0.4,12.7,0.515,27.8,-1.2,0.04651162790697674,0.0,CHO
Jeffery Taylor,0.386,23.0,-3.3,-2.4,0.0,0.258,1507.0,-0.9,1.2,10.3,0.531,14.9,-0.5,0.41860465116279066,0.13333333333333333,CHO
Byron Mullens,0.369,23.0,-3.6,-1.7,0.7,0.176,1428.0,-1.9,-0.6,12.3,0.465,21.7,-0.6,0.0,0.6,CHO
Brendan Haywood,0.005,33.0,-4.6,-0.3,0.4,0.306,1162.0,-4.3,-0.2,8.7,0.441,11.5,-0.8,0.09302325581395349,0.4000000000000001,CHO
Josh McRoberts,0.153,25.0,0.1,0.2,0.4,0.289,802.0,-0.1,1.1,14.8,0.565,14.3,0.4,0.39534883720930236,0.4000000000000001,CHO
Jeff Adrien,0.012,26.0,-3.3,-0.2,0.4,0.595,713.0,-3.0,0.5,13.4,0.493,15.6,-0.2,0.2558139534883721,0.4000000000000001,CHO
Hakim Warrick,0.018,30.0,-7.1,-2.6,0.1,0.528,482.0,-4.5,-0.2,11.3,0.473,21.7,-0.6,0.09302325581395349,0.20000000000000004,CHO
Reggie Williams,0.545,26.0,-3.4,-3.4,0.1,0.159,380.0,0.0,0.2,13.2,0.517,19.2,-0.1,0.186046511627907,0.20000000000000004,CHO
Tyrus Thomas,0.059,26.0,-6.2,-0.9,0.2,0.228,360.0,-5.3,-0.4,9.6,0.418,21.1,-0.4,0.04651162790697674,0.26666666666666666,CHO
Jannero Pargo,0.535,33.0,-2.7,-4.2,0.0,0.063,292.0,1.5,-0.1,14.1,0.517,27.1,-0.1,0.11627906976744186,0.13333333333333333,CHO
DeSagana Diop,0.037,31.0,-4.1,3.0,0.2,0.037,226.0,-7.1,-0.3,6.6,0.292,7.1,-0.1,0.06976744186046512,0.26666666666666666,CHO
Cory Higgins,0.263,23.0,-2.7,-2.7,0.0,0.105,32.0,0.1,0.0,12.6,0.352,28.3,0.0,0.13953488372093023,0.13333333333333333,CHO
Matt Carroll,0.0,32.0,-15.4,-7.8,0.0,0.0,6.0,-7.6,0.0,2.9,0.0,0.0,0.0,0.13953488372093023,0.13333333333333333,CHO
