Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Jayson Tatum,0.29,19.0,1.0,1.5,4.0,0.309,2438.0,-0.5,3.0,15.3,0.586,19.5,1.8,0.5416666666666666,1.0,BOS
Al Horford,0.3,31.0,4.0,2.9,3.8,0.159,2277.0,1.1,4.0,17.6,0.575,18.4,3.5,0.6805555555555556,0.95,BOS
Jaylen Brown,0.381,21.0,-0.2,0.4,3.2,0.29,2152.0,-0.6,1.2,13.6,0.562,21.4,1.0,0.2916666666666667,0.8,BOS
Terry Rozier,0.503,23.0,1.8,1.0,3.4,0.186,2068.0,0.8,2.2,15.1,0.52,20.4,2.0,0.4305555555555556,0.85,BOS
Kyrie Irving,0.374,25.0,6.2,-0.7,2.7,0.24,1931.0,6.9,6.3,25.0,0.61,31.0,4.0,1.0,0.675,BOS
Marcus Smart,0.483,23.0,-0.5,1.1,2.5,0.258,1614.0,-1.6,-0.6,10.8,0.479,19.4,0.6,0.04166666666666667,0.625,BOS
Aron Baynes,0.047,31.0,-1.7,2.1,2.5,0.175,1485.0,-3.8,0.5,12.1,0.502,16.8,0.1,0.19444444444444442,0.625,BOS
Marcus Morris,0.383,28.0,-1.7,-0.6,2.2,0.252,1447.0,-1.0,1.1,14.5,0.541,23.0,0.1,0.2777777777777778,0.55,BOS
Semi Ojeleye,0.665,23.0,-3.5,0.1,1.3,0.218,1150.0,-3.6,-0.2,4.6,0.473,9.0,-0.4,0.09722222222222221,0.325,BOS
Daniel Theis,0.249,25.0,2.6,3.4,1.9,0.348,936.0,-0.8,1.6,16.1,0.616,15.5,1.1,0.3472222222222222,0.475,BOS
Shane Larkin,0.393,25.0,-2.1,0.2,1.1,0.169,775.0,-2.3,0.3,10.4,0.491,15.5,0.0,0.16666666666666666,0.275,BOS
Abdel Nader,0.436,24.0,-5.6,0.3,0.8,0.262,522.0,-5.9,-0.9,5.1,0.439,17.1,-0.5,0.0,0.2,BOS
Greg Monroe,0.0,27.0,4.5,4.3,1.1,0.348,496.0,0.2,0.8,23.0,0.58,24.9,0.8,0.23611111111111113,0.275,BOS
Guerschon Yabusele,0.607,22.0,-0.7,0.2,0.3,0.361,235.0,-1.0,0.3,12.3,0.559,15.7,0.1,0.16666666666666666,0.075,BOS
Jabari Bird,0.269,23.0,-2.1,0.1,0.2,0.5,115.0,-2.3,0.1,12.1,0.615,15.4,0.0,0.1388888888888889,0.05,BOS
Kadeem Allen,0.5,25.0,-6.4,0.3,0.1,0.409,107.0,-6.7,-0.2,2.6,0.366,14.6,-0.1,0.09722222222222221,0.025,BOS
Jonathan Gibson,0.522,30.0,1.9,-5.3,0.0,0.0,40.0,7.2,0.1,25.4,0.739,29.0,0.0,0.1388888888888889,0.0,BOS
Xavier Silas,0.667,30.0,-13.4,-0.8,0.0,0.0,7.0,-12.6,-0.1,-4.9,0.0,19.1,0.0,0.11111111111111112,0.0,BOS
Jarell Eddie,1.0,26.0,-3.5,5.1,0.0,0.0,6.0,-8.6,0.0,4.0,0.0,7.4,0.0,0.125,0.0,BOS
Gordon Hayward,0.5,27.0,-12.0,-6.1,0.0,0.0,5.0,-5.9,0.0,7.3,0.5,17.9,0.0,0.125,0.0,BOS
