Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Jrue Holiday,0.192,22.0,0.6,-0.4,2.7,0.188,2926.0,1.0,0.6,16.7,0.496,26.6,1.9,0.2954545454545454,0.7297297297297297,PHI
Evan Turner,0.151,24.0,-2.1,0.3,2.9,0.198,2892.0,-2.4,-0.7,12.1,0.478,21.2,-0.1,0.0,0.7837837837837838,PHI
Thaddeus Young,0.008,24.0,1.7,1.6,3.7,0.196,2629.0,0.2,3.7,18.2,0.541,19.8,2.5,1.0,1.0,PHI
Spencer Hawes,0.107,24.0,-0.1,1.5,2.8,0.194,2233.0,-1.5,1.7,16.0,0.514,20.9,1.1,0.5454545454545454,0.7567567567567567,PHI
Dorell Wright,0.603,27.0,1.3,-0.2,2.1,0.235,1783.0,1.5,2.8,16.0,0.551,18.7,1.5,0.7954545454545454,0.5675675675675675,PHI
Lavoy Allen,0.002,23.0,-2.6,0.6,1.6,0.132,1669.0,-3.2,0.9,11.5,0.474,14.8,-0.3,0.36363636363636365,0.43243243243243246,PHI
Nick Young,0.387,27.0,-2.5,-2.3,1.0,0.236,1411.0,-0.2,1.4,13.3,0.525,21.2,-0.2,0.4772727272727271,0.27027027027027023,PHI
Damien Wilkins,0.161,33.0,-2.5,-0.7,0.9,0.345,1095.0,-1.8,1.0,12.5,0.533,17.4,-0.1,0.3863636363636363,0.24324324324324323,PHI
Jason Richardson,0.497,32.0,-0.6,-0.1,1.1,0.098,936.0,-0.5,0.3,12.6,0.495,18.5,0.3,0.22727272727272727,0.2972972972972973,PHI
Royal Ivey,0.611,31.0,-2.6,-1.1,0.5,0.111,698.0,-1.6,0.5,8.1,0.563,11.3,-0.1,0.2727272727272727,0.13513513513513511,PHI
Arnett Moultrie,0.0,22.0,-1.7,-0.9,0.6,0.209,542.0,-0.7,1.1,16.7,0.595,14.1,0.0,0.40909090909090906,0.16216216216216214,PHI
Kwame Brown,0.0,30.0,-3.5,1.6,0.4,0.514,269.0,-5.1,0.0,8.8,0.452,9.1,-0.1,0.15909090909090906,0.10810810810810811,PHI
Jeremy Pargo,0.27,26.0,-7.8,-3.7,0.1,0.333,208.0,-4.1,0.0,8.4,0.478,18.9,-0.3,0.15909090909090906,0.02702702702702703,PHI
Maalik Wayns,0.347,21.0,-13.3,-5.7,0.1,0.208,165.0,-7.6,-0.6,1.8,0.356,25.6,-0.5,0.02272727272727272,0.02702702702702703,PHI
Charles Jenkins,0.0,23.0,-5.9,-1.0,0.1,0.105,150.0,-5.0,0.0,8.6,0.377,12.8,-0.1,0.15909090909090906,0.02702702702702703,PHI
Justin Holiday,0.333,23.0,-6.7,-0.7,0.1,0.167,142.0,-6.0,-0.3,7.6,0.408,19.6,-0.2,0.0909090909090909,0.02702702702702703,PHI
Shelvin Mack,0.5,22.0,-24.1,-9.0,0.0,0.0,7.0,-15.1,-0.1,-6.4,0.5,26.3,0.0,0.13636363636363635,0.0,PHI
