Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Boris Diaw,0.292,28.0,1.5,0.7,2.3,0.159,2778.0,0.8,2.4,13.9,0.558,16.8,2.5,0.537037037037037,1.0,CHO
D.J. Augustin,0.348,23.0,-0.4,-2.8,1.3,0.31,2757.0,2.4,4.9,15.9,0.541,21.2,1.1,1.0,0.5652173913043479,CHO
Stephen Jackson,0.339,32.0,-0.2,-0.8,2.1,0.288,2405.0,0.6,-0.2,14.6,0.52,27.4,1.1,0.05555555555555555,0.9130434782608696,CHO
Gerald Wallace,0.182,28.0,0.8,1.5,2.3,0.488,1872.0,-0.8,1.3,15.0,0.53,20.2,1.3,0.3333333333333333,1.0,CHO
Kwame Brown,0.0,28.0,-2.3,-0.1,1.7,0.616,1714.0,-2.2,1.8,12.8,0.55,14.9,-0.1,0.4259259259259259,0.7391304347826088,CHO
Gerald Henderson,0.063,23.0,-2.3,-0.3,1.4,0.286,1661.0,-1.9,0.9,13.2,0.509,19.9,-0.1,0.25925925925925924,0.6086956521739131,CHO
Shaun Livingston,0.01,25.0,-1.9,0.1,1.2,0.315,1261.0,-2.0,0.7,14.3,0.53,20.1,0.0,0.2222222222222222,0.5217391304347826,CHO
Tyrus Thomas,0.009,24.0,-1.2,1.9,1.5,0.411,861.0,-3.1,0.4,18.2,0.536,24.9,0.2,0.16666666666666666,0.6521739130434783,CHO
Nazr Mohammed,0.003,33.0,-4.1,-0.8,1.1,0.278,851.0,-3.3,0.3,15.9,0.52,22.4,-0.5,0.14814814814814814,0.47826086956521746,CHO
Dominic McGuire,0.011,25.0,-2.5,1.5,0.9,0.214,760.0,-4.0,0.1,10.4,0.437,13.8,-0.1,0.1111111111111111,0.391304347826087,CHO
Matt Carroll,0.231,30.0,-4.3,-2.0,0.5,0.261,582.0,-2.3,0.3,12.2,0.53,19.8,-0.3,0.14814814814814814,0.2173913043478261,CHO
Dante Cunningham,0.05,23.0,-3.2,-0.6,0.5,0.094,529.0,-2.6,0.2,13.1,0.525,18.3,-0.2,0.12962962962962962,0.2173913043478261,CHO
Derrick Brown,0.053,23.0,-1.7,0.2,0.4,0.416,488.0,-1.9,0.3,12.4,0.565,15.6,0.0,0.14814814814814814,0.1739130434782609,CHO
D.J. White,0.013,24.0,-1.7,-1.2,0.4,0.351,466.0,-0.4,1.1,17.7,0.571,18.6,0.0,0.2962962962962963,0.1739130434782609,CHO
Eduardo Najera,0.472,34.0,-3.1,0.1,0.3,0.153,372.0,-3.2,-0.1,5.5,0.449,11.3,-0.1,0.07407407407407407,0.13043478260869565,CHO
DeSagana Diop,0.0,29.0,-3.3,4.2,0.3,0.458,181.0,-7.4,-0.3,5.4,0.347,10.3,-0.1,0.037037037037037035,0.13043478260869565,CHO
Garrett Temple,0.619,24.0,-5.0,1.0,0.2,0.262,126.0,-5.9,-0.5,6.4,0.406,24.9,-0.1,0.0,0.08695652173913045,CHO
Joel Przybilla,0.0,31.0,-14.1,-4.1,0.1,0.4,74.0,-10.0,-0.2,0.3,0.383,11.9,-0.2,0.05555555555555555,0.04347826086956522,CHO
Sherron Collins,0.4,23.0,-10.2,-3.3,0.0,0.04,66.0,-6.9,-0.2,3.6,0.334,20.9,-0.1,0.05555555555555555,0.0,CHO
