Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Rajon Rondo,0.088,23.0,3.5,1.3,4.7,0.312,2963.0,2.2,4.9,19.1,0.54,20.2,4.1,0.9629629629629631,1.0,BOS
Ray Allen,0.41,34.0,1.7,-0.7,2.9,0.26,2819.0,2.3,5.1,15.2,0.601,20.2,2.6,1.0,0.6170212765957447,BOS
Paul Pierce,0.303,32.0,2.7,0.3,3.3,0.499,2411.0,2.3,5.0,18.2,0.613,23.8,2.9,0.9814814814814815,0.702127659574468,BOS
Kendrick Perkins,0.006,25.0,0.2,2.7,3.8,0.536,2154.0,-2.5,1.4,15.0,0.613,17.6,1.2,0.3148148148148148,0.8085106382978723,BOS
Kevin Garnett,0.006,33.0,2.6,2.6,3.8,0.286,2060.0,0.0,3.6,19.4,0.569,22.1,2.4,0.7222222222222223,0.8085106382978723,BOS
Rasheed Wallace,0.446,35.0,0.3,1.7,3.4,0.192,1780.0,-1.4,0.2,13.1,0.504,20.2,1.0,0.0925925925925926,0.7234042553191489,BOS
Marquis Daniels,0.112,29.0,-2.5,-0.1,1.0,0.225,937.0,-2.5,0.2,9.6,0.526,15.8,-0.1,0.0925925925925926,0.2127659574468085,BOS
Glen Davis,0.014,24.0,-3.0,-0.5,1.2,0.495,933.0,-2.5,0.5,11.5,0.5,19.7,-0.2,0.14814814814814817,0.2553191489361702,BOS
Tony Allen,0.02,28.0,0.8,2.6,1.6,0.47,889.0,-1.8,0.2,14.2,0.54,19.6,0.6,0.0925925925925926,0.3404255319148936,BOS
Eddie House,0.519,31.0,-1.9,-1.6,1.0,0.124,846.0,-0.3,0.4,11.9,0.527,20.3,0.0,0.12962962962962962,0.2127659574468085,BOS
Shelden Williams,0.008,26.0,-1.1,1.0,0.9,0.81,597.0,-2.0,1.1,14.1,0.612,15.3,0.1,0.2592592592592593,0.19148936170212766,BOS
Brian Scalabrine,0.576,31.0,-4.0,-0.1,0.5,0.071,472.0,-4.0,-0.3,3.6,0.445,10.4,-0.2,0.0,0.10638297872340426,BOS
Nate Robinson,0.554,25.0,0.6,-0.9,0.6,0.083,382.0,1.5,0.2,13.9,0.522,22.4,0.3,0.0925925925925926,0.1276595744680851,BOS
Michael Finley,0.471,36.0,-1.3,-1.3,0.3,0.069,314.0,0.0,0.4,12.1,0.608,14.6,0.1,0.12962962962962962,0.06382978723404255,BOS
J.R. Giddens,0.095,24.0,-5.0,1.1,0.2,0.571,99.0,-6.1,-0.1,7.3,0.457,15.8,-0.1,0.037037037037037035,0.0425531914893617,BOS
Lester Hudson,0.278,25.0,-4.1,0.7,0.1,0.333,70.0,-4.7,-0.1,8.7,0.533,19.9,0.0,0.037037037037037035,0.02127659574468085,BOS
Henry Walker,0.0,22.0,-6.4,-0.9,0.0,0.333,29.0,-5.4,0.0,7.6,0.581,14.4,0.0,0.05555555555555556,0.0,BOS
Oliver Lafayette,0.333,25.0,-2.8,-1.6,0.0,0.0,22.0,-1.2,0.0,12.8,0.583,14.9,0.0,0.05555555555555556,0.0,BOS
Marcus Landry,1.0,24.0,-29.9,-10.2,0.0,0.0,3.0,-19.7,0.0,-26.8,0.0,31.3,0.0,0.05555555555555556,0.0,BOS
