Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Elfrid Payton,0.16,22.0,0.9,0.2,2.0,0.231,2412.0,0.7,2.4,17.2,0.52,21.6,1.7,1.0,0.6451612903225806,ORL
Aaron Gordon,0.309,21.0,-0.7,-0.4,1.7,0.251,2298.0,-0.2,2.0,14.5,0.53,20.1,0.8,0.8947368421052632,0.5483870967741935,ORL
Evan Fournier,0.387,24.0,-1.3,-2.2,1.1,0.298,2234.0,0.8,1.7,13.9,0.555,23.5,0.4,0.8157894736842105,0.3548387096774194,ORL
Nikola Vucevic,0.073,26.0,0.9,2.3,3.1,0.155,2163.0,-1.4,0.8,19.1,0.498,24.8,1.6,0.5789473684210527,1.0,ORL
Bismack Biyombo,0.0,24.0,-2.2,2.0,2.1,0.69,1793.0,-4.2,0.8,12.2,0.546,13.2,-0.1,0.5789473684210527,0.6774193548387097,ORL
Serge Ibaka,0.304,27.0,0.3,0.4,1.7,0.129,1710.0,-0.1,2.1,17.5,0.569,20.8,1.0,0.9210526315789475,0.5483870967741935,ORL
D.J. Augustin,0.53,29.0,-4.2,-3.3,0.5,0.311,1538.0,-0.9,0.7,11.0,0.524,19.4,-0.9,0.5526315789473684,0.16129032258064516,ORL
Jeff Green,0.346,30.0,-4.6,-1.8,0.9,0.301,1534.0,-2.8,-0.2,10.5,0.505,20.3,-1.0,0.3157894736842105,0.2903225806451613,ORL
C.J. Watson,0.423,32.0,-3.6,-1.1,0.6,0.266,1012.0,-2.5,0.2,9.3,0.507,14.1,-0.4,0.42105263157894735,0.1935483870967742,ORL
Mario Hezonja,0.436,21.0,-5.7,-0.9,0.8,0.152,960.0,-4.8,-1.4,7.2,0.45,18.8,-0.9,0.0,0.25806451612903225,ORL
Terrence Ross,0.506,25.0,-1.2,-0.2,0.6,0.101,748.0,-1.0,0.0,11.1,0.536,18.5,0.1,0.3684210526315789,0.1935483870967742,ORL
Jodie Meeks,0.535,29.0,-1.8,-1.4,0.6,0.289,738.0,-0.4,0.5,13.1,0.567,19.4,0.0,0.5,0.1935483870967742,ORL
Damjan Rudez,0.727,30.0,-4.6,-1.9,0.2,0.0,314.0,-2.8,-0.1,6.3,0.466,13.6,-0.2,0.3421052631578947,0.06451612903225806,ORL
C.J. Wilcox,0.484,26.0,-8.6,-2.1,0.0,0.065,108.0,-6.5,-0.2,2.9,0.329,15.4,-0.2,0.3157894736842105,0.0,ORL
Stephen Zimmerman,0.0,20.0,-7.3,0.4,0.1,0.161,108.0,-7.8,-0.1,7.3,0.346,14.8,-0.1,0.3421052631578947,0.03225806451612903,ORL
Marcus Georges-Hunt,0.286,22.0,-4.7,-1.3,0.0,1.429,48.0,-3.4,0.1,10.2,0.614,12.3,0.0,0.39473684210526316,0.0,ORL
Patricio Garino,0.714,23.0,-17.3,-3.3,0.0,0.0,43.0,-14.1,-0.2,-9.2,0.0,10.2,-0.2,0.3157894736842105,0.0,ORL
Arinze Onuaku,0.0,29.0,-5.9,0.7,0.0,0.0,28.0,-6.5,0.0,5.8,0.5,9.4,0.0,0.3684210526315789,0.0,ORL
Anthony Brown,0.333,24.0,-0.8,-1.8,0.0,0.0,16.0,0.9,0.0,18.5,0.5,27.5,0.0,0.3684210526315789,0.0,ORL
