Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Russell Westbrook,0.3,28.0,15.6,4.7,4.6,0.433,2802.0,10.9,8.5,30.6,0.554,41.7,12.4,1.0,1.0,OKC
Steven Adams,0.002,23.0,0.6,1.2,3.1,0.392,2389.0,-0.7,3.3,16.5,0.589,16.2,1.5,0.4526315789473684,0.673913043478261,OKC
Andre Roberson,0.397,25.0,0.0,2.1,3.1,0.24,2376.0,-2.1,1.1,9.6,0.51,10.1,1.2,0.2210526315789474,0.673913043478261,OKC
Victor Oladipo,0.378,24.0,-1.3,-0.9,2.3,0.165,2222.0,-0.4,1.7,13.6,0.534,21.4,0.4,0.28421052631578947,0.5,OKC
Domantas Sabonis,0.331,20.0,-4.8,-0.1,1.8,0.139,1632.0,-4.7,-1.0,6.9,0.469,15.4,-1.2,0.0,0.391304347826087,OKC
Enes Kanter,0.052,24.0,-1.2,-1.9,1.8,0.387,1533.0,0.6,4.0,23.7,0.599,27.3,0.3,0.5263157894736842,0.391304347826087,OKC
Jerami Grant,0.367,22.0,-1.7,1.0,1.7,0.447,1490.0,-2.7,1.3,10.3,0.566,11.8,0.1,0.2421052631578947,0.3695652173913044,OKC
Alex Abrines,0.724,23.0,-2.5,-2.2,0.9,0.144,1055.0,-0.3,1.2,10.1,0.56,15.9,-0.1,0.23157894736842108,0.1956521739130435,OKC
Semaj Christon,0.283,24.0,-6.3,-1.2,0.8,0.139,973.0,-5.1,-0.7,5.7,0.387,12.2,-1.1,0.03157894736842106,0.1739130434782609,OKC
Joffrey Lauvergne,0.32,25.0,-2.9,-1.0,0.8,0.238,739.0,-1.9,0.6,12.9,0.531,17.8,-0.2,0.16842105263157894,0.1739130434782609,OKC
Anthony Morrow,0.534,31.0,-4.5,-2.9,0.4,0.117,627.0,-1.6,0.4,9.2,0.491,16.3,-0.4,0.14736842105263157,0.08695652173913045,OKC
Taj Gibson,0.006,31.0,-4.6,-0.7,0.6,0.218,487.0,-3.9,0.2,13.8,0.528,19.5,-0.3,0.12631578947368421,0.13043478260869565,OKC
Doug McDermott,0.468,25.0,-4.9,-2.9,0.2,0.137,430.0,-2.1,0.5,9.3,0.551,13.6,-0.3,0.15789473684210525,0.04347826086956522,OKC
Kyle Singler,0.446,28.0,-5.9,-1.3,0.3,0.205,385.0,-4.6,0.0,5.9,0.486,11.2,-0.4,0.10526315789473684,0.06521739130434782,OKC
Cameron Payne,0.4,22.0,-6.8,-2.0,0.3,0.031,320.0,-4.7,-0.4,6.1,0.402,19.6,-0.4,0.06315789473684211,0.06521739130434782,OKC
Nick Collison,0.043,36.0,-1.8,0.0,0.1,0.348,128.0,-1.8,0.3,12.9,0.622,10.1,0.0,0.1368421052631579,0.02173913043478261,OKC
Norris Cole,0.25,28.0,-8.2,-1.7,0.2,0.192,125.0,-6.5,-0.2,5.4,0.381,21.5,-0.2,0.08421052631578947,0.04347826086956522,OKC
Ersan Ilyasova,0.75,29.0,-6.3,-0.4,0.1,0.0,62.0,-5.8,-0.1,6.9,0.469,13.7,-0.1,0.09473684210526316,0.02173913043478261,OKC
Josh Huestis,0.364,25.0,5.7,1.8,0.0,0.091,31.0,3.9,0.1,26.1,0.612,15.7,0.1,0.11578947368421054,0.0,OKC
