Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
DeMarcus Cousins,0.021,22.0,1.0,1.0,2.3,0.408,2289.0,0.0,2.0,20.2,0.524,28.1,1.7,0.49206349206349204,1.0,SAC
Jason Thompson,0.004,26.0,-2.0,-0.7,0.9,0.277,2285.0,-1.3,2.7,14.6,0.533,18.2,0.0,0.6031746031746031,0.4166666666666667,SAC
John Salmons,0.436,33.0,-1.8,-1.7,-0.1,0.18,2278.0,-0.2,1.8,10.2,0.509,14.5,0.1,0.46031746031746035,0.0,SAC
Isaiah Thomas,0.386,23.0,-0.2,-3.7,-0.1,0.345,2122.0,3.5,5.2,17.5,0.574,23.0,1.0,1.0,0.0,SAC
Tyreke Evans,0.174,23.0,1.3,-0.6,0.8,0.354,2016.0,1.9,3.6,18.1,0.558,22.3,1.7,0.7460317460317459,0.375,SAC
Marcus Thornton,0.49,25.0,-0.7,-3.6,0.1,0.163,1726.0,2.9,3.1,16.3,0.552,23.1,0.6,0.6666666666666666,0.08333333333333334,SAC
Chuck Hayes,0.005,29.0,-0.7,0.8,0.4,0.253,1209.0,-1.5,1.1,10.7,0.469,9.4,0.4,0.3492063492063492,0.20833333333333334,SAC
Jimmer Fredette,0.381,23.0,-3.6,-4.3,-0.1,0.242,967.0,0.7,1.1,14.6,0.546,23.9,-0.4,0.3492063492063492,0.0,SAC
Aaron Brooks,0.419,28.0,-2.5,-2.7,0.0,0.172,959.0,0.2,0.9,12.1,0.562,18.0,-0.1,0.31746031746031744,0.04166666666666667,SAC
James Johnson,0.074,25.0,-3.0,1.5,0.6,0.237,878.0,-4.5,-1.1,10.2,0.442,19.3,-0.2,0.0,0.2916666666666667,SAC
Thomas Robinson,0.0,21.0,-4.8,-0.4,0.5,0.292,809.0,-4.3,-0.7,10.6,0.45,18.6,-0.6,0.0634920634920635,0.25,SAC
Francisco Garcia,0.532,31.0,-0.9,0.2,0.4,0.068,710.0,-1.1,0.2,10.5,0.488,14.5,0.2,0.20634920634920634,0.20833333333333334,SAC
Patrick Patterson,0.214,23.0,-0.3,-0.7,0.2,0.083,556.0,0.4,0.9,14.5,0.554,15.4,0.2,0.31746031746031744,0.12500000000000003,SAC
Travis Outlaw,0.282,28.0,-4.7,-3.2,0.1,0.294,444.0,-1.5,0.3,13.0,0.5,21.9,-0.3,0.2222222222222222,0.08333333333333334,SAC
Toney Douglas,0.474,26.0,1.8,-0.2,0.3,0.14,376.0,2.0,0.6,16.0,0.558,17.3,0.4,0.2698412698412698,0.16666666666666669,SAC
Cole Aldrich,0.0,24.0,-3.1,0.5,0.2,0.297,175.0,-3.6,0.2,15.7,0.598,12.9,-0.1,0.20634920634920634,0.12500000000000003,SAC
Tyler Honeycutt,0.182,22.0,-13.2,-2.1,0.0,0.182,32.0,-11.1,-0.2,1.9,0.337,23.4,-0.1,0.14285714285714285,0.04166666666666667,SAC
