Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Thaddeus Young,0.209,29.0,1.5,1.4,3.2,0.106,2607.0,0.1,2.3,14.8,0.528,17.3,2.3,0.4262295081967213,0.8,IND
Victor Oladipo,0.323,25.0,4.9,1.3,4.0,0.274,2552.0,3.6,4.3,23.1,0.577,30.1,4.5,0.7540983606557377,1.0,IND
Bojan Bogdanovic,0.453,28.0,-0.7,-1.9,1.6,0.241,2464.0,1.1,3.8,13.9,0.605,19.0,0.8,0.6721311475409836,0.4,IND
Cory Joseph,0.315,26.0,-1.2,0.1,2.0,0.156,2210.0,-1.3,1.2,11.0,0.503,14.8,0.5,0.24590163934426232,0.5,IND
Darren Collison,0.321,30.0,2.2,-1.0,1.8,0.226,2018.0,3.1,5.8,18.8,0.61,17.4,2.1,1.0,0.45,IND
Lance Stephenson,0.327,27.0,-2.1,-0.1,2.0,0.179,1850.0,-2.0,-0.3,12.4,0.495,21.6,0.0,0.0,0.5,IND
Myles Turner,0.246,21.0,0.7,1.8,2.5,0.322,1836.0,-1.1,2.2,16.6,0.567,20.0,1.3,0.4098360655737705,0.625,IND
Domantas Sabonis,0.056,21.0,-0.2,0.5,2.2,0.339,1810.0,-0.8,2.5,17.5,0.567,22.1,0.8,0.45901639344262296,0.55,IND
Joe Young,0.355,25.0,-4.7,-2.3,0.4,0.156,558.0,-2.4,0.1,10.1,0.521,18.0,-0.4,0.06557377049180328,0.1,IND
Al Jefferson,0.014,33.0,-0.5,1.3,0.8,0.173,484.0,-1.7,0.8,20.2,0.563,22.5,0.2,0.18032786885245905,0.2,IND
T.J. Leaf,0.309,20.0,-4.8,-2.9,0.3,0.118,459.0,-1.9,0.5,10.7,0.545,14.9,-0.3,0.13114754098360656,0.075,IND
Glenn Robinson,0.4,24.0,-1.8,-0.9,0.3,0.129,338.0,-0.9,0.4,10.8,0.529,12.5,0.0,0.11475409836065574,0.075,IND
Trevor Booker,0.167,30.0,-1.3,-0.6,0.3,0.131,269.0,-0.7,0.4,14.7,0.512,16.2,0.0,0.11475409836065574,0.075,IND
Damien Wilkins,0.462,38.0,-6.5,-2.1,0.1,0.103,152.0,-4.4,-0.1,4.9,0.405,13.4,-0.2,0.03278688524590164,0.025,IND
Alex Poythress,0.423,24.0,-4.0,-1.7,0.1,0.0,104.0,-2.3,0.1,7.8,0.5,12.0,-0.1,0.06557377049180328,0.025,IND
Ike Anigbogu,0.0,19.0,-5.4,-1.2,0.0,0.667,30.0,-4.1,0.1,21.6,0.558,20.3,0.0,0.06557377049180328,0.0,IND
Ben Moore,0.0,22.0,-5.0,0.3,0.0,0.0,9.0,-5.3,0.0,-2.3,0.0,0.0,0.0,0.04918032786885246,0.0,IND
Edmond Sumner,0.0,22.0,-5.3,-9.9,0.0,0.0,2.0,4.6,0.0,39.8,1.0,22.3,0.0,0.04918032786885246,0.0,IND
Trey McKinney-Jones,0.0,27.0,-5.9,-0.1,0.0,0.0,1.0,-5.8,0.0,0.0,0.0,0.0,0.0,0.04918032786885246,0.0,IND
