Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
John Wall,0.118,20.0,-0.2,-0.2,1.9,0.404,2606.0,0.0,0.3,15.8,0.494,23.8,1.2,0.27272727272727265,0.76,WAS
JaVale McGee,0.005,23.0,-0.1,1.7,2.5,0.381,2193.0,-1.8,2.7,17.4,0.566,16.3,1.0,1.0,1.0,WAS
Andray Blatche,0.019,24.0,-0.5,0.6,2.1,0.296,2172.0,-1.0,0.3,16.9,0.497,25.5,0.8,0.27272727272727265,0.8400000000000001,WAS
Nick Young,0.29,25.0,-3.0,-3.5,0.4,0.244,2034.0,0.5,2.3,14.5,0.538,24.4,-0.5,0.8787878787878787,0.16,WAS
Kirk Hinrich,0.256,30.0,-1.2,-1.4,0.6,0.24,1471.0,0.2,1.7,13.5,0.548,17.1,0.3,0.6969696969696969,0.24,WAS
Yi Jianlian,0.037,23.0,-5.9,-1.2,0.8,0.262,1112.0,-4.7,-0.4,10.1,0.459,17.4,-1.1,0.06060606060606059,0.32,WAS
Al Thornton,0.076,27.0,-3.4,-1.5,0.4,0.327,1069.0,-1.9,0.9,11.8,0.525,17.3,-0.4,0.45454545454545453,0.16,WAS
Trevor Booker,0.004,23.0,-0.7,0.3,0.8,0.399,1063.0,-1.0,1.8,15.3,0.582,13.9,0.3,0.7272727272727272,0.32,WAS
Rashard Lewis,0.397,31.0,0.1,0.0,0.7,0.163,1014.0,0.2,0.8,12.8,0.544,16.8,0.5,0.4242424242424242,0.27999999999999997,WAS
Jordan Crawford,0.239,22.0,-3.2,-2.4,0.3,0.184,867.0,-0.8,-0.6,12.6,0.462,26.8,-0.3,0.0,0.12,WAS
Gilbert Arenas,0.439,29.0,-0.6,-1.7,0.4,0.203,726.0,1.2,0.0,14.0,0.505,26.2,0.3,0.1818181818181818,0.16,WAS
Maurice Evans,0.35,32.0,-2.4,-1.9,0.2,0.135,712.0,-0.4,0.7,10.9,0.531,15.8,-0.1,0.39393939393939387,0.08,WAS
Kevin Seraphin,0.0,21.0,-4.5,-0.2,0.5,0.211,635.0,-4.2,-0.2,8.4,0.479,14.1,-0.4,0.12121212121212119,0.2,WAS
Cartier Martin,0.544,26.0,-3.0,-2.7,0.3,0.22,542.0,-0.3,0.5,11.7,0.524,17.6,-0.1,0.3333333333333333,0.12,WAS
Hilton Armstrong,0.047,26.0,-3.4,1.2,0.4,0.359,412.0,-4.5,-0.1,8.6,0.519,10.6,-0.1,0.1515151515151515,0.16,WAS
Josh Howard,0.179,30.0,-5.8,-1.6,0.3,0.29,409.0,-4.1,-0.5,9.2,0.416,21.9,-0.4,0.030303030303030293,0.12,WAS
Othyus Jeffers,0.065,25.0,-0.2,0.4,0.3,0.742,314.0,-0.6,0.4,13.7,0.553,13.4,0.1,0.303030303030303,0.12,WAS
Mustafa Shakur,0.169,26.0,-7.6,-1.8,0.1,0.254,159.0,-5.8,-0.5,6.8,0.389,23.2,-0.2,0.030303030303030293,0.04,WAS
Alonzo Gee,0.074,23.0,-3.4,-0.4,0.1,0.444,127.0,-3.1,0.0,9.9,0.496,14.0,0.0,0.1818181818181818,0.04,WAS
Larry Owens,0.385,28.0,-0.2,1.7,0.1,0.192,112.0,-2.0,0.0,11.0,0.55,13.1,0.0,0.1818181818181818,0.04,WAS
Hamady N'Diaye,0.0,24.0,-4.6,0.2,0.0,2.4,80.0,-4.8,0.0,5.3,0.681,7.3,-0.1,0.1818181818181818,0.0,WAS
Lester Hudson,0.625,26.0,-7.6,-3.4,0.0,0.167,73.0,-4.2,-0.2,6.0,0.349,19.8,-0.1,0.12121212121212119,0.0,WAS
Mike Bibby,0.444,32.0,-11.3,-3.4,0.0,0.0,29.0,-7.9,-0.1,1.1,0.111,15.2,-0.1,0.1515151515151515,0.0,WAS
