Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Arron Afflalo,0.396,25.0,2.1,-0.2,1.4,0.26,2324.0,2.4,4.8,13.6,0.62,14.8,2.4,0.7575757575757576,0.4333333333333333,DEN
Nene Hilario,0.008,28.0,4.6,2.3,3.1,0.615,2291.0,2.3,6.4,20.4,0.657,18.8,3.8,1.0,1.0,DEN
Ty Lawson,0.249,23.0,1.9,-1.2,1.6,0.327,2103.0,3.1,5.1,17.9,0.593,19.6,2.1,0.803030303030303,0.5,DEN
J.R. Smith,0.406,25.0,1.9,0.1,2.3,0.282,1968.0,1.8,2.6,16.4,0.55,22.2,1.9,0.42424242424242425,0.7333333333333333,DEN
Carmelo Anthony,0.13,26.0,0.2,-0.8,1.9,0.431,1774.0,0.9,2.8,21.2,0.547,32.5,1.0,0.45454545454545453,0.6,DEN
Al Harrington,0.486,30.0,-1.1,-1.2,1.5,0.173,1665.0,0.2,0.6,12.3,0.527,22.3,0.4,0.12121212121212122,0.4666666666666666,DEN
Chauncey Billups,0.444,34.0,2.4,-1.6,1.1,0.535,1646.0,4.0,4.7,18.6,0.634,21.4,1.8,0.7424242424242424,0.3333333333333333,DEN
Kenyon Martin,0.025,33.0,1.8,2.7,1.6,0.199,1233.0,-0.9,1.0,14.1,0.526,16.4,1.2,0.1818181818181818,0.5,DEN
Gary Forbes,0.212,25.0,-3.0,-1.1,0.7,0.319,791.0,-1.9,0.3,11.7,0.524,20.1,-0.2,0.07575757575757575,0.19999999999999998,DEN
Chris Andersen,0.007,32.0,3.3,3.1,1.2,0.985,732.0,0.2,1.9,19.0,0.636,13.5,1.0,0.3181818181818182,0.36666666666666664,DEN
Shelden Williams,0.0,27.0,-2.5,0.7,0.9,0.254,713.0,-3.3,0.2,11.3,0.492,14.9,-0.1,0.06060606060606061,0.26666666666666666,DEN
Raymond Felton,0.299,26.0,0.4,-0.5,0.6,0.294,663.0,0.9,0.7,14.7,0.523,18.5,0.4,0.13636363636363633,0.16666666666666666,DEN
Wilson Chandler,0.311,23.0,-1.6,0.5,0.7,0.174,642.0,-2.1,-0.2,11.6,0.505,20.6,0.1,0.0,0.19999999999999998,DEN
Danilo Gallinari,0.412,22.0,0.6,-0.2,0.5,0.771,433.0,0.7,0.7,15.9,0.587,20.6,0.3,0.13636363636363633,0.13333333333333333,DEN
Melvin Ely,0.0,32.0,-1.0,1.0,0.3,0.412,366.0,-2.0,0.3,8.3,0.573,9.0,0.1,0.07575757575757575,0.06666666666666667,DEN
Anthony Carter,0.4,35.0,-4.7,0.1,0.2,0.067,153.0,-4.8,-0.2,5.4,0.421,13.1,-0.1,0.0,0.03333333333333333,DEN
Kosta Koufos,0.0,21.0,-9.7,-5.7,0.1,0.452,98.0,-4.0,0.1,20.3,0.536,25.6,-0.2,0.045454545454545456,0.0,DEN
Timofey Mozgov,0.0,24.0,-9.0,-4.5,0.1,0.381,66.0,-4.6,0.1,14.4,0.571,18.6,-0.1,0.045454545454545456,0.0,DEN
Renaldo Balkman,0.0,26.0,2.7,2.7,0.1,0.444,44.0,0.0,0.1,12.8,0.604,10.9,0.1,0.045454545454545456,0.0,DEN
