Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Randy Foye,0.569,30.0,0.9,-1.0,1.3,0.211,2485.0,1.9,3.3,13.3,0.558,18.8,1.8,0.7272727272727273,0.5,DEN
Ty Lawson,0.251,26.0,1.7,-1.2,1.5,0.504,2222.0,2.9,4.8,19.0,0.554,22.7,2.1,1.0,0.5833333333333334,DEN
Kenneth Faried,0.004,24.0,1.2,0.9,2.5,0.379,2178.0,0.3,4.0,19.8,0.573,21.3,1.8,0.8545454545454546,1.0,DEN
Wilson Chandler,0.476,26.0,0.2,-0.6,1.2,0.206,1927.0,0.7,1.8,12.4,0.526,19.5,1.1,0.45454545454545453,0.4583333333333333,DEN
J.J. Hickson,0.012,25.0,-0.8,0.8,2.1,0.443,1859.0,-1.7,1.3,16.2,0.521,20.8,0.6,0.36363636363636365,0.8333333333333334,DEN
Timofey Mozgov,0.044,27.0,-0.5,1.0,1.9,0.477,1770.0,-1.5,2.6,16.7,0.584,18.8,0.7,0.6,0.75,DEN
Evan Fournier,0.436,21.0,-2.5,-1.6,0.8,0.226,1503.0,-0.9,0.6,10.3,0.533,19.7,-0.2,0.23636363636363633,0.2916666666666667,DEN
Darrell Arthur,0.156,25.0,-2.8,1.0,1.2,0.151,1161.0,-3.8,-0.5,9.4,0.459,18.1,-0.2,0.036363636363636355,0.4583333333333333,DEN
Nate Robinson,0.402,29.0,-0.2,-2.1,0.5,0.222,866.0,1.9,1.3,15.6,0.544,23.5,0.4,0.36363636363636365,0.16666666666666669,DEN
Aaron Brooks,0.365,29.0,-1.2,-1.6,0.4,0.16,841.0,0.4,0.6,12.9,0.508,20.5,0.2,0.23636363636363633,0.12500000000000003,DEN
Quincy Miller,0.367,21.0,-3.8,0.3,0.7,0.215,789.0,-4.1,-0.7,8.6,0.459,17.7,-0.4,0.0,0.25,DEN
Jordan Hamilton,0.508,23.0,-0.8,0.1,0.7,0.122,670.0,-0.9,0.2,13.2,0.497,18.7,0.2,0.1636363636363636,0.25,DEN
Andre Miller,0.125,37.0,-1.7,-0.6,0.3,0.326,570.0,-1.0,0.8,13.4,0.534,14.7,0.1,0.2727272727272727,0.08333333333333333,DEN
Anthony Randolph,0.347,24.0,-1.8,1.3,0.7,0.392,527.0,-3.1,-0.1,12.2,0.499,19.8,0.0,0.10909090909090909,0.25,DEN
Jan Vesely,0.0,23.0,2.2,4.3,0.6,0.321,306.0,-2.1,0.1,14.5,0.503,14.8,0.3,0.14545454545454545,0.20833333333333334,DEN
JaVale McGee,0.0,26.0,-5.9,-0.1,0.1,0.026,79.0,-5.8,-0.1,10.2,0.455,25.0,-0.1,0.10909090909090909,0.0,DEN
