Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Brandon Jennings,0.346,22.0,2.3,-1.3,1.8,0.213,2331.0,3.6,3.8,18.4,0.514,25.9,2.5,0.8846153846153845,0.9,MIL
Ersan Ilyasova,0.188,24.0,2.0,-0.2,2.0,0.307,1655.0,2.2,4.4,20.5,0.577,20.1,1.7,1.0,1.0,MIL
Carlos Delfino,0.528,29.0,0.7,0.6,1.6,0.106,1537.0,0.1,0.8,11.7,0.515,15.5,1.1,0.3076923076923077,0.8,MIL
Drew Gooden,0.084,30.0,1.0,0.3,1.5,0.317,1469.0,0.7,2.0,18.8,0.512,25.7,1.1,0.5384615384615384,0.75,MIL
Mike Dunleavy,0.413,31.0,1.0,-1.7,0.9,0.284,1445.0,2.6,3.5,16.6,0.597,19.0,1.1,0.8269230769230769,0.45,MIL
Shaun Livingston,0.011,26.0,-2.7,-0.3,0.6,0.292,1092.0,-2.4,0.7,11.0,0.52,15.0,-0.2,0.28846153846153844,0.3,MIL
Beno Udrih,0.178,29.0,-3.5,-2.4,0.6,0.166,1080.0,-1.1,0.8,13.1,0.488,17.7,-0.4,0.3076923076923077,0.3,MIL
Luc Mbah a Moute,0.015,25.0,-0.8,0.6,1.1,0.395,1009.0,-1.4,1.2,13.9,0.544,15.1,0.3,0.3846153846153846,0.55,MIL
Monta Ellis,0.134,26.0,-1.2,-1.3,0.6,0.265,755.0,0.1,0.5,15.4,0.493,25.0,0.2,0.25,0.3,MIL
Stephen Jackson,0.397,33.0,-3.4,-1.1,0.5,0.221,712.0,-2.3,-0.8,8.9,0.459,22.5,-0.3,0.0,0.25,MIL
Larry Sanders,0.011,23.0,1.5,5.3,1.2,0.207,643.0,-3.9,-0.3,13.3,0.463,16.7,0.6,0.09615384615384615,0.6,MIL
Jon Leuer,0.047,22.0,-1.4,-0.5,0.5,0.147,555.0,-0.9,0.9,15.3,0.536,17.6,0.1,0.3269230769230769,0.25,MIL
Tobias Harris,0.136,19.0,-3.5,-1.5,0.4,0.32,479.0,-2.0,0.4,14.2,0.54,20.6,-0.2,0.23076923076923078,0.2,MIL
Ekpe Udoh,0.018,24.0,1.5,3.4,0.6,0.455,463.0,-1.9,0.5,14.3,0.492,14.3,0.4,0.25,0.3,MIL
Andrew Bogut,0.007,27.0,0.0,3.2,0.6,0.169,364.0,-3.2,-0.1,14.9,0.465,20.6,0.2,0.13461538461538464,0.3,MIL
Jon Brockman,0.022,24.0,-5.3,-0.8,0.2,0.333,239.0,-4.5,-0.1,6.6,0.359,11.4,-0.2,0.13461538461538464,0.1,MIL
Darington Hobson,0.462,24.0,-14.1,-4.3,0.0,0.0,39.0,-9.9,-0.2,-3.3,0.154,16.9,-0.1,0.11538461538461539,0.0,MIL
