Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Dwight Howard,0.01,26.0,3.8,3.7,4.4,0.788,2070.0,0.1,3.3,24.2,0.569,26.1,3.0,0.5066666666666666,1.0,ORL
Ryan Anderson,0.557,23.0,4.6,-1.3,1.9,0.226,1964.0,5.9,7.0,21.2,0.589,21.2,3.3,1.0,0.43181818181818177,ORL
J.J. Redick,0.459,27.0,0.3,-1.9,1.0,0.269,1765.0,2.2,4.2,15.1,0.575,19.2,1.0,0.6266666666666667,0.22727272727272727,ORL
Jameer Nelson,0.381,29.0,-0.2,-1.5,1.2,0.145,1706.0,1.4,2.3,14.6,0.524,21.4,0.8,0.3733333333333333,0.2727272727272727,ORL
Hedo Turkoglu,0.512,32.0,0.1,0.1,1.5,0.188,1653.0,0.0,0.6,11.7,0.528,19.5,0.9,0.14666666666666667,0.3409090909090909,ORL
Jason Richardson,0.465,31.0,0.6,0.0,1.6,0.116,1591.0,0.6,1.2,13.3,0.502,20.2,1.0,0.22666666666666666,0.36363636363636365,ORL
Glen Davis,0.026,26.0,-4.2,-0.4,1.7,0.313,1427.0,-3.8,0.0,13.2,0.466,22.4,-0.8,0.06666666666666667,0.3863636363636363,ORL
Chris Duhon,0.586,29.0,-2.3,-0.2,0.9,0.103,1226.0,-2.1,0.4,8.4,0.558,11.2,-0.1,0.12000000000000001,0.20454545454545453,ORL
Quentin Richardson,0.614,31.0,-1.2,0.4,0.9,0.152,866.0,-1.6,0.4,8.7,0.511,13.0,0.2,0.12000000000000001,0.20454545454545453,ORL
Earl Clark,0.0,24.0,-3.8,2.4,0.8,0.209,559.0,-6.2,-0.5,8.1,0.405,14.8,-0.3,0.0,0.18181818181818182,ORL
Von Wafer,0.248,26.0,-4.6,-1.9,0.3,0.344,469.0,-2.8,0.1,11.4,0.537,21.6,-0.3,0.08,0.06818181818181818,ORL
Daniel Orton,0.033,21.0,1.2,2.7,0.3,0.833,187.0,-1.5,0.2,12.7,0.549,12.0,0.2,0.09333333333333332,0.06818181818181818,ORL
Ish Smith,0.078,23.0,-1.7,1.6,0.3,0.157,171.0,-3.3,0.0,13.1,0.413,18.2,0.0,0.06666666666666667,0.06818181818181818,ORL
DeAndre Liggins,0.16,23.0,-4.4,0.1,0.1,0.76,115.0,-4.5,-0.1,8.9,0.495,17.7,-0.1,0.05333333333333334,0.022727272727272728,ORL
Larry Hughes,0.318,33.0,-11.4,-1.2,0.0,0.091,114.0,-10.2,-0.5,-4.8,0.262,14.3,-0.3,0.0,0.0,ORL
Justin Harper,0.419,22.0,-9.8,-0.9,0.1,0.032,84.0,-8.9,-0.3,1.7,0.318,20.9,-0.2,0.02666666666666667,0.022727272727272728,ORL
