Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Joe Johnson,0.253,28.0,2.2,-1.3,2.4,0.194,2886.0,3.5,6.0,19.3,0.538,26.3,3.0,0.8732394366197183,0.47058823529411764,ATL
Josh Smith,0.007,24.0,5.5,4.3,5.1,0.422,2871.0,1.2,4.2,21.0,0.536,22.2,5.4,0.6197183098591549,1.0,ATL
Al Horford,0.001,23.0,3.3,1.9,3.9,0.319,2845.0,1.5,6.9,19.4,0.594,17.6,3.8,1.0,0.7647058823529412,ATL
Marvin Williams,0.199,23.0,-0.2,0.4,2.6,0.324,2468.0,-0.5,3.1,13.0,0.54,15.5,1.1,0.4647887323943662,0.5098039215686275,ATL
Jamal Crawford,0.386,29.0,0.8,-2.7,1.7,0.285,2460.0,3.5,5.6,18.4,0.573,25.8,1.8,0.8169014084507041,0.33333333333333337,ATL
Mike Bibby,0.503,31.0,-0.2,-1.5,1.7,0.123,2195.0,1.2,3.0,12.7,0.538,16.1,1.0,0.4507042253521127,0.33333333333333337,ATL
Maurice Evans,0.43,31.0,-0.7,-1.4,1.1,0.155,1317.0,0.7,2.1,12.2,0.539,15.4,0.4,0.323943661971831,0.21568627450980396,ATL
Zaza Pachulia,0.016,25.0,-0.9,0.8,1.5,0.581,1089.0,-1.7,1.2,13.1,0.539,15.5,0.3,0.19718309859154926,0.29411764705882354,ATL
Jeff Teague,0.141,21.0,-4.2,-0.7,0.8,0.216,719.0,-3.5,-0.2,11.0,0.459,19.1,-0.4,0.0,0.15686274509803924,ATL
Joe Smith,0.036,34.0,-4.9,-1.4,0.6,0.249,592.0,-3.5,0.3,11.2,0.453,18.4,-0.4,0.0704225352112676,0.11764705882352941,ATL
Mario West,0.048,25.0,-0.8,1.3,0.2,0.476,142.0,-2.1,0.1,9.9,0.591,10.5,0.0,0.04225352112676057,0.03921568627450981,ATL
Randolph Morris,0.0,24.0,-6.6,-2.1,0.2,0.659,124.0,-4.5,0.1,14.6,0.586,24.1,-0.1,0.04225352112676057,0.03921568627450981,ATL
Jason Collins,0.043,31.0,-6.7,0.0,0.1,0.087,115.0,-6.7,-0.2,0.9,0.335,11.6,-0.1,0.0,0.019607843137254905,ATL
Othello Hunter,0.0,23.0,-16.5,-7.2,0.0,0.333,33.0,-9.2,-0.1,7.9,0.4,23.4,-0.1,0.014084507042253521,0.0,ATL
