Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Kyle Lowry,0.457,29.0,6.8,0.6,3.7,0.41,2851.0,6.2,8.0,22.2,0.578,26.1,6.3,1.0,1.0,TOR
DeMar DeRozan,0.101,26.0,1.4,-1.2,2.4,0.474,2804.0,2.7,7.5,21.5,0.55,29.8,2.4,0.9397590361445782,0.6486486486486486,TOR
Cory Joseph,0.188,24.0,-1.0,-0.4,1.7,0.297,2046.0,-0.6,1.8,12.4,0.512,17.0,0.5,0.25301204819277107,0.45945945945945943,TOR
Patrick Patterson,0.594,26.0,1.0,0.6,2.0,0.069,2020.0,0.4,1.6,10.6,0.534,12.9,1.5,0.2289156626506024,0.5405405405405405,TOR
Bismack Biyombo,0.003,23.0,-0.1,2.3,3.1,0.785,1808.0,-2.4,2.8,14.9,0.586,11.5,0.9,0.3734939759036144,0.8378378378378378,TOR
Terrence Ross,0.542,24.0,-0.2,-1.2,1.6,0.099,1747.0,1.1,2.1,12.9,0.551,18.2,0.8,0.2891566265060241,0.43243243243243246,TOR
Luis Scola,0.269,35.0,-1.2,-0.4,1.9,0.14,1636.0,-0.8,1.4,13.6,0.523,19.5,0.3,0.2048192771084337,0.5135135135135135,TOR
Jonas Valanciunas,0.0,23.0,1.1,0.4,2.4,0.397,1557.0,0.7,4.5,22.6,0.61,20.9,1.2,0.5783132530120482,0.6486486486486486,TOR
James Johnson,0.275,28.0,-0.6,1.0,1.0,0.283,926.0,-1.7,0.3,11.4,0.532,15.9,0.3,0.07228915662650602,0.27027027027027023,TOR
DeMarre Carroll,0.437,29.0,0.2,0.3,1.0,0.185,786.0,0.0,0.2,11.9,0.49,18.5,0.4,0.06024096385542168,0.27027027027027023,TOR
Norman Powell,0.389,22.0,-0.4,-0.1,0.9,0.231,725.0,-0.3,0.7,13.3,0.541,17.8,0.3,0.12048192771084336,0.24324324324324323,TOR
Jason Thompson,0.227,29.0,0.9,1.4,0.4,0.333,292.0,-0.5,0.6,14.7,0.575,13.0,0.2,0.10843373493975901,0.10810810810810811,TOR
Delon Wright,0.163,23.0,-0.7,-0.6,0.2,0.438,229.0,-0.1,0.3,17.8,0.54,22.1,0.1,0.07228915662650602,0.05405405405405406,TOR
Lucas Nogueira,0.068,23.0,2.6,2.9,0.4,0.341,225.0,-0.4,0.3,15.6,0.642,12.4,0.3,0.07228915662650602,0.10810810810810811,TOR
Anthony Bennett,0.519,22.0,-9.4,-4.6,0.1,0.37,84.0,-4.8,0.0,10.4,0.446,19.2,-0.2,0.03614457831325301,0.02702702702702703,TOR
Bruno Caboclo,0.583,20.0,-11.6,-0.2,0.0,0.0,43.0,-11.4,-0.3,-7.7,0.125,16.9,-0.1,0.0,0.0,TOR
