Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Carmelo Anthony,0.237,31.0,2.6,-0.2,2.5,0.308,2530.0,2.8,3.9,20.3,0.53,29.7,2.9,1.0,0.8620689655172414,NYK
Arron Afflalo,0.298,30.0,-2.4,-1.8,0.9,0.164,2371.0,-0.6,1.8,10.9,0.531,17.9,-0.2,0.5531914893617021,0.3103448275862069,NYK
Robin Lopez,0.002,27.0,1.4,1.3,2.1,0.243,2219.0,0.1,3.7,17.6,0.574,17.7,1.9,0.9574468085106382,0.7241379310344828,NYK
Kristaps Porzingis,0.274,20.0,0.2,0.9,2.9,0.271,2047.0,-0.8,1.5,17.7,0.518,24.6,1.1,0.4893617021276595,1.0,NYK
Langston Galloway,0.381,24.0,-0.4,0.1,1.8,0.194,2033.0,-0.4,1.4,11.7,0.49,15.6,0.8,0.46808510638297873,0.6206896551724138,NYK
Jose Calderon,0.446,34.0,-0.1,-0.6,1.4,0.105,2024.0,0.5,2.7,12.3,0.571,12.6,1.0,0.7446808510638298,0.48275862068965514,NYK
Derrick Williams,0.265,24.0,-2.6,-2.4,1.2,0.453,1435.0,-0.1,2.4,17.2,0.55,23.3,-0.2,0.6808510638297872,0.41379310344827586,NYK
Lance Thomas,0.285,27.0,-3.2,-2.1,0.5,0.312,1313.0,-1.2,1.2,10.4,0.557,16.9,-0.4,0.425531914893617,0.1724137931034483,NYK
Jerian Grant,0.256,23.0,-3.4,-1.1,1.0,0.315,1265.0,-2.3,-0.2,11.2,0.479,19.0,-0.5,0.12765957446808512,0.3448275862068966,NYK
Sasha Vujacic,0.516,31.0,-1.5,-0.7,0.8,0.141,908.0,-0.8,0.3,11.1,0.503,16.8,0.1,0.23404255319148937,0.27586206896551724,NYK
Kyle O'Quinn,0.081,25.0,0.7,2.5,1.2,0.221,764.0,-1.8,0.5,17.5,0.52,21.2,0.5,0.2765957446808511,0.41379310344827586,NYK
Kevin Seraphin,0.01,26.0,-4.4,1.5,0.7,0.112,526.0,-5.9,-0.8,10.8,0.435,22.2,-0.3,0.0,0.24137931034482757,NYK
Lou Amundson,0.0,33.0,-5.0,0.4,0.2,0.509,204.0,-5.3,-0.3,6.7,0.401,17.7,-0.2,0.10638297872340426,0.06896551724137931,NYK
Cleanthony Early,0.375,24.0,-8.2,-1.1,0.1,0.1,154.0,-7.1,-0.3,2.2,0.371,14.9,-0.2,0.10638297872340426,0.034482758620689655,NYK
Thanasis Antetokounmpo,0.25,23.0,-4.1,-10.5,0.0,0.0,6.0,6.3,0.0,32.9,0.75,30.2,0.0,0.1702127659574468,0.0,NYK
Jimmer Fredette,1.0,26.0,8.8,-10.7,0.0,5.0,5.0,19.5,0.1,47.4,1.094,38.0,0.0,0.19148936170212766,0.0,NYK
