Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Anthony Davis,0.088,23.0,3.7,2.3,5.1,0.424,2708.0,1.4,5.9,27.5,0.58,32.6,3.9,1.0,1.0,NOP
Solomon Hill,0.565,25.0,-0.3,1.5,2.3,0.268,2374.0,-1.8,0.4,8.0,0.527,11.5,1.0,0.140625,0.45098039215686275,NOP
Jrue Holiday,0.315,26.0,1.7,0.5,2.6,0.188,2190.0,1.2,1.3,17.1,0.532,23.5,2.0,0.28125,0.5098039215686275,NOP
E'Twaun Moore,0.336,27.0,-1.3,-0.5,1.5,0.12,1820.0,-0.9,1.2,12.1,0.537,17.4,0.3,0.265625,0.29411764705882354,NOP
Dante Cunningham,0.504,29.0,-0.5,0.8,1.6,0.075,1649.0,-1.3,1.4,10.2,0.586,10.7,0.6,0.29687499999999994,0.3137254901960785,NOP
Tim Frazier,0.317,26.0,-2.2,-0.7,1.4,0.319,1525.0,-1.5,1.0,12.4,0.504,16.3,-0.1,0.234375,0.27450980392156865,NOP
Terrence Jones,0.153,25.0,-1.3,1.3,1.8,0.348,1264.0,-2.6,0.5,16.2,0.518,21.4,0.2,0.15625,0.35294117647058826,NOP
Buddy Hield,0.512,23.0,-3.5,-1.6,0.9,0.07,1161.0,-1.9,-0.4,9.9,0.503,20.4,-0.4,0.015624999999999997,0.17647058823529413,NOP
Langston Galloway,0.608,25.0,-1.8,-1.4,1.0,0.118,1120.0,-0.3,0.2,11.2,0.508,19.5,0.1,0.10937499999999999,0.19607843137254904,NOP
Alexis Ajinca,0.022,28.0,-4.1,1.0,0.9,0.225,584.0,-5.1,0.0,12.9,0.529,17.2,-0.3,0.078125,0.17647058823529413,NOP
DeMarcus Cousins,0.306,26.0,4.8,2.8,1.1,0.385,574.0,2.0,0.5,23.2,0.564,33.1,1.0,0.15625,0.21568627450980396,NOP
Omer Asik,0.0,30.0,-3.1,1.2,0.6,0.6,482.0,-4.3,0.4,9.8,0.517,8.8,-0.1,0.140625,0.11764705882352941,NOP
Donatas Motiejunas,0.341,26.0,-3.1,1.1,0.6,0.355,479.0,-4.2,-0.5,9.1,0.47,17.6,-0.1,0.0,0.11764705882352941,NOP
Tyreke Evans,0.308,27.0,0.0,0.5,0.7,0.256,474.0,-0.6,-0.1,15.8,0.491,27.2,0.2,0.0625,0.13725490196078433,NOP
Jordan Crawford,0.436,28.0,-0.4,-3.0,0.3,0.119,442.0,2.6,0.6,17.6,0.582,25.5,0.2,0.171875,0.058823529411764705,NOP
Cheick Diallo,0.0,20.0,-5.6,-1.0,0.3,0.276,199.0,-4.6,0.2,16.8,0.51,20.5,-0.2,0.10937499999999999,0.058823529411764705,NOP
Hollis Thompson,0.585,25.0,-4.1,0.2,0.2,0.22,191.0,-4.3,-0.2,4.7,0.378,10.9,-0.1,0.04687499999999999,0.03921568627450981,NOP
Lance Stephenson,0.182,26.0,-4.8,-1.9,0.1,0.145,162.0,-3.0,0.0,10.3,0.496,19.0,-0.1,0.078125,0.019607843137254905,NOP
Anthony Brown,0.585,24.0,-4.3,0.0,0.2,0.0,143.0,-4.3,-0.2,5.9,0.415,14.2,-0.1,0.04687499999999999,0.03921568627450981,NOP
Quinn Cook,0.293,23.0,-4.0,-4.0,0.1,0.073,111.0,0.0,0.2,15.3,0.614,18.9,-0.1,0.10937499999999999,0.019607843137254905,NOP
Reggie Williams,0.478,30.0,-2.4,-1.6,0.1,0.304,79.0,-0.8,0.1,11.7,0.518,14.6,0.0,0.09374999999999999,0.019607843137254905,NOP
Wayne Selden,0.875,22.0,-1.2,-0.7,0.0,0.5,47.0,-0.5,0.0,10.0,0.82,12.0,0.0,0.078125,0.0,NOP
Axel Toupane,0.375,24.0,-2.5,-0.6,0.0,0.0,41.0,-1.9,0.1,8.6,0.688,8.6,0.0,0.09374999999999999,0.0,NOP
Jarrett Jack,0.333,33.0,-9.3,-4.1,0.0,0.667,33.0,-5.3,0.0,7.7,0.773,9.2,-0.1,0.078125,0.0,NOP
Archie Goodwin,0.4,22.0,-1.5,-3.7,0.0,2.0,30.0,2.2,0.2,19.7,0.798,13.9,0.0,0.10937499999999999,0.0,NOP
Omri Casspi,0.444,28.0,-8.1,-5.6,0.0,0.0,24.0,-2.5,0.0,10.0,0.667,20.3,0.0,0.078125,0.0,NOP
