Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
P.J. Tucker,0.354,30.0,0.6,1.3,1.9,0.244,2540.0,-0.7,1.5,10.8,0.506,12.7,1.7,0.6666666666666666,1.0,PHO
Devin Booker,0.333,19.0,-3.1,-2.4,0.7,0.295,2108.0,-0.6,1.2,11.9,0.535,23.0,-0.6,0.5952380952380952,0.3684210526315789,PHO
Brandon Knight,0.392,24.0,-0.3,-1.5,0.9,0.204,1870.0,1.2,0.7,14.7,0.522,26.2,0.8,0.47619047619047616,0.4736842105263158,PHO
Alex Len,0.011,22.0,-3.6,0.7,1.8,0.383,1821.0,-4.4,-0.5,12.4,0.482,20.4,-0.7,0.19047619047619047,0.9473684210526316,PHO
Mirza Teletovic,0.592,30.0,-0.5,-2.7,0.9,0.199,1686.0,2.3,2.9,16.2,0.571,23.4,0.7,1.0,0.4736842105263158,PHO
Tyson Chandler,0.003,33.0,-0.5,1.3,1.6,0.545,1618.0,-1.9,2.1,14.7,0.606,12.7,0.6,0.8095238095238095,0.8421052631578948,PHO
Jon Leuer,0.236,26.0,-1.0,0.3,1.3,0.217,1255.0,-1.3,1.4,16.2,0.555,19.8,0.3,0.6428571428571429,0.6842105263157895,PHO
Ronnie Price,0.649,32.0,-0.8,-0.1,1.0,0.136,1211.0,-0.7,0.4,9.6,0.517,13.7,0.4,0.40476190476190477,0.5263157894736842,PHO
Archie Goodwin,0.235,21.0,-4.6,-1.7,0.5,0.457,1114.0,-2.9,-0.4,11.1,0.498,23.2,-0.7,0.21428571428571427,0.2631578947368421,PHO
T.J. Warren,0.159,22.0,-1.2,-1.3,0.6,0.145,1070.0,0.2,1.7,15.7,0.549,19.9,0.2,0.7142857142857143,0.3157894736842105,PHO
Eric Bledsoe,0.262,26.0,2.8,0.1,1.0,0.35,1059.0,2.7,1.6,20.0,0.557,27.2,1.3,0.6904761904761906,0.5263157894736842,PHO
Markieff Morris,0.176,26.0,-3.8,0.0,0.8,0.213,917.0,-3.8,-1.3,10.8,0.456,26.0,-0.4,0.0,0.4210526315789474,PHO
Sonny Weems,0.36,29.0,-6.8,-1.5,0.1,0.146,421.0,-5.3,-0.5,4.3,0.475,13.3,-0.5,0.19047619047619047,0.052631578947368425,PHO
John Jenkins,0.356,24.0,-4.0,-2.3,0.1,0.167,287.0,-1.6,0.3,11.9,0.564,16.7,-0.1,0.38095238095238093,0.052631578947368425,PHO
Chase Budinger,0.378,27.0,-3.6,-1.6,0.0,0.178,200.0,-2.0,0.1,9.2,0.567,13.1,-0.1,0.33333333333333337,0.0,PHO
Phil Pressey,0.217,24.0,-7.3,-1.6,0.1,0.304,113.0,-5.7,-0.2,8.6,0.422,15.1,-0.2,0.2619047619047619,0.052631578947368425,PHO
Jordan McRae,0.423,24.0,-3.0,-2.9,0.0,0.577,82.0,-0.1,0.1,14.2,0.567,20.0,0.0,0.33333333333333337,0.0,PHO
Kris Humphries,0.278,30.0,-2.4,0.6,0.1,0.222,74.0,-3.1,-0.1,13.5,0.367,25.0,0.0,0.2857142857142857,0.052631578947368425,PHO
Alan Williams,0.0,23.0,1.5,4.0,0.2,0.583,68.0,-2.5,0.1,21.1,0.481,22.6,0.1,0.33333333333333337,0.10526315789473685,PHO
Lorenzo Brown,0.32,25.0,-9.5,-1.4,0.1,0.16,61.0,-8.1,-0.3,4.4,0.374,24.9,-0.1,0.23809523809523808,0.052631578947368425,PHO
Cory Jefferson,0.045,25.0,-13.8,-7.7,0.0,0.273,50.0,-6.1,0.0,12.7,0.446,21.0,-0.1,0.30952380952380953,0.0,PHO
Orlando Johnson,0.294,26.0,-8.2,-2.0,0.1,0.353,47.0,-6.2,0.0,10.1,0.407,18.7,-0.1,0.30952380952380953,0.052631578947368425,PHO
Bryce Cotton,0.375,23.0,-14.3,-2.1,0.0,0.0,33.0,-12.2,-0.2,-3.3,0.25,16.8,-0.1,0.2619047619047619,0.0,PHO
