Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Al Jefferson,0.014,28.0,1.5,1.0,3.3,0.176,2578.0,0.5,4.3,20.9,0.522,25.3,2.2,0.9074074074074074,1.0,UTA
Paul Millsap,0.045,27.0,3.8,2.0,2.9,0.407,2375.0,1.8,4.8,19.8,0.55,22.4,3.5,1.0,0.8787878787878788,UTA
Randy Foye,0.588,29.0,-0.3,-2.1,0.9,0.195,2249.0,1.7,2.8,11.7,0.55,18.1,0.9,0.6296296296296297,0.27272727272727276,UTA
Gordon Hayward,0.318,22.0,1.3,-1.2,1.2,0.38,2104.0,2.4,4.2,16.8,0.564,22.1,1.7,0.888888888888889,0.36363636363636365,UTA
Derrick Favors,0.009,21.0,1.1,2.7,2.9,0.458,1787.0,-1.7,1.5,17.5,0.533,20.6,1.4,0.38888888888888895,0.8787878787878788,UTA
Marvin Williams,0.353,26.0,-1.4,-0.3,1.1,0.211,1727.0,-1.1,1.1,10.9,0.515,15.1,0.3,0.3148148148148149,0.33333333333333337,UTA
Mo Williams,0.289,30.0,-1.4,-2.5,0.7,0.159,1418.0,1.1,1.2,14.4,0.519,22.3,0.2,0.3333333333333333,0.21212121212121213,UTA
Jamaal Tinsley,0.543,34.0,-3.0,-1.0,1.0,0.111,1221.0,-2.0,-0.2,10.6,0.467,13.1,-0.3,0.07407407407407407,0.30303030303030304,UTA
Alec Burks,0.237,21.0,-2.7,-1.3,0.7,0.332,1137.0,-1.4,0.3,11.5,0.507,20.7,-0.2,0.16666666666666666,0.21212121212121213,UTA
DeMarre Carroll,0.216,26.0,2.0,0.7,1.1,0.302,1111.0,1.4,2.0,15.5,0.535,16.4,1.1,0.48148148148148157,0.33333333333333337,UTA
Enes Kanter,0.003,20.0,-2.1,-1.2,1.0,0.309,1078.0,-0.9,1.2,17.6,0.588,22.4,0.0,0.3333333333333333,0.30303030303030304,UTA
Earl Watson,0.233,33.0,-4.5,-0.4,0.7,0.208,829.0,-4.1,-0.6,7.7,0.366,11.0,-0.5,0.0,0.21212121212121213,UTA
Jeremy Evans,0.023,25.0,3.7,2.1,0.3,0.75,215.0,1.6,0.7,19.9,0.641,14.1,0.3,0.24074074074074073,0.09090909090909091,UTA
Kevin Murphy,0.179,22.0,-17.6,-5.3,0.0,0.0,52.0,-12.4,-0.3,-4.5,0.268,27.1,-0.2,0.05555555555555556,0.0,UTA
