Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Kemba Walker,0.415,26.0,3.6,-1.7,2.2,0.248,2739.0,5.3,5.9,21.3,0.569,29.2,3.9,1.0,0.7096774193548387,CHO
Nicolas Batum,0.415,28.0,1.2,0.6,2.8,0.291,2617.0,0.7,1.7,15.8,0.529,22.3,2.1,0.3,0.9032258064516128,CHO
Michael Kidd-Gilchrist,0.015,23.0,0.2,2.2,3.1,0.314,2349.0,-2.0,2.7,14.3,0.528,14.6,1.3,0.46666666666666673,1.0,CHO
Marvin Williams,0.503,30.0,0.2,0.5,2.6,0.213,2295.0,-0.3,2.4,13.7,0.551,16.3,1.3,0.4166666666666667,0.8387096774193549,CHO
Frank Kaminsky,0.441,23.0,-1.5,-0.8,1.9,0.195,1954.0,-0.8,0.4,13.0,0.502,21.8,0.2,0.08333333333333333,0.6129032258064515,CHO
Marco Belinelli,0.46,30.0,-1.9,-2.0,1.2,0.273,1778.0,0.1,2.0,13.3,0.566,19.2,0.1,0.35000000000000003,0.3870967741935484,CHO
Cody Zeller,0.002,24.0,2.1,2.3,2.2,0.442,1725.0,-0.2,3.4,16.7,0.604,15.5,1.8,0.5833333333333334,0.7096774193548387,CHO
Jeremy Lamb,0.297,24.0,-1.7,-0.9,1.3,0.263,1143.0,-0.8,1.4,17.0,0.55,23.2,0.1,0.25,0.41935483870967744,CHO
Ramon Sessions,0.236,30.0,-4.6,-2.2,0.6,0.449,811.0,-2.4,0.3,12.4,0.495,20.1,-0.5,0.06666666666666667,0.1935483870967742,CHO
Roy Hibbert,0.0,30.0,-1.1,1.8,0.8,0.521,671.0,-2.9,1.0,13.5,0.613,14.0,0.1,0.18333333333333335,0.25806451612903225,CHO
Spencer Hawes,0.252,28.0,-0.6,1.2,0.8,0.156,626.0,-1.8,0.3,14.8,0.545,19.6,0.2,0.06666666666666667,0.25806451612903225,CHO
Brian Roberts,0.361,31.0,-5.9,-2.6,0.3,0.32,416.0,-3.3,0.0,9.8,0.51,17.9,-0.4,0.016666666666666666,0.0967741935483871,CHO
Treveon Graham,0.375,23.0,-2.8,-1.3,0.2,0.375,189.0,-1.5,0.3,10.6,0.612,11.8,0.0,0.06666666666666667,0.06451612903225806,CHO
Miles Plumlee,0.0,28.0,-2.5,1.3,0.2,0.167,174.0,-3.9,0.1,9.0,0.602,8.7,0.0,0.03333333333333333,0.06451612903225806,CHO
Briante Weber,0.152,24.0,-2.3,-0.2,0.2,0.283,159.0,-2.1,0.1,12.5,0.483,16.1,0.0,0.03333333333333333,0.06451612903225806,CHO
Christian Wood,0.217,21.0,-2.0,0.6,0.1,0.652,107.0,-2.5,0.1,15.1,0.591,15.4,0.0,0.03333333333333333,0.03225806451612903,CHO
Johnny O'Bryant,0.2,23.0,-2.3,-3.1,0.0,0.133,34.0,0.7,0.0,15.5,0.567,25.0,0.0,0.016666666666666666,0.0,CHO
Mike Tobey,0.0,22.0,-8.9,-1.5,0.0,0.0,25.0,-7.4,0.0,-0.1,0.25,9.0,0.0,0.016666666666666666,0.0,CHO
Aaron Harrison,0.5,22.0,-11.6,-2.1,0.0,0.5,17.0,-9.6,-0.1,-2.2,0.102,12.9,0.0,0.0,0.0,CHO
