Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
John Wall,0.243,25.0,3.2,1.0,3.5,0.255,2784.0,2.2,2.2,19.8,0.51,28.6,3.7,0.5652173913043478,1.0,WAS
Otto Porter,0.372,22.0,1.8,1.0,2.7,0.176,2276.0,0.8,3.0,14.5,0.564,16.2,2.2,0.7391304347826085,0.7714285714285715,WAS
Marcin Gortat,0.001,31.0,1.2,1.7,3.1,0.271,2256.0,-0.5,4.2,19.0,0.592,18.9,1.8,1.0,0.8857142857142858,WAS
Jared Dudley,0.489,30.0,1.0,0.6,2.0,0.201,2098.0,0.3,2.6,11.7,0.602,12.7,1.6,0.6521739130434782,0.5714285714285714,WAS
Garrett Temple,0.511,29.0,-1.0,0.1,1.7,0.248,1951.0,-1.0,1.0,9.3,0.52,14.0,0.5,0.3043478260869565,0.4857142857142857,WAS
Bradley Beal,0.339,22.0,-0.6,-1.6,1.3,0.22,1708.0,1.0,1.4,15.5,0.547,25.3,0.6,0.39130434782608686,0.37142857142857144,WAS
Ramon Sessions,0.188,29.0,-1.8,-1.5,1.3,0.478,1667.0,-0.3,2.5,15.9,0.565,21.8,0.1,0.6304347826086956,0.37142857142857144,WAS
Nene Hilario,0.008,33.0,0.2,1.8,1.6,0.482,1094.0,-1.6,1.1,16.8,0.564,21.6,0.6,0.3260869565217391,0.4571428571428572,WAS
Gary Neal,0.308,31.0,-2.8,-2.3,0.5,0.169,807.0,-0.5,0.9,13.5,0.558,20.5,-0.2,0.2826086956521739,0.14285714285714285,WAS
Markieff Morris,0.275,26.0,-1.5,0.2,0.9,0.192,712.0,-1.8,0.2,14.0,0.538,21.9,0.1,0.13043478260869565,0.2571428571428572,WAS
Kelly Oubre,0.374,20.0,-5.8,-1.6,0.7,0.232,671.0,-4.3,-0.3,8.2,0.507,17.4,-0.7,0.021739130434782615,0.19999999999999998,WAS
Kris Humphries,0.424,30.0,-3.8,-1.3,0.5,0.196,466.0,-2.6,0.3,11.8,0.524,18.0,-0.2,0.15217391304347824,0.14285714285714285,WAS
Drew Gooden,0.398,34.0,-5.0,0.1,0.4,0.136,305.0,-5.1,-0.4,7.5,0.376,17.5,-0.2,0.0,0.1142857142857143,WAS
Marcus Thornton,0.505,28.0,-0.7,-1.2,0.3,0.196,224.0,0.6,0.1,15.5,0.508,24.8,0.1,0.10869565217391303,0.08571428571428572,WAS
DeJuan Blair,0.015,26.0,-6.4,-0.1,0.3,0.191,218.0,-6.3,-0.3,5.4,0.414,17.8,-0.2,0.021739130434782615,0.08571428571428572,WAS
Alan Anderson,0.627,33.0,-2.8,-1.7,0.2,0.254,192.0,-1.2,0.2,9.2,0.495,15.4,0.0,0.13043478260869565,0.05714285714285715,WAS
Jarell Eddie,0.723,24.0,-4.7,-3.2,0.1,0.123,147.0,-1.5,0.0,11.0,0.46,20.7,-0.1,0.08695652173913043,0.028571428571428574,WAS
J.J. Hickson,0.022,27.0,-3.0,-0.9,0.2,0.957,131.0,-2.1,0.1,18.9,0.528,24.8,0.0,0.10869565217391303,0.05714285714285715,WAS
Ryan Hollins,0.0,31.0,-7.6,-3.1,0.0,0.0,48.0,-4.5,0.0,7.2,0.571,9.1,-0.1,0.08695652173913043,0.0,WAS
