Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Al Horford,0.004,24.0,4.4,2.4,3.7,0.204,2704.0,2.0,6.4,20.7,0.587,19.7,4.4,1.0,0.8222222222222223,ATL
Josh Smith,0.148,25.0,3.1,3.0,4.5,0.304,2645.0,0.2,1.9,19.2,0.54,24.7,3.4,0.36619718309859145,1.0,ATL
Joe Johnson,0.258,29.0,-0.2,-1.8,1.8,0.209,2554.0,1.6,2.5,16.4,0.517,26.3,1.2,0.4507042253521127,0.4,ATL
Jamal Crawford,0.399,30.0,-2.0,-2.7,1.4,0.297,2297.0,0.7,1.9,14.2,0.545,23.4,0.0,0.36619718309859145,0.3111111111111111,ATL
Marvin Williams,0.205,24.0,-1.3,-0.4,1.7,0.324,1865.0,-0.9,2.3,13.5,0.551,17.2,0.3,0.4225352112676056,0.37777777777777777,ATL
Mike Bibby,0.58,32.0,-0.3,-1.3,1.2,0.104,1674.0,1.0,1.9,11.7,0.57,15.0,0.7,0.36619718309859145,0.26666666666666666,ATL
Zaza Pachulia,0.0,26.0,-1.5,0.8,1.6,0.772,1244.0,-2.2,1.5,12.4,0.562,14.5,0.2,0.30985915492957744,0.35555555555555557,ATL
Jeff Teague,0.158,22.0,-1.8,0.2,1.2,0.319,963.0,-2.0,0.4,14.6,0.521,20.3,0.1,0.15492957746478872,0.26666666666666666,ATL
Maurice Evans,0.443,32.0,-3.4,-1.3,0.6,0.139,837.0,-2.1,0.3,7.5,0.492,13.0,-0.3,0.1408450704225352,0.13333333333333333,ATL
Kirk Hinrich,0.411,30.0,-2.0,-0.9,0.5,0.114,686.0,-1.2,0.2,9.8,0.53,16.0,0.0,0.12676056338028166,0.1111111111111111,ATL
Damien Wilkins,0.073,31.0,-1.5,0.6,0.8,0.409,676.0,-2.1,0.7,11.4,0.557,12.8,0.1,0.19718309859154926,0.17777777777777778,ATL
Josh Powell,0.005,28.0,-8.0,-2.3,0.5,0.216,653.0,-5.8,-0.7,8.0,0.492,20.4,-1.0,0.0,0.1111111111111111,ATL
Jason Collins,0.014,32.0,-3.9,0.5,0.5,0.577,593.0,-4.4,0.1,5.4,0.539,9.2,-0.3,0.11267605633802816,0.1111111111111111,ATL
Jordan Crawford,0.351,22.0,-7.5,-3.0,0.1,0.078,160.0,-4.5,-0.4,7.6,0.421,28.1,-0.2,0.04225352112676055,0.022222222222222223,ATL
Etan Thomas,0.0,32.0,-5.1,-0.7,0.1,0.714,82.0,-4.3,0.1,15.1,0.58,18.9,-0.1,0.11267605633802816,0.022222222222222223,ATL
Hilton Armstrong,0.083,26.0,-2.0,3.5,0.1,0.833,76.0,-5.5,-0.1,10.1,0.457,12.1,0.0,0.08450704225352111,0.022222222222222223,ATL
Pape Sy,0.167,22.0,-6.0,-1.1,0.0,0.5,21.0,-5.0,0.0,9.2,0.478,23.3,0.0,0.09859154929577463,0.0,ATL
