Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Danny Granger,0.323,27.0,1.6,-0.3,3.2,0.37,2763.0,1.9,3.7,17.8,0.554,26.7,2.5,1.0,0.9687500000000001,IND
Darren Collison,0.143,23.0,-0.7,-0.9,2.2,0.267,2360.0,0.2,2.1,15.6,0.534,21.9,0.8,0.6363636363636362,0.6562500000000001,IND
Roy Hibbert,0.004,24.0,-0.2,2.3,3.3,0.309,2244.0,-2.5,0.3,15.9,0.507,23.6,1.0,0.22727272727272727,1.0,IND
Brandon Rush,0.433,25.0,-1.2,-0.1,1.7,0.206,1754.0,-1.1,0.9,10.6,0.54,15.9,0.4,0.36363636363636365,0.5,IND
Mike Dunleavy,0.488,30.0,1.3,0.2,1.9,0.24,1683.0,1.1,2.6,14.6,0.593,16.9,1.4,0.7499999999999999,0.5625,IND
Josh McRoberts,0.155,23.0,2.9,2.5,2.2,0.308,1597.0,0.4,2.6,16.0,0.608,14.7,2.0,0.7499999999999999,0.6562500000000001,IND
Tyler Hansbrough,0.003,25.0,-3.3,-1.9,1.6,0.413,1535.0,-1.5,2.2,16.4,0.529,23.1,-0.5,0.6590909090909092,0.46875000000000006,IND
Paul George,0.349,20.0,0.0,1.2,1.9,0.256,1265.0,-1.2,0.5,13.0,0.542,17.8,0.6,0.2727272727272727,0.5625,IND
Jeff Foster,0.018,34.0,2.1,2.3,1.4,0.287,940.0,-0.2,1.6,14.3,0.497,10.1,1.0,0.5227272727272726,0.40625,IND
James Posey,0.88,34.0,-2.0,-0.6,1.0,0.062,839.0,-1.3,0.0,7.5,0.485,14.3,0.0,0.15909090909090906,0.28125000000000006,IND
A.J. Price,0.466,24.0,-3.4,-2.3,0.7,0.253,795.0,-1.1,-0.4,10.7,0.454,22.7,-0.3,0.06818181818181816,0.1875,IND
T.J. Ford,0.136,27.0,-3.8,-0.3,0.8,0.203,773.0,-3.5,-0.7,9.9,0.434,18.3,-0.3,0.0,0.21875000000000003,IND
Dahntay Jones,0.182,30.0,-3.1,-1.4,0.6,0.421,589.0,-1.7,0.6,13.7,0.558,21.4,-0.2,0.2954545454545454,0.15625,IND
Solomon Jones,0.008,26.0,-2.6,1.6,0.6,0.512,528.0,-4.1,-0.2,8.5,0.469,15.4,-0.1,0.11363636363636362,0.15625,IND
Lance Stephenson,0.128,20.0,-8.1,-0.7,0.1,0.359,115.0,-7.4,-0.4,5.5,0.41,23.5,-0.2,0.06818181818181816,0.0,IND
