Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Andray Blatche,0.044,23.0,0.6,1.2,2.6,0.234,2256.0,-0.6,0.8,17.6,0.519,25.8,1.5,0.43749999999999994,1.0,WAS
Caron Butler,0.137,29.0,-0.8,0.3,1.7,0.304,1853.0,-1.0,0.4,13.5,0.506,22.0,0.6,0.3125,0.6538461538461539,WAS
Mike Miller,0.395,29.0,2.0,0.7,1.4,0.196,1805.0,1.4,2.5,13.9,0.623,14.7,1.8,0.96875,0.5384615384615384,WAS
Randy Foye,0.294,26.0,-2.5,-2.6,0.7,0.234,1667.0,0.1,1.6,13.2,0.516,21.1,-0.2,0.6875,0.2692307692307692,WAS
Brendan Haywood,0.0,30.0,0.2,1.2,1.9,0.472,1614.0,-1.0,2.6,16.2,0.591,13.2,0.9,1.0,0.7307692307692307,WAS
Antawn Jamison,0.24,33.0,-0.5,-1.7,1.4,0.31,1595.0,1.2,2.3,17.5,0.528,24.3,0.6,0.9062499999999999,0.5384615384615384,WAS
Nick Young,0.305,24.0,-4.5,-3.3,0.5,0.233,1421.0,-1.2,0.9,10.7,0.519,21.4,-0.9,0.46875,0.1923076923076923,WAS
Gilbert Arenas,0.294,28.0,2.5,-1.3,0.9,0.336,1169.0,3.8,0.9,18.7,0.511,31.9,1.3,0.46875,0.34615384615384615,WAS
Earl Boykins,0.149,33.0,-4.7,-3.3,0.3,0.221,1117.0,-1.4,0.6,12.9,0.498,20.7,-0.8,0.37499999999999994,0.11538461538461538,WAS
JaVale McGee,0.003,22.0,-1.5,1.7,1.3,0.378,968.0,-3.2,0.8,17.0,0.539,19.1,0.1,0.43749999999999994,0.5,WAS
James Singleton,0.079,28.0,-1.6,1.3,0.9,0.295,766.0,-2.9,0.1,11.8,0.454,14.9,0.1,0.21874999999999997,0.34615384615384615,WAS
Al Thornton,0.079,26.0,-2.0,-0.1,0.5,0.333,674.0,-2.0,0.2,12.1,0.517,19.1,0.0,0.25,0.1923076923076923,WAS
Shaun Livingston,0.022,24.0,-2.5,-1.9,0.3,0.259,666.0,-0.6,0.9,14.4,0.582,17.4,-0.1,0.46875,0.11538461538461538,WAS
Fabricio Oberto,0.0,34.0,-2.1,0.9,0.4,0.304,650.0,-2.9,0.2,5.7,0.654,6.9,0.0,0.25,0.15384615384615385,WAS
DeShawn Stevenson,0.602,28.0,-4.8,-0.4,0.3,0.243,616.0,-4.4,-0.6,3.3,0.382,10.2,-0.4,0.0,0.11538461538461538,WAS
Quinton Ross,0.145,28.0,-7.5,-0.8,0.1,0.109,261.0,-6.7,-0.5,0.3,0.33,11.4,-0.4,0.031249999999999993,0.038461538461538464,WAS
Dominic McGuire,0.0,24.0,-6.2,0.3,0.2,0.125,240.0,-6.5,-0.3,4.2,0.355,9.9,-0.3,0.09374999999999999,0.07692307692307693,WAS
Alonzo Gee,0.153,22.0,-1.4,-1.6,0.1,0.492,182.0,0.2,0.3,16.2,0.564,20.4,0.0,0.28124999999999994,0.038461538461538464,WAS
Cartier Martin,0.375,25.0,-2.5,-2.3,0.1,0.188,114.0,-0.2,0.1,13.2,0.491,23.0,0.0,0.21874999999999997,0.038461538461538464,WAS
Josh Howard,0.239,29.0,-1.9,-3.1,0.1,0.435,91.0,1.3,0.2,19.2,0.529,28.8,0.0,0.25,0.038461538461538464,WAS
Mike James,0.3,34.0,-8.5,-2.5,0.0,0.4,46.0,-5.9,-0.2,5.5,0.383,28.1,-0.1,0.12499999999999999,0.0,WAS
Cedric Jackson,0.273,23.0,-13.4,-4.4,0.0,0.364,39.0,-9.0,-0.2,-0.2,0.47,24.1,-0.1,0.12499999999999999,0.0,WAS
Mike Harris,0.0,26.0,-6.7,-2.7,0.0,0.667,14.0,-4.0,0.0,11.9,0.515,12.6,0.0,0.18749999999999997,0.0,WAS
Paul Davis,0.0,25.0,-4.7,-9.2,0.0,0.5,8.0,4.5,0.0,33.3,0.512,27.6,0.0,0.18749999999999997,0.0,WAS
