Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Brook Lopez,0.33,28.0,1.5,-0.4,1.8,0.311,2222.0,1.9,3.1,20.4,0.578,29.2,2.0,1.0,0.8181818181818181,BRK
Rondae Hollis-Jefferson,0.124,22.0,-1.0,1.9,2.2,0.467,1761.0,-2.9,0.4,13.7,0.517,18.7,0.4,0.43750000000000006,1.0,BRK
Sean Kilpatrick,0.419,27.0,-3.0,-1.8,1.1,0.329,1754.0,-1.2,0.4,13.1,0.546,23.8,-0.4,0.43750000000000006,0.5,BRK
Trevor Booker,0.132,29.0,0.1,1.7,2.2,0.186,1754.0,-1.6,1.0,15.7,0.554,18.7,0.9,0.5625000000000001,1.0,BRK
Isaiah Whitehead,0.293,21.0,-4.9,-0.6,0.9,0.222,1643.0,-4.3,-1.7,7.6,0.487,18.2,-1.2,0.0,0.40909090909090906,BRK
Bojan Bogdanovic,0.453,27.0,-3.0,-2.6,0.6,0.273,1482.0,-0.4,1.0,13.0,0.572,22.5,-0.4,0.5625000000000001,0.2727272727272727,BRK
Spencer Dinwiddie,0.334,23.0,-0.9,-0.2,0.9,0.526,1334.0,-0.7,1.9,12.7,0.581,14.1,0.4,0.75,0.40909090909090906,BRK
Randy Foye,0.625,33.0,-3.9,-1.0,0.7,0.194,1284.0,-3.0,-0.6,7.3,0.506,14.4,-0.6,0.22916666666666669,0.3181818181818181,BRK
Caris LeVert,0.484,22.0,-1.1,-0.4,1.0,0.245,1237.0,-0.7,0.8,12.3,0.556,16.6,0.3,0.5208333333333334,0.45454545454545453,BRK
Justin Hamilton,0.475,26.0,-0.8,0.2,1.0,0.137,1177.0,-0.9,1.0,13.6,0.55,16.2,0.4,0.5625000000000001,0.45454545454545453,BRK
Joe Harris,0.61,25.0,-3.0,-1.5,0.6,0.135,1138.0,-1.4,0.1,9.0,0.558,16.5,-0.3,0.375,0.2727272727272727,BRK
Jeremy Lin,0.39,28.0,2.2,-0.4,0.8,0.353,883.0,2.5,1.3,19.2,0.566,26.6,0.9,0.625,0.36363636363636365,BRK
Quincy Acy,0.542,26.0,-1.8,-0.7,0.5,0.373,510.0,-1.1,0.6,13.1,0.587,16.5,0.0,0.47916666666666663,0.22727272727272727,BRK
Luis Scola,0.331,36.0,-1.1,-0.4,0.4,0.245,461.0,-0.8,0.4,13.9,0.55,18.7,0.1,0.43750000000000006,0.18181818181818182,BRK
K.J. McDaniels,0.386,23.0,-3.7,-0.4,0.3,0.277,293.0,-3.2,0.0,12.5,0.556,19.3,-0.1,0.3541666666666667,0.13636363636363635,BRK
Anthony Bennett,0.522,23.0,-3.0,-2.2,0.2,0.391,264.0,-0.8,0.3,14.7,0.533,19.4,-0.1,0.4166666666666667,0.09090909090909091,BRK
Archie Goodwin,0.213,22.0,-1.0,-1.4,0.1,0.525,184.0,0.3,0.4,18.6,0.633,20.7,0.0,0.43750000000000006,0.045454545454545456,BRK
Yogi Ferrell,0.551,23.0,-7.3,-3.3,0.0,0.327,151.0,-4.0,-0.2,6.5,0.482,19.9,-0.2,0.3125,0.0,BRK
Andrew Nicholson,0.324,27.0,-7.8,-1.0,0.1,0.059,111.0,-6.8,-0.2,5.0,0.43,15.8,-0.2,0.3125,0.045454545454545456,BRK
Chris McCullough,0.194,21.0,-3.8,-3.0,0.0,0.097,72.0,-0.9,0.1,16.8,0.541,20.4,0.0,0.375,0.0,BRK
Greivis Vasquez,0.375,30.0,-7.5,-1.8,0.0,0.375,39.0,-5.7,0.0,4.1,0.376,11.3,-0.1,0.3541666666666667,0.0,BRK
