Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Ty Lawson,0.221,27.0,0.5,-2.1,1.0,0.392,2665.0,2.7,6.0,18.5,0.526,20.6,1.7,1.0,0.47619047619047616,DEN
Wilson Chandler,0.416,27.0,0.2,-0.4,1.5,0.146,2471.0,0.5,2.1,13.2,0.523,20.1,1.3,0.4583333333333333,0.7142857142857143,DEN
Kenneth Faried,0.011,25.0,0.8,0.9,2.1,0.391,2086.0,-0.2,3.5,18.4,0.548,20.3,1.4,0.6527777777777778,1.0,DEN
Arron Afflalo,0.37,29.0,-1.6,-1.6,0.4,0.23,1750.0,0.0,1.4,11.7,0.533,19.9,0.2,0.36111111111111105,0.19047619047619047,DEN
Danilo Gallinari,0.53,26.0,1.3,-1.1,1.0,0.336,1426.0,2.3,3.0,16.8,0.563,21.5,1.2,0.5833333333333334,0.47619047619047616,DEN
J.J. Hickson,0.004,26.0,-2.7,0.4,1.4,0.438,1411.0,-3.1,0.5,14.3,0.504,19.7,-0.3,0.2361111111111111,0.6666666666666666,DEN
Jusuf Nurkic,0.005,20.0,-0.6,3.1,1.8,0.345,1103.0,-3.7,-0.2,14.8,0.483,20.7,0.4,0.1388888888888889,0.8571428571428571,DEN
Randy Foye,0.654,31.0,-1.1,-1.8,0.4,0.137,1087.0,0.7,0.6,11.0,0.51,19.3,0.2,0.24999999999999997,0.19047619047619047,DEN
Darrell Arthur,0.286,26.0,-1.1,0.7,0.9,0.154,988.0,-1.8,-0.1,11.5,0.466,20.0,0.2,0.15277777777777776,0.42857142857142855,DEN
Timofey Mozgov,0.026,28.0,-1.8,0.8,0.9,0.371,897.0,-2.6,0.9,13.8,0.554,15.3,0.0,0.2916666666666667,0.42857142857142855,DEN
Gary Harris,0.475,20.0,-4.3,-0.1,0.5,0.217,719.0,-4.2,-1.2,4.9,0.395,16.6,-0.4,0.0,0.23809523809523808,DEN
Jameer Nelson,0.433,32.0,-0.6,-2.2,0.3,0.063,702.0,1.6,0.5,14.5,0.53,22.7,0.2,0.2361111111111111,0.14285714285714285,DEN
Will Barton,0.265,24.0,0.9,1.2,0.7,0.312,683.0,-0.4,0.6,15.9,0.533,21.0,0.5,0.24999999999999997,0.3333333333333333,DEN
Alonzo Gee,0.175,27.0,-0.4,0.3,0.4,0.474,511.0,-0.7,0.7,14.0,0.574,16.1,0.2,0.2638888888888889,0.19047619047619047,DEN
Nate Robinson,0.451,30.0,-3.0,-3.0,0.1,0.196,465.0,0.0,0.1,10.6,0.433,22.6,-0.1,0.18055555555555555,0.047619047619047616,DEN
Erick Green,0.29,23.0,-5.4,-2.7,0.1,0.074,410.0,-2.7,-0.1,8.9,0.436,19.1,-0.3,0.15277777777777776,0.047619047619047616,DEN
Joffrey Lauvergne,0.18,23.0,-3.6,0.7,0.3,0.315,268.0,-4.2,-0.2,10.5,0.459,19.9,-0.1,0.1388888888888889,0.14285714285714285,DEN
JaVale McGee,0.0,27.0,-4.0,0.3,0.2,0.475,195.0,-4.3,0.2,16.7,0.597,19.2,-0.1,0.19444444444444442,0.09523809523809523,DEN
Ian Clark,0.455,23.0,-0.2,1.6,0.0,0.364,31.0,-1.8,0.0,11.6,0.509,20.6,0.0,0.16666666666666666,0.0,DEN
Jamaal Franklin,1.0,23.0,-5.1,-0.3,0.0,0.0,13.0,-4.8,0.0,4.9,0.75,16.6,0.0,0.16666666666666666,0.0,DEN
