Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Amar'e Stoudemire,0.005,27.0,0.3,-1.3,2.5,0.5,2838.0,1.6,8.2,22.6,0.615,27.3,1.6,0.90625,1.0,PHO
Steve Nash,0.295,35.0,1.8,-3.1,0.8,0.228,2660.0,4.9,9.1,21.6,0.615,22.9,2.6,1.0,0.32,PHO
Jason Richardson,0.401,29.0,2.2,-0.7,1.7,0.184,2485.0,2.9,5.0,16.6,0.574,20.8,2.7,0.5729166666666667,0.6799999999999999,PHO
Grant Hill,0.114,37.0,1.1,0.9,1.8,0.357,2430.0,0.3,3.7,14.0,0.561,16.8,1.9,0.43750000000000006,0.72,PHO
Channing Frye,0.558,26.0,3.7,0.9,2.2,0.172,2190.0,2.8,4.3,15.0,0.598,16.7,3.2,0.5,0.8800000000000001,PHO
Jared Dudley,0.535,24.0,3.7,0.4,1.3,0.282,1991.0,3.3,4.0,13.6,0.612,13.7,2.9,0.46875,0.52,PHO
Goran Dragic,0.383,23.0,0.4,-1.2,0.8,0.324,1442.0,1.6,2.0,14.8,0.566,21.1,0.9,0.2604166666666667,0.32,PHO
Lou Amundson,0.004,27.0,0.4,1.4,1.3,0.446,1168.0,-1.0,1.5,14.4,0.562,14.6,0.7,0.20833333333333334,0.52,PHO
Robin Lopez,0.0,21.0,-1.0,-1.2,0.8,0.43,986.0,0.3,2.5,17.6,0.621,17.3,0.3,0.3125,0.32,PHO
Leandro Barbosa,0.373,27.0,-2.0,-2.3,0.4,0.2,786.0,0.3,0.7,14.0,0.526,24.9,0.0,0.125,0.16,PHO
Earl Clark,0.033,22.0,-6.9,-1.1,0.2,0.238,383.0,-5.8,-0.5,8.5,0.42,21.9,-0.5,0.0,0.08,PHO
Jarron Collins,0.0,31.0,-4.2,-0.3,0.1,0.806,261.0,-3.9,-0.1,3.7,0.405,8.8,-0.1,0.04166666666666667,0.04,PHO
Alando Tucker,0.233,25.0,-5.6,-5.9,0.0,0.7,71.0,0.3,0.2,15.7,0.548,26.9,-0.1,0.07291666666666667,0.0,PHO
Taylor Griffin,0.2,23.0,-7.3,-1.4,0.0,0.4,32.0,-5.8,0.0,5.2,0.425,17.6,0.0,0.052083333333333336,0.0,PHO
Dwayne Jones,0.0,26.0,-8.2,-0.8,0.0,0.0,7.0,-7.4,0.0,1.4,0.0,0.0,0.0,0.052083333333333336,0.0,PHO
