Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Jonathon Simmons,0.268,28.0,-2.3,-1.3,1.1,0.317,2029.0,-1.0,0.8,12.7,0.555,22.0,-0.2,0.358974358974359,0.47826086956521746,ORL
Aaron Gordon,0.395,22.0,0.0,0.0,2.0,0.26,1909.0,0.0,0.9,16.5,0.53,24.7,1.0,0.38461538461538464,0.8695652173913044,ORL
Evan Fournier,0.418,25.0,-0.4,-2.1,0.9,0.216,1837.0,1.6,2.4,15.5,0.577,23.3,0.7,0.7692307692307693,0.391304347826087,ORL
D.J. Augustin,0.504,30.0,-0.9,-2.5,0.8,0.35,1760.0,1.5,3.3,15.4,0.615,18.6,0.5,1.0,0.3478260869565218,ORL
Nikola Vucevic,0.243,27.0,2.7,2.1,2.3,0.112,1683.0,0.6,1.3,19.7,0.533,25.9,2.0,0.48717948717948717,1.0,ORL
Mario Hezonja,0.433,22.0,-0.8,0.2,1.8,0.17,1657.0,-1.0,0.5,13.7,0.544,19.9,0.5,0.2820512820512821,0.782608695652174,ORL
Bismack Biyombo,0.003,25.0,-1.6,2.1,1.8,0.446,1495.0,-3.7,1.1,14.1,0.556,14.9,0.2,0.43589743589743596,0.782608695652174,ORL
Shelvin Mack,0.336,27.0,-2.4,-1.2,1.0,0.234,1365.0,-1.2,1.0,13.3,0.518,17.6,-0.1,0.4102564102564103,0.4347826086956522,ORL
Elfrid Payton,0.146,23.0,1.1,0.1,1.1,0.249,1257.0,1.0,1.6,18.1,0.564,21.8,1.0,0.5641025641025642,0.47826086956521746,ORL
Wesley Iwundu,0.211,23.0,-3.5,0.2,0.7,0.216,1020.0,-3.7,0.0,7.8,0.48,11.6,-0.4,0.15384615384615385,0.30434782608695654,ORL
Arron Afflalo,0.432,32.0,-5.8,-1.8,0.2,0.16,682.0,-4.1,-0.1,5.8,0.516,12.5,-0.7,0.12820512820512822,0.08695652173913045,ORL
Marreese Speights,0.668,30.0,-2.8,-2.9,0.5,0.158,675.0,0.2,0.1,13.7,0.539,26.9,-0.1,0.1794871794871795,0.2173913043478261,ORL
Terrence Ross,0.487,26.0,-2.1,0.1,0.5,0.188,600.0,-2.2,-0.2,9.9,0.505,17.3,0.0,0.10256410256410256,0.2173913043478261,ORL
Khem Birch,0.0,25.0,0.3,1.4,0.6,0.484,578.0,-1.1,1.2,16.4,0.582,13.2,0.3,0.4615384615384615,0.2608695652173913,ORL
Jonathan Isaac,0.317,20.0,-1.8,3.1,0.8,0.172,536.0,-4.9,-0.6,9.8,0.465,15.0,0.0,0.0,0.3478260869565218,ORL
Rodney Purvis,0.486,23.0,-7.9,-2.9,0.1,0.14,290.0,-5.0,-0.4,4.5,0.423,18.7,-0.4,0.05128205128205127,0.04347826086956522,ORL
Jamel Artis,0.367,25.0,-5.9,-1.5,0.1,0.152,279.0,-4.3,-0.1,6.9,0.457,14.5,-0.3,0.12820512820512822,0.04347826086956522,ORL
Adreian Payne,0.3,26.0,-4.1,-4.1,0.0,0.6,43.0,0.1,0.1,18.8,0.831,15.0,0.0,0.1794871794871795,0.0,ORL
Rashad Vaughn,0.333,21.0,-10.4,-2.4,0.0,0.0,35.0,-8.1,-0.1,1.1,0.417,10.1,-0.1,0.12820512820512822,0.0,ORL
