Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Rudy Gay,0.157,23.0,0.4,-0.2,2.4,0.311,3175.0,0.7,4.0,16.2,0.535,22.5,1.9,0.6153846153846154,0.8888888888888888,MEM
O.J. Mayo,0.3,22.0,0.4,-1.3,1.4,0.221,3113.0,1.7,4.3,14.6,0.551,20.7,1.9,0.6538461538461539,0.5185185185185185,MEM
Zach Randolph,0.039,28.0,0.9,-0.9,2.7,0.348,3051.0,1.8,7.0,21.2,0.546,24.6,2.2,1.0,1.0,MEM
Mike Conley,0.255,22.0,-0.7,-1.4,1.3,0.225,2569.0,0.7,2.6,13.9,0.526,18.4,0.8,0.43589743589743596,0.48148148148148145,MEM
Marc Gasol,0.002,25.0,4.3,2.3,2.5,0.578,2469.0,2.1,5.9,19.3,0.617,16.9,3.9,0.858974358974359,0.9259259259259258,MEM
Sam Young,0.113,24.0,-4.4,-2.2,0.7,0.352,1321.0,-2.1,0.6,13.0,0.518,22.1,-0.8,0.1794871794871795,0.25925925925925924,MEM
Hasheem Thabeet,0.0,22.0,-0.4,2.4,1.2,0.71,883.0,-2.8,0.8,12.9,0.605,10.7,0.4,0.20512820512820515,0.4444444444444444,MEM
Marcus Williams,0.299,24.0,-4.5,-2.0,0.5,0.203,872.0,-2.4,-0.4,10.6,0.456,18.5,-0.5,0.05128205128205129,0.18518518518518517,MEM
DeMarre Carroll,0.027,23.0,-4.1,-0.7,0.6,0.239,795.0,-3.4,-0.1,8.5,0.426,14.8,-0.4,0.08974358974358976,0.2222222222222222,MEM
Jamaal Tinsley,0.279,31.0,-4.1,-0.2,0.5,0.193,589.0,-3.9,-0.8,7.8,0.438,16.0,-0.3,0.0,0.18518518518518517,MEM
Darrell Arthur,0.007,21.0,-4.3,-0.4,0.4,0.205,457.0,-3.9,-0.1,10.5,0.449,17.4,-0.3,0.08974358974358976,0.14814814814814814,MEM
Hamed Haddadi,0.048,24.0,-5.6,0.1,0.2,0.306,240.0,-5.7,-0.2,7.2,0.441,16.5,-0.2,0.07692307692307694,0.07407407407407407,MEM
Steven Hunter,0.0,28.0,-10.9,-4.2,0.1,0.837,158.0,-6.6,-0.1,11.6,0.45,18.8,-0.4,0.08974358974358976,0.037037037037037035,MEM
Ronnie Brewer,0.0,24.0,-3.7,1.5,0.1,0.385,80.0,-5.2,-0.1,5.9,0.329,9.4,0.0,0.08974358974358976,0.037037037037037035,MEM
Allen Iverson,0.038,34.0,-5.3,-5.1,0.0,0.462,67.0,-0.2,0.1,16.9,0.591,25.0,-0.1,0.11538461538461539,0.0,MEM
Lester Hudson,0.314,25.0,-0.9,-1.2,0.1,0.2,61.0,0.4,0.0,18.3,0.473,30.9,0.0,0.10256410256410257,0.037037037037037035,MEM
Trey Gilder,0.0,25.0,7.6,3.8,0.0,0.0,5.0,3.8,0.0,30.9,1.0,8.8,0.0,0.10256410256410257,0.0,MEM
