Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
LeBron James,0.199,31.0,9.1,2.3,4.0,0.347,2709.0,6.9,9.6,27.5,0.588,31.4,7.6,1.0,1.0,CLE
Kevin Love,0.449,27.0,2.5,0.9,3.8,0.321,2424.0,1.7,4.7,19.0,0.553,23.4,2.8,0.5000000000000001,0.95,CLE
J.R. Smith,0.6,30.0,1.3,-0.4,2.5,0.084,2362.0,1.8,3.0,12.4,0.542,18.0,2.0,0.326530612244898,0.625,CLE
Tristan Thompson,0.0,24.0,1.5,1.3,3.1,0.576,2269.0,0.2,5.6,15.9,0.611,11.7,2.0,0.5918367346938775,0.775,CLE
Matthew Dellavedova,0.468,25.0,-1.6,-1.4,1.6,0.129,1867.0,-0.2,2.2,11.3,0.527,15.9,0.2,0.24489795918367352,0.4,CLE
Kyrie Irving,0.298,23.0,1.6,-1.4,1.7,0.217,1667.0,3.0,3.2,19.9,0.54,29.5,1.5,0.34693877551020413,0.425,CLE
Timofey Mozgov,0.019,29.0,-1.2,1.0,1.9,0.265,1326.0,-2.2,1.8,14.6,0.593,16.1,0.3,0.20408163265306126,0.475,CLE
Richard Jefferson,0.554,35.0,-0.8,-0.3,1.3,0.279,1326.0,-0.5,1.4,9.7,0.585,13.4,0.4,0.163265306122449,0.325,CLE
Iman Shumpert,0.479,25.0,-0.2,1.9,1.8,0.167,1316.0,-2.1,-0.1,8.4,0.475,13.2,0.6,0.010204081632653062,0.45,CLE
Mo Williams,0.338,33.0,-3.3,-2.1,0.7,0.139,748.0,-1.3,0.4,12.4,0.527,22.8,-0.2,0.06122448979591838,0.175,CLE
James Jones,0.732,35.0,-1.0,-1.3,0.5,0.183,463.0,0.3,0.7,11.6,0.58,16.2,0.1,0.09183673469387756,0.125,CLE
Channing Frye,0.708,32.0,1.1,-0.8,0.6,0.087,446.0,1.9,0.9,14.9,0.586,18.3,0.3,0.1122448979591837,0.15,CLE
Jared Cunningham,0.352,24.0,-5.4,-1.0,0.4,0.527,355.0,-4.4,-0.2,5.9,0.464,16.6,-0.3,0.0,0.1,CLE
Anderson Varejao,0.013,33.0,-2.3,1.8,0.5,0.276,310.0,-4.1,0.1,11.2,0.469,14.8,0.0,0.03061224489795919,0.125,CLE
Jordan McRae,0.212,24.0,-5.2,-3.6,0.1,0.25,113.0,-1.5,0.1,14.2,0.537,26.7,-0.1,0.03061224489795919,0.025,CLE
Sasha Kaun,0.0,30.0,-0.8,2.7,0.2,0.647,95.0,-3.5,0.0,12.5,0.527,13.7,0.0,0.020408163265306124,0.05,CLE
Dahntay Jones,0.143,35.0,-2.2,0.9,0.1,0.0,42.0,-3.1,0.0,10.3,0.464,15.1,0.0,0.020408163265306124,0.025,CLE
Joe Harris,1.0,24.0,-6.6,-1.6,0.0,0.0,15.0,-5.0,0.0,3.4,0.375,15.1,0.0,0.020408163265306124,0.0,CLE
