Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Wesley Matthews,0.442,25.0,1.3,-0.6,1.4,0.224,2228.0,1.9,3.4,14.1,0.539,18.7,1.9,0.6666666666666666,0.8749999999999999,POR
LaMarcus Aldridge,0.012,26.0,2.4,-0.2,1.6,0.291,1994.0,2.7,5.4,22.7,0.56,27.0,2.2,1.0,1.0,POR
Raymond Felton,0.316,27.0,-1.8,-1.8,1.0,0.193,1906.0,-0.1,0.7,13.4,0.491,20.8,0.1,0.21666666666666665,0.625,POR
Nicolas Batum,0.427,23.0,2.3,0.0,1.4,0.248,1791.0,2.3,3.3,17.3,0.575,20.5,1.9,0.65,0.8749999999999999,POR
Jamal Crawford,0.353,31.0,-1.7,-2.6,0.7,0.28,1613.0,0.9,1.6,15.7,0.506,26.6,0.1,0.3666666666666667,0.43749999999999994,POR
Gerald Wallace,0.228,29.0,2.2,1.5,1.4,0.374,1503.0,0.8,2.0,15.5,0.556,17.8,1.6,0.43333333333333335,0.8749999999999999,POR
Marcus Camby,0.0,37.0,2.4,5.2,1.6,0.236,894.0,-2.8,0.3,14.5,0.428,11.5,1.0,0.15,1.0,POR
Kurt Thomas,0.0,39.0,-1.3,2.4,0.9,0.127,803.0,-3.7,0.2,9.5,0.483,11.2,0.1,0.13333333333333333,0.5625,POR
J.J. Hickson,0.005,23.0,0.6,-0.4,0.5,0.347,600.0,1.0,1.4,20.2,0.568,21.6,0.4,0.3333333333333333,0.3125,POR
Nolan Smith,0.25,23.0,-5.4,-1.7,0.3,0.156,541.0,-3.7,-0.6,7.8,0.434,19.8,-0.5,0.0,0.18749999999999997,POR
Luke Babbitt,0.578,22.0,-3.4,-2.5,0.3,0.116,537.0,-0.9,0.4,11.3,0.556,17.8,-0.2,0.16666666666666666,0.18749999999999997,POR
Craig Smith,0.009,28.0,-2.6,-0.4,0.4,0.453,464.0,-2.2,0.6,13.6,0.556,16.2,-0.1,0.19999999999999998,0.25,POR
Joel Przybilla,0.0,32.0,-5.3,0.8,0.5,0.375,449.0,-6.1,-0.2,6.0,0.492,7.9,-0.4,0.06666666666666667,0.3125,POR
Jonny Flynn,0.278,22.0,-5.4,-3.6,0.1,0.278,281.0,-1.8,0.1,12.3,0.465,20.8,-0.2,0.11666666666666665,0.0625,POR
Elliot Williams,0.365,22.0,-1.4,-3.3,0.1,0.243,149.0,1.9,0.2,18.8,0.537,26.7,0.0,0.13333333333333333,0.0625,POR
Hasheem Thabeet,0.0,24.0,-8.0,-2.3,0.1,1.111,116.0,-5.7,0.1,11.6,0.541,13.7,-0.2,0.11666666666666665,0.0625,POR
Chris Johnson,0.0,26.0,-4.4,0.1,0.1,0.522,93.0,-4.4,0.1,11.4,0.566,17.4,-0.1,0.11666666666666665,0.0625,POR
Armon Johnson,0.0,22.0,-0.5,4.3,0.0,0.0,5.0,-4.8,0.0,20.7,1.0,18.3,0.0,0.09999999999999999,0.0,POR
