Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Marc Gasol,0.016,28.0,6.1,4.4,5.4,0.364,2796.0,1.7,6.1,19.5,0.559,19.2,5.7,1.0,1.0,MEM
Mike Conley,0.312,25.0,4.1,1.1,4.7,0.3,2757.0,3.1,5.1,18.3,0.549,21.0,4.3,0.84375,0.8703703703703703,MEM
Zach Randolph,0.022,31.0,0.2,0.7,4.7,0.293,2607.0,-0.5,3.2,17.9,0.506,23.1,1.4,0.546875,0.8703703703703703,MEM
Tony Allen,0.038,31.0,1.3,2.9,4.1,0.293,2109.0,-1.6,1.0,13.2,0.489,17.8,1.8,0.20312500000000003,0.7592592592592592,MEM
Jerryd Bayless,0.324,24.0,-0.2,-0.2,2.5,0.196,1765.0,0.1,1.5,13.5,0.514,20.8,0.8,0.28125000000000006,0.4629629629629629,MEM
Rudy Gay,0.188,26.0,0.1,1.3,2.6,0.227,1541.0,-1.2,-0.2,14.1,0.478,25.7,0.8,0.015624999999999998,0.48148148148148145,MEM
Quincy Pondexter,0.508,24.0,0.6,0.1,1.5,0.251,1243.0,0.5,1.7,11.0,0.565,13.9,0.8,0.3125,0.27777777777777773,MEM
Tayshaun Prince,0.122,32.0,-0.9,1.2,1.6,0.11,1174.0,-2.1,0.3,10.2,0.461,15.2,0.3,0.09375,0.2962962962962963,MEM
Darrell Arthur,0.05,24.0,-2.4,0.5,1.5,0.128,970.0,-2.9,0.2,11.8,0.477,20.1,-0.1,0.078125,0.27777777777777773,MEM
Wayne Ellington,0.487,25.0,-1.9,-1.1,0.8,0.08,676.0,-0.9,0.6,9.8,0.529,15.7,0.0,0.140625,0.14814814814814814,MEM
Marreese Speights,0.02,25.0,-3.2,-0.1,1.1,0.271,579.0,-3.1,0.3,16.1,0.474,24.8,-0.2,0.09375,0.20370370370370372,MEM
Ed Davis,0.0,23.0,0.4,2.9,1.2,0.455,544.0,-2.5,0.8,17.2,0.539,16.1,0.3,0.17187500000000003,0.2222222222222222,MEM
Austin Daye,0.523,24.0,0.3,1.4,0.6,0.144,328.0,-1.1,0.2,13.3,0.529,18.8,0.2,0.078125,0.1111111111111111,MEM
Tony Wroten,0.186,19.0,-4.2,-0.8,0.3,0.337,272.0,-3.4,-0.2,9.3,0.461,21.7,-0.2,0.015624999999999998,0.05555555555555555,MEM
Chris Johnson,0.72,22.0,-0.3,-0.7,0.1,0.08,102.0,0.4,0.1,10.7,0.56,13.1,0.0,0.06250000000000001,0.018518518518518517,MEM
Jon Leuer,0.0,23.0,0.1,0.3,0.2,0.292,96.0,-0.2,0.2,17.2,0.628,14.4,0.1,0.078125,0.037037037037037035,MEM
Hamed Haddadi,0.0,27.0,-2.7,3.1,0.2,0.095,87.0,-5.9,-0.1,7.4,0.343,13.7,0.0,0.03125,0.037037037037037035,MEM
Keyon Dooling,0.571,32.0,-4.7,-4.5,0.1,0.333,82.0,-0.1,0.2,11.2,0.644,16.4,-0.1,0.078125,0.018518518518518517,MEM
Josh Selby,0.273,21.0,-11.6,-2.2,0.1,0.5,59.0,-9.4,-0.3,0.1,0.373,26.4,-0.1,0.0,0.018518518518518517,MEM
Dexter Pittman,0.0,24.0,-19.4,-6.0,0.0,0.5,20.0,-13.4,-0.1,-7.7,0.137,19.2,-0.1,0.03125,0.0,MEM
