Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Kevin Love,0.266,23.0,4.5,-0.6,2.3,0.434,2145.0,5.1,7.6,25.4,0.568,28.8,3.5,1.0,1.0,MIN
Luke Ridnour,0.276,30.0,0.3,-0.6,0.9,0.216,1750.0,0.9,2.4,13.6,0.53,17.8,1.0,0.35,0.3636363636363637,MIN
Wesley Johnson,0.426,24.0,-1.6,1.0,1.0,0.086,1469.0,-2.6,-0.4,8.0,0.477,14.3,0.1,0.0,0.40909090909090917,MIN
Derrick Williams,0.277,20.0,-3.1,-0.8,1.2,0.392,1418.0,-2.3,0.6,12.9,0.499,20.7,-0.4,0.125,0.5,MIN
Ricky Rubio,0.242,21.0,0.9,1.1,1.5,0.404,1404.0,-0.2,0.5,14.6,0.476,18.7,1.0,0.1125,0.6363636363636364,MIN
Nikola Pekovic,0.0,26.0,1.5,-0.6,0.9,0.412,1264.0,2.1,3.6,21.4,0.607,21.9,1.1,0.5,0.3636363636363637,MIN
Martell Webster,0.401,25.0,-0.4,0.6,0.7,0.265,1140.0,-1.0,0.8,10.0,0.533,13.6,0.5,0.15000000000000002,0.27272727272727276,MIN
Michael Beasley,0.203,23.0,-3.9,-1.4,0.8,0.191,1087.0,-2.5,-0.3,13.0,0.502,25.3,-0.5,0.012500000000000004,0.31818181818181823,MIN
J.J. Barea,0.342,27.0,-1.3,-2.4,0.4,0.234,1032.0,1.1,0.8,14.9,0.502,24.3,0.2,0.15000000000000002,0.1363636363636364,MIN
Wayne Ellington,0.358,24.0,-2.6,-0.7,0.5,0.132,973.0,-1.9,0.3,9.4,0.487,15.8,-0.2,0.0875,0.18181818181818185,MIN
Anthony Tolliver,0.555,26.0,-1.5,0.2,0.6,0.302,882.0,-1.7,0.3,8.3,0.504,12.2,0.1,0.0875,0.2272727272727273,MIN
Anthony Randolph,0.005,22.0,-1.5,1.0,0.6,0.42,517.0,-2.6,0.5,17.6,0.532,23.8,0.1,0.1125,0.2272727272727273,MIN
Darko Milicic,0.0,26.0,-3.1,1.6,0.4,0.285,472.0,-4.7,-0.4,9.0,0.458,16.8,-0.1,0.0,0.1363636363636364,MIN
Malcolm Lee,0.169,21.0,-3.0,-0.1,0.1,0.288,243.0,-3.0,0.0,9.3,0.466,15.3,-0.1,0.05,0.0,MIN
Brad Miller,0.556,35.0,-2.2,-0.5,0.1,0.444,146.0,-1.7,0.1,10.7,0.542,13.5,0.0,0.0625,0.0,MIN
