Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Blake Griffin,0.017,21.0,3.2,0.9,3.4,0.505,3112.0,2.2,6.5,21.9,0.549,27.3,4.0,1.0,1.0,LAC
Eric Gordon,0.307,22.0,1.3,-2.0,1.1,0.367,2112.0,3.3,4.2,18.5,0.566,26.5,1.7,0.7051282051282052,0.30303030303030304,LAC
Ryan Gomes,0.418,28.0,-1.1,-0.1,1.2,0.168,2095.0,-1.0,1.3,9.0,0.504,12.7,0.5,0.33333333333333337,0.3333333333333333,LAC
DeAndre Jordan,0.003,22.0,1.3,2.5,2.6,0.636,2047.0,-1.2,2.6,14.8,0.648,11.7,1.7,0.5000000000000001,0.7575757575757576,LAC
Eric Bledsoe,0.239,21.0,-2.0,0.6,1.6,0.274,1841.0,-2.6,-1.3,10.8,0.499,17.9,0.0,0.0,0.4545454545454546,LAC
Randy Foye,0.409,27.0,-2.6,-1.8,0.8,0.281,1551.0,-0.8,0.9,11.4,0.516,19.9,-0.2,0.2820512820512821,0.21212121212121215,LAC
Al-Farouq Aminu,0.352,20.0,-3.0,0.1,1.4,0.293,1452.0,-3.1,-0.8,9.6,0.499,17.3,-0.4,0.06410256410256411,0.3939393939393939,LAC
Baron Davis,0.295,31.0,0.4,-1.1,1.1,0.202,1269.0,1.5,1.0,16.3,0.492,23.5,0.8,0.2948717948717949,0.30303030303030304,LAC
Chris Kaman,0.0,28.0,-2.5,1.2,1.1,0.152,838.0,-3.7,-0.2,15.7,0.495,24.4,-0.1,0.14102564102564105,0.30303030303030304,LAC
Rasual Butler,0.571,31.0,-5.3,-1.7,0.3,0.119,744.0,-3.6,-0.5,5.9,0.433,15.6,-0.6,0.10256410256410257,0.06060606060606061,LAC
Mo Williams,0.403,28.0,-1.8,-2.8,0.3,0.28,723.0,1.0,0.8,14.0,0.556,22.7,0.0,0.2692307692307693,0.06060606060606061,LAC
Craig Smith,0.027,27.0,-1.7,-1.1,0.4,0.362,586.0,-0.6,1.0,15.4,0.592,19.1,0.0,0.2948717948717949,0.09090909090909093,LAC
Ike Diogu,0.0,27.0,-7.6,-4.7,0.3,0.419,470.0,-2.9,0.7,13.7,0.59,18.7,-0.7,0.25641025641025644,0.06060606060606061,LAC
Brian Cook,0.465,30.0,-3.5,-1.6,0.5,0.141,447.0,-1.8,0.1,11.6,0.534,20.5,-0.2,0.17948717948717952,0.12121212121212123,LAC
Jamario Moon,0.475,30.0,-3.3,-0.8,0.2,0.102,278.0,-2.5,0.2,8.4,0.535,10.7,-0.1,0.19230769230769232,0.030303030303030307,LAC
Jarron Collins,0.0,32.0,-6.0,-0.5,0.1,0.667,157.0,-5.5,-0.1,1.8,0.438,6.9,-0.2,0.15384615384615385,0.0,LAC
Willie Warren,0.429,21.0,-4.5,-2.5,0.1,0.229,134.0,-2.0,0.1,10.8,0.48,15.5,-0.1,0.17948717948717952,0.0,LAC
