Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Damian Lillard,0.391,22.0,0.3,-2.4,0.7,0.249,3167.0,2.7,5.1,16.4,0.546,24.2,1.9,1.0,0.30434782608695654,POR
Nicolas Batum,0.533,24.0,3.4,1.1,1.9,0.252,2807.0,2.3,3.8,15.7,0.566,18.2,3.8,0.7903225806451615,0.8260869565217391,POR
LaMarcus Aldridge,0.011,27.0,0.8,0.5,2.3,0.264,2790.0,0.3,4.8,20.4,0.53,26.5,2.0,0.9516129032258066,1.0,POR
Wesley Matthews,0.526,26.0,1.2,-1.1,1.0,0.231,2403.0,2.3,3.6,14.1,0.574,19.1,2.0,0.7580645161290324,0.4347826086956522,POR
J.J. Hickson,0.003,24.0,-0.3,0.0,2.3,0.36,2323.0,-0.2,4.6,19.7,0.591,19.9,1.0,0.9193548387096774,1.0,POR
Meyers Leonard,0.025,20.0,-2.6,-0.5,0.7,0.321,1206.0,-2.2,1.8,12.1,0.596,13.9,-0.2,0.46774193548387105,0.30434782608695654,POR
Will Barton,0.21,22.0,-5.7,-0.9,0.6,0.21,894.0,-4.8,-1.1,9.1,0.437,20.4,-0.8,0.0,0.2608695652173913,POR
Victor Claver,0.46,24.0,-3.3,0.0,0.5,0.159,812.0,-3.3,-0.6,7.0,0.462,13.9,-0.3,0.0806451612903226,0.2173913043478261,POR
Luke Babbitt,0.761,23.0,-3.6,-2.3,0.4,0.056,730.0,-1.2,0.3,9.4,0.509,16.4,-0.3,0.22580645161290328,0.1739130434782609,POR
Eric Maynor,0.301,25.0,-6.7,-4.3,0.0,0.247,572.0,-2.4,0.2,10.6,0.508,18.6,-0.7,0.20967741935483875,0.0,POR
Sasha Pavlovic,0.504,29.0,-3.1,0.2,0.4,0.05,528.0,-3.3,-0.3,6.2,0.423,11.8,-0.1,0.12903225806451615,0.1739130434782609,POR
Ronnie Price,0.325,29.0,-4.8,-0.7,0.3,0.2,510.0,-4.1,-0.5,6.8,0.402,14.8,-0.4,0.09677419354838712,0.13043478260869565,POR
Joel Freeland,0.0,25.0,-6.2,-0.9,0.4,0.19,477.0,-5.3,-0.2,9.3,0.435,16.6,-0.5,0.14516129032258068,0.1739130434782609,POR
Jared Jeffries,0.037,31.0,-6.0,0.0,0.1,0.426,350.0,-6.1,-0.4,2.4,0.343,10.6,-0.4,0.11290322580645164,0.04347826086956522,POR
Nolan Smith,0.246,24.0,-8.6,-3.3,0.1,0.246,288.0,-5.3,-0.6,7.1,0.435,24.7,-0.5,0.0806451612903226,0.04347826086956522,POR
