Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Marco Belinelli,0.414,25.0,-1.4,-1.8,1.0,0.188,1966.0,0.5,1.9,11.9,0.525,19.5,0.3,0.7560975609756098,0.5263157894736842,NOP
Greivis Vasquez,0.258,25.0,-1.6,-1.5,1.3,0.224,1706.0,-0.1,1.0,14.2,0.513,20.0,0.2,0.5365853658536587,0.6842105263157895,NOP
Jarrett Jack,0.192,28.0,1.2,-1.4,0.9,0.254,1530.0,2.6,2.9,17.9,0.54,23.3,1.2,1.0,0.4736842105263158,NOP
Al-Farouq Aminu,0.129,21.0,-1.3,1.6,1.8,0.312,1477.0,-3.0,-0.4,10.6,0.481,16.2,0.2,0.1951219512195122,0.9473684210526316,NOP
Chris Kaman,0.0,29.0,-1.4,2.2,1.9,0.179,1372.0,-3.5,-1.2,15.3,0.478,26.6,0.2,0.0,1.0,NOP
Trevor Ariza,0.216,26.0,1.8,2.2,1.7,0.253,1350.0,-0.4,0.5,14.2,0.496,18.4,1.3,0.41463414634146345,0.8947368421052632,NOP
Gustavo Ayon,0.004,26.0,3.4,3.6,1.7,0.241,1088.0,-0.1,1.5,16.7,0.552,14.5,1.5,0.6585365853658538,0.8947368421052632,NOP
Carl Landry,0.008,28.0,-1.8,-2.0,0.7,0.508,999.0,0.2,2.2,18.2,0.577,24.0,0.1,0.829268292682927,0.3684210526315789,NOP
Jason Smith,0.026,25.0,-0.1,0.5,1.0,0.135,947.0,-0.6,1.2,16.6,0.537,20.4,0.5,0.5853658536585367,0.5263157894736842,NOP
Emeka Okafor,0.0,29.0,-0.6,0.8,0.9,0.346,781.0,-1.5,0.8,15.1,0.539,17.2,0.3,0.48780487804878053,0.4736842105263158,NOP
Xavier Henry,0.075,20.0,-4.6,-0.5,0.7,0.373,759.0,-4.2,-0.4,9.2,0.45,18.7,-0.5,0.1951219512195122,0.3684210526315789,NOP
Lance Thomas,0.008,23.0,-3.6,-1.1,0.4,0.492,630.0,-2.5,0.7,10.1,0.541,13.3,-0.3,0.4634146341463415,0.2105263157894737,NOP
Eric Gordon,0.286,23.0,0.3,-1.8,0.3,0.464,310.0,2.2,0.5,19.2,0.549,29.4,0.2,0.41463414634146345,0.15789473684210525,NOP
DaJuan Summers,0.246,24.0,-3.4,-1.7,0.1,0.138,209.0,-1.8,0.1,9.0,0.493,17.4,-0.1,0.3170731707317074,0.052631578947368425,NOP
Solomon Jones,0.0,27.0,-2.4,0.1,0.2,0.34,196.0,-2.5,0.1,11.0,0.501,17.8,0.0,0.3170731707317074,0.10526315789473685,NOP
Jerome Dyson,0.167,24.0,-3.1,0.5,0.2,0.75,180.0,-3.6,-0.1,11.3,0.525,22.0,-0.1,0.2682926829268293,0.10526315789473685,NOP
Carldell Johnson,0.429,29.0,-4.5,-1.3,0.1,0.086,119.0,-3.2,-0.1,8.9,0.372,17.2,-0.1,0.2682926829268293,0.052631578947368425,NOP
Darryl Watkins,0.0,27.0,-1.8,2.8,0.2,1.286,98.0,-4.6,-0.1,10.8,0.525,14.4,0.0,0.2682926829268293,0.10526315789473685,NOP
Chris Johnson,0.0,26.0,-5.0,0.3,0.1,0.389,82.0,-5.3,-0.1,10.1,0.546,16.8,-0.1,0.2682926829268293,0.052631578947368425,NOP
Trey Johnson,0.0,27.0,-3.6,-1.3,0.0,0.357,61.0,-2.4,0.1,11.8,0.648,16.4,0.0,0.3170731707317074,0.0,NOP
Donald Sloan,0.143,24.0,-7.8,-2.7,0.0,0.286,41.0,-5.1,-0.1,8.0,0.381,23.9,-0.1,0.2682926829268293,0.0,NOP
Jeff Foote,0.0,24.0,-12.0,-2.0,0.0,0.0,39.0,-9.9,-0.1,-0.9,0.333,9.7,-0.1,0.2682926829268293,0.0,NOP
