Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
C.J. McCollum,0.316,26.0,0.4,-1.0,2.9,0.166,2923.0,1.4,3.7,17.0,0.536,26.5,1.8,0.4150943396226416,0.7435897435897436,POR
Damian Lillard,0.445,27.0,6.7,-1.0,2.7,0.38,2670.0,7.7,9.9,25.2,0.594,30.6,5.9,1.0,0.6923076923076924,POR
Jusuf Nurkic,0.007,23.0,0.3,2.8,3.9,0.287,2088.0,-2.6,0.8,19.2,0.528,26.4,1.2,0.14150943396226415,1.0,POR
Al-Farouq Aminu,0.582,27.0,1.1,1.9,3.2,0.137,2072.0,-0.8,0.9,12.0,0.522,14.8,1.6,0.15094339622641512,0.8205128205128206,POR
Evan Turner,0.229,29.0,-1.8,0.6,2.1,0.185,2034.0,-2.4,0.5,9.9,0.52,15.6,0.1,0.11320754716981132,0.5384615384615385,POR
Shabazz Napier,0.411,26.0,0.2,0.3,2.0,0.26,1535.0,-0.2,1.2,14.2,0.544,19.5,0.8,0.1792452830188679,0.5128205128205129,POR
Pat Connaughton,0.538,25.0,-1.3,-0.4,1.3,0.113,1488.0,-0.9,1.2,9.3,0.539,13.4,0.3,0.1792452830188679,0.33333333333333337,POR
Ed Davis,0.003,28.0,0.0,1.8,2.5,0.38,1471.0,-1.8,2.5,15.5,0.607,12.1,0.7,0.30188679245283023,0.6410256410256411,POR
Maurice Harkless,0.397,24.0,1.8,2.0,1.7,0.199,1264.0,-0.2,1.6,12.6,0.596,12.6,1.2,0.21698113207547168,0.4358974358974359,POR
Zach Collins,0.391,20.0,-3.2,0.9,1.3,0.145,1045.0,-4.1,-0.7,7.5,0.475,15.4,-0.3,0.0,0.33333333333333337,POR
Noah Vonleh,0.063,22.0,-3.3,0.7,0.7,0.323,476.0,-4.1,0.4,12.0,0.543,11.5,-0.2,0.1037735849056604,0.1794871794871795,POR
Meyers Leonard,0.333,25.0,0.9,-0.2,0.3,0.141,254.0,1.2,0.7,17.8,0.676,16.1,0.2,0.1320754716981132,0.07692307692307693,POR
Caleb Swanigan,0.133,20.0,-5.4,0.6,0.3,0.3,189.0,-6.0,-0.3,7.5,0.449,20.0,-0.2,0.03773584905660377,0.07692307692307693,POR
Jake Layman,0.426,23.0,-5.0,0.4,0.2,0.064,160.0,-5.3,-0.3,4.9,0.352,14.6,-0.1,0.03773584905660377,0.05128205128205129,POR
Wade Baldwin,0.238,21.0,0.0,-1.1,0.1,0.476,80.0,1.1,0.2,16.6,0.748,16.1,0.0,0.08490566037735849,0.025641025641025644,POR
Georgios Papagiannis,0.0,20.0,34.1,16.3,0.0,0.0,4.0,17.8,0.0,58.1,1.0,11.0,0.0,0.0660377358490566,0.0,POR
