Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Solomon Hill,0.328,23.0,-0.3,0.8,2.6,0.304,2381.0,-1.1,0.9,10.2,0.507,15.9,1.0,0.3913043478260869,0.7999999999999999,IND
Roy Hibbert,0.003,28.0,-1.0,2.1,3.2,0.287,1926.0,-3.1,1.0,15.4,0.501,21.3,0.5,0.4130434782608695,1.0,IND
David West,0.029,34.0,1.7,2.4,2.8,0.235,1895.0,-0.7,1.4,16.0,0.508,21.0,1.8,0.4999999999999999,0.8666666666666666,IND
Rodney Stuckey,0.187,28.0,-0.1,-0.3,2.2,0.286,1874.0,0.2,1.9,15.4,0.528,23.4,0.9,0.608695652173913,0.6666666666666666,IND
C.J. Miles,0.539,27.0,-0.3,-1.3,2.3,0.195,1841.0,1.0,1.3,14.1,0.525,23.9,0.8,0.47826086956521735,0.6999999999999998,IND
Luis Scola,0.031,34.0,-0.7,0.7,2.7,0.352,1659.0,-1.5,1.7,16.8,0.515,22.8,0.5,0.5652173913043478,0.8333333333333334,IND
C.J. Watson,0.42,30.0,1.5,0.1,1.8,0.4,1422.0,1.4,2.2,15.4,0.581,18.8,1.3,0.6739130434782609,0.5333333333333333,IND
George Hill,0.361,28.0,5.6,0.2,1.6,0.267,1267.0,5.4,3.7,21.5,0.579,23.8,2.4,1.0,0.46666666666666673,IND
Ian Mahinmi,0.0,28.0,-1.2,2.6,2.0,0.481,1146.0,-3.8,0.1,10.8,0.516,12.5,0.2,0.21739130434782605,0.6,IND
Donald Sloan,0.369,27.0,-1.4,-1.0,1.1,0.217,1107.0,-0.4,0.9,13.1,0.503,18.6,0.2,0.3913043478260869,0.30000000000000004,IND
Lavoy Allen,0.0,25.0,0.8,2.2,1.6,0.157,1070.0,-1.4,1.3,14.9,0.493,15.2,0.8,0.47826086956521735,0.46666666666666673,IND
Damjan Rudez,0.646,28.0,-2.5,-1.8,0.7,0.087,1047.0,-0.7,0.6,8.2,0.591,13.8,-0.1,0.3260869565217391,0.16666666666666666,IND
Chris Copeland,0.539,30.0,-4.3,-1.5,0.8,0.145,828.0,-2.8,-0.9,7.4,0.468,21.3,-0.5,0.0,0.20000000000000004,IND
A.J. Price,0.438,28.0,-0.8,-3.6,0.2,0.202,193.0,2.7,0.3,17.1,0.542,25.1,0.1,0.26086956521739124,0.0,IND
Shayne Whittington,0.143,23.0,0.5,0.0,0.2,0.548,108.0,0.5,0.3,20.0,0.547,23.9,0.1,0.26086956521739124,0.0,IND
Paul George,0.449,24.0,-3.3,-0.7,0.2,0.224,91.0,-2.7,-0.2,13.0,0.492,32.8,0.0,0.15217391304347824,0.0,IND
