Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
James Harden,0.493,27.0,10.1,1.5,3.6,0.575,2947.0,8.7,11.5,27.4,0.613,34.2,9.0,1.0,1.0,HOU
Trevor Ariza,0.695,31.0,1.7,1.0,3.2,0.158,2773.0,0.7,2.8,12.4,0.548,14.1,2.6,0.2689075630252101,0.888888888888889,HOU
Eric Gordon,0.651,28.0,-1.4,-2.4,1.4,0.172,2323.0,1.0,2.5,13.2,0.557,22.1,0.4,0.24369747899159663,0.38888888888888884,HOU
Ryan Anderson,0.655,28.0,-0.8,-2.6,1.1,0.194,2116.0,1.8,4.0,13.5,0.583,17.9,0.6,0.3697478991596639,0.3055555555555556,HOU
Patrick Beverley,0.53,28.0,2.3,1.5,2.4,0.175,2058.0,0.8,2.9,13.0,0.546,14.1,2.3,0.27731092436974786,0.6666666666666666,HOU
Clint Capela,0.0,22.0,0.9,0.9,2.1,0.314,1551.0,0.0,3.8,21.4,0.638,19.9,1.1,0.35294117647058826,0.5833333333333334,HOU
Sam Dekker,0.436,22.0,-1.0,-0.6,1.2,0.159,1419.0,-0.4,1.9,13.1,0.549,14.9,0.3,0.19327731092436973,0.3333333333333333,HOU
Nene Hilario,0.023,34.0,0.5,0.8,1.6,0.496,1198.0,-0.4,2.5,18.9,0.63,19.7,0.7,0.24369747899159663,0.4444444444444445,HOU
Montrezl Harrell,0.02,23.0,0.9,0.2,1.0,0.351,1064.0,0.8,3.1,19.2,0.662,17.6,0.8,0.29411764705882354,0.2777777777777778,HOU
Corey Brewer,0.414,30.0,-3.1,0.0,0.8,0.194,923.0,-3.1,0.0,7.5,0.491,12.9,-0.3,0.03361344537815126,0.22222222222222224,HOU
Lou Williams,0.489,30.0,-2.6,-2.5,0.4,0.428,591.0,-0.1,0.8,15.4,0.547,25.3,-0.1,0.1008403361344538,0.11111111111111112,HOU
K.J. McDaniels,0.397,23.0,-4.7,-1.0,0.2,0.147,212.0,-3.7,0.0,10.2,0.552,16.4,-0.1,0.03361344537815126,0.05555555555555556,HOU
Tyler Ennis,0.25,22.0,-9.5,-2.7,0.1,0.047,196.0,-6.8,-0.4,4.0,0.444,19.3,-0.4,0.0,0.02777777777777778,HOU
Troy Williams,0.477,22.0,-1.7,-2.1,0.1,0.159,139.0,0.4,0.2,12.8,0.616,16.2,0.0,0.0504201680672269,0.02777777777777778,HOU
Bobby Brown,0.583,32.0,-7.6,-6.1,0.0,0.033,123.0,-1.5,0.1,10.8,0.509,22.7,-0.2,0.04201680672268907,0.0,HOU
Isaiah Taylor,0.286,22.0,-6.5,-0.1,0.0,0.286,52.0,-6.4,-0.1,0.3,0.19,6.4,-0.1,0.02521008403361345,0.0,HOU
Chinanu Onuaku,0.0,20.0,-0.6,1.8,0.1,0.571,52.0,-2.4,0.1,12.3,0.799,10.4,0.0,0.04201680672268907,0.02777777777777778,HOU
Kyle Wiltjer,0.929,24.0,-4.0,0.0,0.1,0.143,44.0,-4.0,-0.1,6.7,0.437,19.1,0.0,0.02521008403361345,0.02777777777777778,HOU
