Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Goran Dragic,0.274,27.0,3.9,-1.1,2.0,0.381,2668.0,4.9,8.4,21.4,0.604,24.5,4.0,1.0,0.7142857142857143,PHO
P.J. Tucker,0.311,28.0,2.3,1.6,2.8,0.327,2490.0,0.7,3.3,13.3,0.54,14.2,2.7,0.41379310344827575,1.0,PHO
Gerald Green,0.507,28.0,1.0,-1.4,1.9,0.229,2330.0,2.4,4.2,16.5,0.585,23.6,1.8,0.5172413793103448,0.6785714285714286,PHO
Channing Frye,0.555,30.0,1.1,0.2,2.4,0.122,2312.0,0.9,2.9,13.2,0.555,17.3,1.8,0.36781609195402293,0.8571428571428572,PHO
Markieff Morris,0.128,24.0,1.0,0.4,2.4,0.387,2153.0,0.5,4.0,18.4,0.564,23.2,1.6,0.4942528735632183,0.8571428571428572,PHO
Miles Plumlee,0.0,25.0,-1.5,1.3,2.8,0.239,1964.0,-2.8,1.2,14.6,0.529,16.2,0.2,0.17241379310344826,1.0,PHO
Marcus Morris,0.399,24.0,0.2,-0.5,1.8,0.244,1800.0,0.6,2.3,14.8,0.552,19.9,1.0,0.2988505747126436,0.6428571428571429,PHO
Eric Bledsoe,0.252,24.0,2.9,0.6,1.6,0.426,1416.0,2.3,2.6,19.6,0.578,24.9,1.8,0.33333333333333326,0.5714285714285715,PHO
Ish Smith,0.082,25.0,-2.3,0.5,1.0,0.139,1006.0,-2.7,0.0,11.7,0.438,15.9,-0.1,0.03448275862068965,0.35714285714285715,PHO
Archie Goodwin,0.216,19.0,-4.3,-0.4,0.5,0.329,533.0,-3.9,-0.3,10.3,0.507,19.4,-0.3,0.0,0.17857142857142858,PHO
Leandro Barbosa,0.191,31.0,-3.9,-1.8,0.2,0.298,368.0,-2.2,0.2,11.5,0.506,20.0,-0.2,0.057471264367816084,0.07142857142857144,PHO
Alex Len,0.0,20.0,-5.9,-0.2,0.4,0.397,362.0,-5.7,-0.2,7.3,0.469,14.3,-0.4,0.011494252873563215,0.14285714285714288,PHO
Dionte Christmas,0.5,27.0,-3.6,-2.5,0.1,0.387,198.0,-1.1,0.2,11.1,0.489,17.4,-0.1,0.057471264367816084,0.03571428571428572,PHO
Shavlik Randolph,0.0,30.0,-5.3,-0.6,0.1,0.786,95.0,-4.7,0.0,7.7,0.531,11.0,-0.1,0.03448275862068965,0.03571428571428572,PHO
Viacheslav Kravtsov,0.0,26.0,-7.2,-3.1,0.0,0.533,59.0,-4.1,0.0,10.5,0.54,18.3,-0.1,0.03448275862068965,0.0,PHO
