Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Derrick Rose,0.044,21.0,0.5,-1.3,2.5,0.246,2871.0,1.7,3.5,18.6,0.532,27.2,1.8,1.0,0.7142857142857143,CHI
Luol Deng,0.082,24.0,0.2,0.7,3.4,0.325,2651.0,-0.6,2.5,16.1,0.531,21.9,1.4,0.782608695652174,0.9714285714285714,CHI
Kirk Hinrich,0.372,29.0,0.0,0.3,2.8,0.15,2481.0,-0.3,1.2,11.6,0.501,16.6,1.2,0.5,0.7999999999999999,CHI
Taj Gibson,0.0,24.0,-0.6,1.8,3.5,0.278,2204.0,-2.3,1.2,13.8,0.521,16.7,0.8,0.5,1.0,CHI
Brad Miller,0.227,33.0,-0.8,0.5,2.5,0.379,1950.0,-1.3,1.5,12.9,0.53,18.1,0.6,0.5652173913043479,0.7142857142857143,CHI
Joakim Noah,0.0,24.0,2.5,3.3,3.5,0.421,1925.0,-0.7,2.7,17.9,0.557,17.1,2.2,0.8260869565217392,1.0,CHI
John Salmons,0.35,30.0,0.2,0.4,2.0,0.268,1695.0,-0.2,1.2,12.7,0.53,18.1,1.0,0.5,0.5714285714285714,CHI
Jannero Pargo,0.362,30.0,-5.6,-2.4,0.9,0.118,829.0,-3.2,-1.1,8.9,0.429,24.4,-0.8,0.0,0.2571428571428572,CHI
James Johnson,0.219,22.0,-2.1,1.7,1.1,0.333,757.0,-3.8,-0.3,10.4,0.532,18.0,0.0,0.1739130434782609,0.31428571428571433,CHI
Ronald Murray,0.331,30.0,-2.5,-1.4,0.7,0.232,680.0,-1.1,0.2,12.1,0.487,21.5,-0.1,0.28260869565217395,0.19999999999999998,CHI
Tyrus Thomas,0.005,23.0,0.9,4.6,1.6,0.439,678.0,-3.6,-0.2,16.5,0.523,19.6,0.5,0.19565217391304351,0.4571428571428572,CHI
Hakim Warrick,0.006,27.0,-3.1,-1.7,0.5,0.593,533.0,-1.4,1.0,15.7,0.56,20.2,-0.2,0.4565217391304348,0.14285714285714285,CHI
Chris Richard,0.0,25.0,-2.7,1.8,0.4,0.379,224.0,-4.6,0.0,6.5,0.547,9.6,0.0,0.23913043478260873,0.1142857142857143,CHI
Acie Law,0.267,25.0,-3.0,-2.4,0.1,0.6,135.0,-0.6,0.2,15.4,0.58,22.9,0.0,0.28260869565217395,0.028571428571428574,CHI
Lindsey Hunter,0.433,39.0,-10.1,-1.4,0.1,0.067,122.0,-8.7,-0.4,-2.2,0.21,12.8,-0.2,0.1521739130434783,0.028571428571428574,CHI
Devin Brown,0.472,31.0,-8.9,-0.9,0.1,0.0,93.0,-8.0,-0.4,0.4,0.278,19.8,-0.2,0.1521739130434783,0.028571428571428574,CHI
Aaron Gray,0.0,25.0,-10.2,-3.7,0.1,0.333,50.0,-6.6,-0.1,7.0,0.374,22.5,-0.1,0.2173913043478261,0.028571428571428574,CHI
Joe Alexander,0.167,23.0,-3.7,1.5,0.0,0.5,29.0,-5.2,0.0,2.8,0.273,11.3,0.0,0.23913043478260873,0.0,CHI
