Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Blake Griffin,0.026,23.0,4.8,1.9,3.9,0.397,2598.0,2.9,6.8,22.4,0.572,25.4,4.5,0.6576576576576577,1.0,LAC
Chris Paul,0.271,27.0,7.5,0.3,3.4,0.377,2335.0,7.2,10.6,26.4,0.594,22.6,5.6,1.0,0.8717948717948718,LAC
Jamal Crawford,0.39,32.0,-0.6,-2.6,1.7,0.244,2230.0,2.0,3.7,16.8,0.558,26.0,0.8,0.3783783783783784,0.4358974358974359,LAC
Matt Barnes,0.481,32.0,3.4,1.1,2.8,0.173,2058.0,2.2,3.5,15.5,0.566,18.1,2.8,0.3603603603603604,0.717948717948718,LAC
DeAndre Jordan,0.0,24.0,0.3,1.1,3.2,0.51,2010.0,-0.8,3.0,17.2,0.606,15.9,1.2,0.3153153153153153,0.8205128205128206,LAC
Caron Butler,0.458,32.0,-1.6,-1.9,1.6,0.125,1879.0,0.3,1.9,12.4,0.535,20.2,0.2,0.21621621621621623,0.4102564102564103,LAC
Lamar Odom,0.246,33.0,1.2,3.8,3.0,0.115,1616.0,-2.6,-0.3,10.9,0.429,13.3,1.3,0.018018018018018018,0.7692307692307693,LAC
Eric Bledsoe,0.137,23.0,2.7,2.7,2.6,0.236,1553.0,0.0,1.1,17.5,0.513,22.5,1.9,0.14414414414414414,0.6666666666666667,LAC
Willie Green,0.43,31.0,-1.5,-1.8,0.9,0.083,1188.0,0.3,1.7,11.8,0.562,16.6,0.2,0.19819819819819823,0.23076923076923078,LAC
Ronny Turiaf,0.0,30.0,-0.5,2.9,1.0,0.649,701.0,-3.5,0.1,9.4,0.485,10.0,0.3,0.05405405405405406,0.25641025641025644,LAC
Ryan Hollins,0.0,28.0,-1.9,0.3,0.8,0.772,663.0,-2.2,1.0,11.3,0.674,13.6,0.0,0.13513513513513514,0.20512820512820515,LAC
Grant Hill,0.112,40.0,-5.3,0.2,0.4,0.245,437.0,-5.5,-0.5,4.8,0.428,14.0,-0.4,0.0,0.10256410256410257,LAC
Chauncey Billups,0.682,36.0,-0.2,-2.7,0.3,0.364,418.0,2.4,1.0,15.0,0.601,19.6,0.2,0.13513513513513514,0.07692307692307693,LAC
Maalik Wayns,0.375,21.0,0.9,-2.5,0.1,0.25,37.0,3.4,0.1,19.5,0.563,24.4,0.0,0.05405405405405406,0.025641025641025644,LAC
DaJuan Summers,0.0,25.0,-12.6,-1.9,0.0,0.0,7.0,-10.8,0.0,4.3,0.25,26.1,0.0,0.04504504504504505,0.0,LAC
