win,lose,probability
San Antonio Spurs,Sacramento Kings,0.5402858900219456
Washington Wizards,Milwaukee Bucks,0.7864595562550042
Charlotte Hornets,Dallas Mavericks,0.6300044716609041
Chicago Bulls,Minnesota Timberwolves,0.9732419190649858
Golden State Warriors,Denver Nuggets,0.6941385567849532
Houston Rockets,Detroit Pistons,0.8691811674697899
Indiana Pacers,Washington Wizards,0.9348143785735766
Milwaukee Bucks,Boston Celtics,0.7392388853167664
Portland Trail Blazers,San Antonio Spurs,0.5674132980105112
Toronto Raptors,Philadelphia 76ers,0.7746202887630416
Utah Jazz,Phoenix Suns,0.8558744256276913
Brooklyn Nets,Orlando Magic,0.7920454945796631
Los Angeles Clippers,Atlanta Hawks,0.8537603101480932
Los Angeles Lakers,Sacramento Kings,0.9403772464649375
Memphis Grizzlies,Miami Heat,0.7696259340444122
Oklahoma City Thunder,Cleveland Cavaliers,0.9759021824520512
Chicago Bulls,Boston Celtics,0.8913330579809511
Dallas Mavericks,Minnesota Timberwolves,0.9477416958616782
Detroit Pistons,Oklahoma City Thunder,0.566736933040841
Houston Rockets,Miami Heat,0.6624421660222205
Philadelphia 76ers,Milwaukee Bucks,0.8860229612875585
Phoenix Suns,Denver Nuggets,0.8130571617526018
Portland Trail Blazers,Atlanta Hawks,0.7457906068343104
Toronto Raptors,Utah Jazz,0.7982963412742805
Brooklyn Nets,Cleveland Cavaliers,0.8763824112460821
Charlotte Hornets,Washington Wizards,0.6516217059877476
Indiana Pacers,Toronto Raptors,0.9378068369542278
Los Angeles Lakers,San Antonio Spurs,0.7237023147225697
Orlando Magic,New York Knicks,0.8488804079436286
Sacramento Kings,Portland Trail Blazers,0.8923354934234558
Boston Celtics,Utah Jazz,0.9191104083060953
Dallas Mavericks,Washington Wizards,0.9232559646699716
Golden State Warriors,Atlanta Hawks,0.6749302352467295
Houston Rockets,New Orleans Pelicans,0.8770382588935132
Los Angeles Clippers,Miami Heat,0.7785948637323323
Milwaukee Bucks,Indiana Pacers,0.7198560184111321
Minnesota Timberwolves,Charlotte Hornets,0.9595719086263178
Oklahoma City Thunder,Memphis Grizzlies,0.8856906955058913
Philadelphia 76ers,Detroit Pistons,0.9110389022840897
Phoenix Suns,Chicago Bulls,0.8505889897024189
Brooklyn Nets,Boston Celtics,0.6087095150771855
Denver Nuggets,Miami Heat,0.7665854894257731
San Antonio Spurs,New York Knicks,0.948580587032149
Detroit Pistons,Orlando Magic,0.8370582230692698
Indiana Pacers,Dallas Mavericks,0.9288508513833097
Los Angeles Lakers,Phoenix Suns,0.8712724433917298
Memphis Grizzlies,New York Knicks,0.8965649780656485
Minnesota Timberwolves,Golden State Warriors,0.915472116915379
New Orleans Pelicans,Oklahoma City Thunder,0.5782497439932179
Philadelphia 76ers,Utah Jazz,0.895589373101632
Portland Trail Blazers,Houston Rockets,0.8145133327436471
Sacramento Kings,Atlanta Hawks,0.6555414447525766
Boston Celtics,Toronto Raptors,0.9522290551527981
Memphis Grizzlies,Charlotte Hornets,0.6433193852235981
Cleveland Cavaliers,Dallas Mavericks,0.8010587676798753
Los Angeles Clippers,Chicago Bulls,0.8930807311283181
Milwaukee Bucks,New Orleans Pelicans,0.8649734862920744
Phoenix Suns,Miami Heat,0.7056026267777538
San Antonio Spurs,Denver Nuggets,0.9280691362116327
Washington Wizards,Utah Jazz,0.8025200466551277
Detroit Pistons,Boston Celtics,0.6772346317251028
Los Angeles Lakers,Houston Rockets,0.8976336422045934
New York Knicks,Indiana Pacers,0.8305383884334532
Oklahoma City Thunder,Golden State Warriors,0.979879285801213
Philadelphia 76ers,Cleveland Cavaliers,0.9568445844460686
Portland Trail Blazers,Chicago Bulls,0.8075993229302907
Sacramento Kings,Brooklyn Nets,0.8470051521954133
Toronto Raptors,Orlando Magic,0.8460632878005956
Atlanta Hawks,Orlando Magic,0.9175807355354584
Charlotte Hornets,Milwaukee Bucks,0.5039732876868586
Dallas Mavericks,Golden State Warriors,0.9572900601115414
Memphis Grizzlies,Denver Nuggets,0.858401578507046
San Antonio Spurs,Los Angeles Clippers,0.939969802243576
Utah Jazz,Houston Rockets,0.8849725752721513
Washington Wizards,Indiana Pacers,0.6762989136211279
Los Angeles Lakers,Brooklyn Nets,0.9445746393378522
New Orleans Pelicans,New York Knicks,0.7801073032275595
Philadelphia 76ers,Toronto Raptors,0.9376853250182579
Atlanta Hawks,Washington Wizards,0.9304372955413659
Boston Celtics,San Antonio Spurs,0.7483705545368815
Charlotte Hornets,Toronto Raptors,0.6629269430228888
Cleveland Cavaliers,Philadelphia 76ers,0.6971774786553948
Dallas Mavericks,New York Knicks,0.8683759301767212
Golden State Warriors,Brooklyn Nets,0.8579521423432025
Houston Rockets,Chicago Bulls,0.8233633370032931
Indiana Pacers,New Orleans Pelicans,0.9167820783351003
Miami Heat,Milwaukee Bucks,0.9460120990667058
Minnesota Timberwolves,Denver Nuggets,0.6903611695948362
Oklahoma City Thunder,Los Angeles Clippers,0.9240526459005433
Orlando Magic,Detroit Pistons,0.8799505144808797
Phoenix Suns,Portland Trail Blazers,0.9454407059487475
Sacramento Kings,Los Angeles Lakers,0.7100249262046507
Boston Celtics,Oklahoma City Thunder,0.8007108097683197
Brooklyn Nets,Los Angeles Clippers,0.6805058107286209
Atlanta Hawks,Charlotte Hornets,0.6037466384408472
Denver Nuggets,Golden State Warriors,0.9666105989000822
Detroit Pistons,Toronto Raptors,0.8664808725413738
Houston Rockets,New York Knicks,0.8358437984359881
Indiana Pacers,San Antonio Spurs,0.692290948977144
Memphis Grizzlies,Los Angeles Lakers,0.8770864692387834
Orlando Magic,Cleveland Cavaliers,0.9407219357155127
Phoenix Suns,New Orleans Pelicans,0.8970254827537164
Portland Trail Blazers,Minnesota Timberwolves,0.9264922593536455
Utah Jazz,Sacramento Kings,0.9326059504465235
Atlanta Hawks,Los Angeles Clippers,0.8616090695796816
Dallas Mavericks,Los Angeles Lakers,0.8445096029007553
Golden State Warriors,Minnesota Timberwolves,0.8991937275085654
Miami Heat,Cleveland Cavaliers,0.9803836891073955
Milwaukee Bucks,Chicago Bulls,0.8071898784381255
Philadelphia 76ers,Oklahoma City Thunder,0.7520493703317463
Sacramento Kings,Utah Jazz,0.7647475826445727
Washington Wizards,Charlotte Hornets,0.9651370234038136
Brooklyn Nets,Portland Trail Blazers,0.8748853825215551
Denver Nuggets,New Orleans Pelicans,0.9227000778960496
New York Knicks,Detroit Pistons,0.9192343035304374
Orlando Magic,Boston Celtics,0.7768996508128028
Philadelphia 76ers,Phoenix Suns,0.8529747230900313
Toronto Raptors,San Antonio Spurs,0.5088240592515513
Brooklyn Nets,New York Knicks,0.7150519306240961
Chicago Bulls,Milwaukee Bucks,0.9291076490777751
Detroit Pistons,Portland Trail Blazers,0.9041372608104988
Los Angeles Clippers,New Orleans Pelicans,0.9274375287474806
Memphis Grizzlies,Cleveland Cavaliers,0.9607660556727415
Oklahoma City Thunder,Charlotte Hornets,0.990717361650644
Utah Jazz,Denver Nuggets,0.8489045158914423
Washington Wizards,San Antonio Spurs,0.5154299392206857
Cleveland Cavaliers,Phoenix Suns,0.6419785225973224
Houston Rockets,Toronto Raptors,0.9070865293927203
Los Angeles Lakers,Indiana Pacers,0.8372594204102422
Philadelphia 76ers,Dallas Mavericks,0.9287131715001756
Sacramento Kings,Minnesota Timberwolves,0.8910213269963941
Atlanta Hawks,Charlotte Hornets,0.9820186283612766
Boston Celtics,Brooklyn Nets,0.9508620272509065
Chicago Bulls,Dallas Mavericks,0.9564535723786309
Detroit Pistons,Phoenix Suns,0.7144514980185591
Los Angeles Clippers,Minnesota Timberwolves,0.961658698186788
Memphis Grizzlies,Toronto Raptors,0.943244504514154
Milwaukee Bucks,New York Knicks,0.8205640528499656
New Orleans Pelicans,Utah Jazz,0.7949736997210171
Oklahoma City Thunder,Houston Rockets,0.932104854990856
Orlando Magic,San Antonio Spurs,0.6164117295169376
Washington Wizards,Portland Trail Blazers,0.9119800959420655
Golden State Warriors,Denver Nuggets,0.6941385567849532
Miami Heat,San Antonio Spurs,0.8350046087651731
Atlanta Hawks,Cleveland Cavaliers,0.9539652881585261
Boston Celtics,Portland Trail Blazers,0.9666331619106485
Philadelphia 76ers,Charlotte Hornets,0.5066985327248983
Los Angeles Lakers,Denver Nuggets,0.8649296644285055
Memphis Grizzlies,Detroit Pistons,0.9187693152425975
Minnesota Timberwolves,Milwaukee Bucks,0.7594803709751975
New York Knicks,Washington Wizards,0.9408457019792986
Oklahoma City Thunder,Utah Jazz,0.9400013119138061
Orlando Magic,Brooklyn Nets,0.9127067526100943
Sacramento Kings,Indiana Pacers,0.6256457210936709
Toronto Raptors,Phoenix Suns,0.7280309189374717
Chicago Bulls,Philadelphia 76ers,0.9262438289170392
Cleveland Cavaliers,Portland Trail Blazers,0.8711227477710662
Dallas Mavericks,Detroit Pistons,0.8959291726073177
Golden State Warriors,Indiana Pacers,0.6458080700748362
Houston Rockets,Utah Jazz,0.8476777620406726
Los Angeles Clippers,Sacramento Kings,0.9401818780219431
Miami Heat,Brooklyn Nets,0.9705256049386921
Milwaukee Bucks,Boston Celtics,0.7392388853167664
New Orleans Pelicans,Oklahoma City Thunder,0.5782497439932179
San Antonio Spurs,Memphis Grizzlies,0.9088547728774139
Los Angeles Lakers,Orlando Magic,0.932871200675822
New York Knicks,Phoenix Suns,0.8657308480301779
Charlotte Hornets,Portland Trail Blazers,0.7408197594897833
Denver Nuggets,Toronto Raptors,0.9423237349293035
Detroit Pistons,Cleveland Cavaliers,0.905322160030582
Golden State Warriors,Orlando Magic,0.8312259523166167
New Orleans Pelicans,Milwaukee Bucks,0.7784689009100217
Utah Jazz,Los Angeles Clippers,0.8720976089696036
Oklahoma City Thunder,Brooklyn Nets,0.5076621610696791
Chicago Bulls,Indiana Pacers,0.881442495851489
Houston Rockets,Los Angeles Lakers,0.8073870826970304
Memphis Grizzlies,Phoenix Suns,0.8650030640680766
Philadelphia 76ers,Minnesota Timberwolves,0.9557008709575656
Washington Wizards,Miami Heat,0.5889953733799065
Atlanta Hawks,Denver Nuggets,0.8368698102029533
Boston Celtics,Minnesota Timberwolves,0.9661915223277806
Charlotte Hornets,New York Knicks,0.5063544621381892
Cleveland Cavaliers,Chicago Bulls,0.6895009960008605
Detroit Pistons,Golden State Warriors,0.9199928102389457
Indiana Pacers,Portland Trail Blazers,0.9563603004827587
Los Angeles Clippers,Dallas Mavericks,0.938065379447534
New Orleans Pelicans,Los Angeles Lakers,0.7449370059673497
Sacramento Kings,Toronto Raptors,0.8508081595658938
San Antonio Spurs,Milwaukee Bucks,0.948113974775218
Utah Jazz,Orlando Magic,0.9242004184006746
Miami Heat,New York Knicks,0.9464965468620805
Phoenix Suns,Dallas Mavericks,0.9116834623654915
Atlanta Hawks,Washington Wizards,0.9304372955413659
Brooklyn Nets,Golden State Warriors,0.8950173649212894
Detroit Pistons,Chicago Bulls,0.75601026324464
Indiana Pacers,Denver Nuggets,0.8461609774504252
Milwaukee Bucks,Charlotte Hornets,0.971467874747149
Minnesota Timberwolves,Cleveland Cavaliers,0.9000625693025989
New Orleans Pelicans,Memphis Grizzlies,0.6572519967203307
Oklahoma City Thunder,Los Angeles Lakers,0.9218805731742026
Philadelphia 76ers,Boston Celtics,0.829503748855889
Sacramento Kings,Orlando Magic,0.8186546467039454
San Antonio Spurs,Houston Rockets,0.9464322482733333
Utah Jazz,Toronto Raptors,0.9390337379950854
Boston Celtics,Philadelphia 76ers,0.9079808992664968
San Antonio Spurs,Charlotte Hornets,0.7731321331762642
Chicago Bulls,New York Knicks,0.9297325179735835
Cleveland Cavaliers,Detroit Pistons,0.7599167064447613
Houston Rockets,Dallas Mavericks,0.8942057863890738
Los Angeles Clippers,Phoenix Suns,0.8708817273749853
Memphis Grizzlies,Atlanta Hawks,0.8472388573204572
Miami Heat,New Orleans Pelicans,0.9612116676780952
Portland Trail Blazers,Sacramento Kings,0.887619003545165
Washington Wizards,Golden State Warriors,0.9266436990038605
Brooklyn Nets,Milwaukee Bucks,0.71310706795496
Los Angeles Clippers,Toronto Raptors,0.9459289955317493
Los Angeles Lakers,Utah Jazz,0.909148462122482
New York Knicks,Denver Nuggets,0.8591591571313468
Oklahoma City Thunder,Indiana Pacers,0.8895598905696919
Phoenix Suns,Orlando Magic,0.904201046522563
Charlotte Hornets,Golden State Warriors,0.7770260905531003
Dallas Mavericks,Sacramento Kings,0.9191248943427035
Houston Rockets,San Antonio Spurs,0.5929374142097736
Miami Heat,Atlanta Hawks,0.9188259485962047
Philadelphia 76ers,Detroit Pistons,0.9110389022840897
Portland Trail Blazers,Toronto Raptors,0.8978675892789528
Brooklyn Nets,New York Knicks,0.7150519306240961
Chicago Bulls,Los Angeles Clippers,0.9182374612908832
Cleveland Cavaliers,Los Angeles Lakers,0.6663239567654997
Detroit Pistons,Denver Nuggets,0.7030155524963313
New Orleans Pelicans,Washington Wizards,0.8661163162641341
Boston Celtics,Dallas Mavericks,0.9452286133775226
Los Angeles Clippers,Charlotte Hornets,0.5345776512406677
Houston Rockets,Washington Wizards,0.902769196814243
Indiana Pacers,Cleveland Cavaliers,0.9569304523555316
Miami Heat,Golden State Warriors,0.9836335686594248
Milwaukee Bucks,Sacramento Kings,0.8873560957001292
Minnesota Timberwolves,Denver Nuggets,0.6903611695948362
Oklahoma City Thunder,New Orleans Pelicans,0.952562091605447
Orlando Magic,Atlanta Hawks,0.7823351516815642
Philadelphia 76ers,Chicago Bulls,0.877820511866265
Phoenix Suns,Memphis Grizzlies,0.770710762613651
Toronto Raptors,Brooklyn Nets,0.8708050992491871
Utah Jazz,San Antonio Spurs,0.6967952890369875
Atlanta Hawks,Charlotte Hornets,0.9820186283612766
New York Knicks,Los Angeles Lakers,0.8777583161486112
Portland Trail Blazers,San Antonio Spurs,0.5674132980105112
Brooklyn Nets,Detroit Pistons,0.7660541290957923
Cleveland Cavaliers,Milwaukee Bucks,0.7061134964983851
Denver Nuggets,Memphis Grizzlies,0.821616421474587
Houston Rockets,Boston Celtics,0.7594133778531189
Indiana Pacers,Philadelphia 76ers,0.8818574097070885
New Orleans Pelicans,Minnesota Timberwolves,0.9069963899478196
Oklahoma City Thunder,Sacramento Kings,0.9610789281405957
Orlando Magic,Golden State Warriors,0.9502089536071235
Phoenix Suns,Utah Jazz,0.8717395419346438
Toronto Raptors,Dallas Mavericks,0.857370294199964
Washington Wizards,Los Angeles Lakers,0.7537545718958752
Atlanta Hawks,Golden State Warriors,0.9614197285543739
Charlotte Hornets,Orlando Magic,0.6088951728589144
Chicago Bulls,Brooklyn Nets,0.9609801227395842
Detroit Pistons,Indiana Pacers,0.6553913844151186
Miami Heat,Washington Wizards,0.9699323695909503
Milwaukee Bucks,Los Angeles Clippers,0.7951451055528543
Minnesota Timberwolves,Dallas Mavericks,0.8410652209465422
New York Knicks,Cleveland Cavaliers,0.9610008466582511
San Antonio Spurs,Boston Celtics,0.9195903199210569
Utah Jazz,Memphis Grizzlies,0.8128087639806281
Philadelphia 76ers,Los Angeles Lakers,0.8659679444584168
Portland Trail Blazers,New Orleans Pelicans,0.8652807033543752
Sacramento Kings,Denver Nuggets,0.6753443504053332
Toronto Raptors,Houston Rockets,0.7761904605166372
Detroit Pistons,Los Angeles Clippers,0.7417910507347011
Memphis Grizzlies,Chicago Bulls,0.888082886902425
New York Knicks,Houston Rockets,0.893087618330385
Oklahoma City Thunder,San Antonio Spurs,0.8039517065730224
Orlando Magic,Minnesota Timberwolves,0.9391780970012177
Phoenix Suns,Sacramento Kings,0.9146194558893711
Brooklyn Nets,Utah Jazz,0.7328101467734958
Chicago Bulls,Boston Celtics,0.8913330579809511
Cleveland Cavaliers,Toronto Raptors,0.8230360478128412
Dallas Mavericks,Philadelphia 76ers,0.8622921669948221
Denver Nuggets,San Antonio Spurs,0.7091080126973522
Golden State Warriors,New Orleans Pelicans,0.8196744741987164
Los Angeles Lakers,Charlotte Hornets,0.9855428939115963
Miami Heat,Minnesota Timberwolves,0.979850676856361
Milwaukee Bucks,Indiana Pacers,0.7198560184111321
Washington Wizards,Atlanta Hawks,0.7040628939722267
Atlanta Hawks,Oklahoma City Thunder,0.7392300990212808
Boston Celtics,Cleveland Cavaliers,0.9670737198821105
Houston Rockets,Philadelphia 76ers,0.8285532489340983
Indiana Pacers,Utah Jazz,0.8957838478159087
Los Angeles Clippers,New Orleans Pelicans,0.9274375287474806
Memphis Grizzlies,Milwaukee Bucks,0.8956782547624278
New York Knicks,Brooklyn Nets,0.9419784885966648
Orlando Magic,Washington Wizards,0.9110564385547988
Phoenix Suns,Charlotte Hornets,0.9788585704313235
Sacramento Kings,Golden State Warriors,0.9099486198769636
Toronto Raptors,Detroit Pistons,0.825334518397505
Dallas Mavericks,Miami Heat,0.7177337471383173
Minnesota Timberwolves,Oklahoma City Thunder,0.5519763653474046
Portland Trail Blazers,Denver Nuggets,0.7622865255732325
Boston Celtics,Milwaukee Bucks,0.9114860715173606
Cleveland Cavaliers,Indiana Pacers,0.5768076203459176
Detroit Pistons,Washington Wizards,0.8605667794972085
Golden State Warriors,Charlotte Hornets,0.9602541834767263
Los Angeles Clippers,Sacramento Kings,0.9401818780219431
Memphis Grizzlies,Dallas Mavericks,0.935017299446985
New York Knicks,Chicago Bulls,0.8887022544664787
Philadelphia 76ers,Atlanta Hawks,0.8339315869606945
San Antonio Spurs,New Orleans Pelicans,0.9627450924050766
Toronto Raptors,Orlando Magic,0.8460632878005956
Atlanta Hawks,Chicago Bulls,0.8703830082917707
Denver Nuggets,Charlotte Hornets,0.9844827052644318
Golden State Warriors,Los Angeles Lakers,0.727621206609144
Houston Rockets,Memphis Grizzlies,0.7334902631990429
Miami Heat,Utah Jazz,0.9508229162571892
Milwaukee Bucks,Cleveland Cavaliers,0.9281581624145698
New Orleans Pelicans,Indiana Pacers,0.6659370393480174
Portland Trail Blazers,Phoenix Suns,0.7721797492346186
Washington Wizards,Detroit Pistons,0.8291132399200207
Brooklyn Nets,Philadelphia 76ers,0.7042946462379229
New York Knicks,Minnesota Timberwolves,0.9599626742460499
Orlando Magic,Utah Jazz,0.8599320562537895
Phoenix Suns,Los Angeles Clippers,0.8407203664918257
Sacramento Kings,Portland Trail Blazers,0.8923354934234558
San Antonio Spurs,Dallas Mavericks,0.9683779484651488
Brooklyn Nets,Boston Celtics,0.6087095150771855
Chicago Bulls,Houston Rockets,0.9268574147631995
Los Angeles Clippers,Denver Nuggets,0.864522690221606
Los Angeles Lakers,New York Knicks,0.9015354436842579
Miami Heat,Oklahoma City Thunder,0.8723971278904941
Atlanta Hawks,Detroit Pistons,0.9054056163031297
Miami Heat,Charlotte Hornets,0.7166709181944875
Denver Nuggets,Los Angeles Lakers,0.8752343584234209
Memphis Grizzlies,Philadelphia 76ers,0.8916215217824074
Milwaukee Bucks,Brooklyn Nets,0.8948688362282626
Minnesota Timberwolves,Houston Rockets,0.7532756835272643
Orlando Magic,New Orleans Pelicans,0.8872446984866458
Phoenix Suns,New York Knicks,0.8614694469851645
Portland Trail Blazers,Sacramento Kings,0.887619003545165
San Antonio Spurs,Toronto Raptors,0.972505689815902
Utah Jazz,Golden State Warriors,0.9646540199547112
Washington Wizards,Cleveland Cavaliers,0.9130773745197363
Los Angeles Clippers,Boston Celtics,0.8497659160653055
Oklahoma City Thunder,Dallas Mavericks,0.9596700972913002
Brooklyn Nets,Charlotte Hornets,0.9491965727665993
Cleveland Cavaliers,Atlanta Hawks,0.6081608598598626
Dallas Mavericks,Denver Nuggets,0.8218782041512688
Detroit Pistons,Miami Heat,0.5660670441416233
Golden State Warriors,Philadelphia 76ers,0.7548917857031465
Indiana Pacers,Phoenix Suns,0.8532355642763811
Los Angeles Lakers,Portland Trail Blazers,0.9622837060718713
New Orleans Pelicans,Toronto Raptors,0.8718300818296624
Sacramento Kings,New York Knicks,0.7483831892554019
San Antonio Spurs,Houston Rockets,0.9464322482733333
Utah Jazz,Los Angeles Clippers,0.8720976089696036
Washington Wizards,Orlando Magic,0.8494753499955148
Atlanta Hawks,Indiana Pacers,0.8047489101350782
Brooklyn Nets,Cleveland Cavaliers,0.8763824112460821
Charlotte Hornets,New Orleans Pelicans,0.5896390049737836
Chicago Bulls,Washington Wizards,0.9602026423161508
Golden State Warriors,Boston Celtics,0.6679510049481833
Houston Rockets,Oklahoma City Thunder,0.6630518352901787
Memphis Grizzlies,Denver Nuggets,0.858401578507046
Milwaukee Bucks,Miami Heat,0.6380121646170053
Minnesota Timberwolves,Phoenix Suns,0.702077897354582
Orlando Magic,Toronto Raptors,0.9150404236947884
Portland Trail Blazers,Philadelphia 76ers,0.8131472983925254
Dallas Mavericks,San Antonio Spurs,0.6536615861665838
Detroit Pistons,Milwaukee Bucks,0.7702500530374103
Los Angeles Clippers,Utah Jazz,0.9088606824528164
Sacramento Kings,Boston Celtics,0.6483628172069591
Chicago Bulls,Charlotte Hornets,0.9899510930642953
Houston Rockets,Atlanta Hawks,0.7651461189637958
Indiana Pacers,Memphis Grizzlies,0.8095568471149908
Oklahoma City Thunder,Phoenix Suns,0.9137678451314813
Orlando Magic,Miami Heat,0.6840441262431491
San Antonio Spurs,Brooklyn Nets,0.9717016606249333
Denver Nuggets,Los Angeles Clippers,0.8785325163239798
Detroit Pistons,Sacramento Kings,0.8535963070645446
Los Angeles Lakers,Philadelphia 76ers,0.8968021970363054
New Orleans Pelicans,Atlanta Hawks,0.6941878862509008
New York Knicks,Portland Trail Blazers,0.960482353209062
Washington Wizards,Dallas Mavericks,0.8605730341052785
Boston Celtics,Memphis Grizzlies,0.848928577688715
Cleveland Cavaliers,Sacramento Kings,0.8068934013091539
Golden State Warriors,Los Angeles Clippers,0.7336339310455007
Houston Rockets,New Orleans Pelicans,0.8770382588935132
Indiana Pacers,Washington Wizards,0.9348143785735766
Miami Heat,Dallas Mavericks,0.9670684433722821
Milwaukee Bucks,San Antonio Spurs,0.5667669143279311
Oklahoma City Thunder,Brooklyn Nets,0.9638749256820505
Orlando Magic,Chicago Bulls,0.8371980421620876
Phoenix Suns,Philadelphia 76ers,0.855119720271218
Toronto Raptors,Portland Trail Blazers,0.9098344910558241
Utah Jazz,Minnesota Timberwolves,0.9566774606203771
Denver Nuggets,Minnesota Timberwolves,0.9590568419425014
New York Knicks,San Antonio Spurs,0.7138940673213466
Boston Celtics,Indiana Pacers,0.8538367637566642
Charlotte Hornets,Cleveland Cavaliers,0.7434505265181709
Detroit Pistons,Atlanta Hawks,0.6841110136097062
Los Angeles Clippers,Los Angeles Lakers,0.8825104111448238
Memphis Grizzlies,Portland Trail Blazers,0.9602445698136477
Miami Heat,Chicago Bulls,0.9418434471781958
Milwaukee Bucks,Houston Rockets,0.8141152152151064
Oklahoma City Thunder,Philadelphia 76ers,0.93153203757317
Phoenix Suns,Utah Jazz,0.8717395419346438
Toronto Raptors,Sacramento Kings,0.8618382448955818
Washington Wizards,Brooklyn Nets,0.8737505841646397
Atlanta Hawks,Boston Celtics,0.8197290443048668
Brooklyn Nets,Sacramento Kings,0.8121268214562432
Cleveland Cavaliers,Houston Rockets,0.6990775836035404
Dallas Mavericks,New Orleans Pelicans,0.9023602235393704
Denver Nuggets,Utah Jazz,0.9030371901765962
Indiana Pacers,Milwaukee Bucks,0.8862329908819673
Los Angeles Clippers,Golden State Warriors,0.9687480711028085
Minnesota Timberwolves,Portland Trail Blazers,0.8988192026161985
Orlando Magic,New York Knicks,0.8488804079436286
