win,lose,probability
Miami Heat,Los Angeles Lakers,0.7630400799142335
Boston Celtics,Milwaukee Bucks,0.5248063970332253
Charlotte Hornets,Minnesota Timberwolves,0.69156361648812
New Orleans Pelicans,Dallas Mavericks,0.5155441140360429
Toronto Raptors,New York Knicks,0.9067965755687992
Washington Wizards,Oklahoma City Thunder,0.5133805402822981
Atlanta Hawks,New Orleans Pelicans,0.741518995014897
Boston Celtics,Indiana Pacers,0.6130707514714204
Charlotte Hornets,New York Knicks,0.755342188534333
Los Angeles Clippers,Dallas Mavericks,0.546258510083095
Milwaukee Bucks,Denver Nuggets,0.6254816579029713
Houston Rockets,Brooklyn Nets,0.8183537150619251
Golden State Warriors,Memphis Grizzlies,0.639733487170038
Orlando Magic,Los Angeles Lakers,0.5858433776338745
Toronto Raptors,Philadelphia 76ers,0.8565444372115425
San Antonio Spurs,Portland Trail Blazers,0.5489447719529479
Detroit Pistons,Sacramento Kings,0.5544797528226177
Utah Jazz,Miami Heat,0.5133175818443699
Golden State Warriors,Minnesota Timberwolves,0.9554517555389463
Los Angeles Clippers,Phoenix Suns,0.7364376006257592
Atlanta Hawks,Boston Celtics,0.6213361725834138
Chicago Bulls,Charlotte Hornets,0.8183194376171931
Dallas Mavericks,Los Angeles Lakers,0.8933493082540328
Houston Rockets,Denver Nuggets,0.7887415132107474
Indiana Pacers,Minnesota Timberwolves,0.857474585296098
Memphis Grizzlies,Portland Trail Blazers,0.6177553100373163
Cleveland Cavaliers,New York Knicks,0.8983678940587904
Oklahoma City Thunder,Philadelphia 76ers,0.8878148688526466
Utah Jazz,Orlando Magic,0.7059706792388305
Brooklyn Nets,Sacramento Kings,0.571238489102747
Toronto Raptors,New Orleans Pelicans,0.6165705951292718
Golden State Warriors,Brooklyn Nets,0.9130834783790774
Houston Rockets,Dallas Mavericks,0.6805678428731949
Los Angeles Clippers,Detroit Pistons,0.8617491180663137
Cleveland Cavaliers,Milwaukee Bucks,0.6691918410863932
Phoenix Suns,Denver Nuggets,0.6456063415813031
San Antonio Spurs,Philadelphia 76ers,0.9494662066188884
Washington Wizards,Orlando Magic,0.8055615716594529
Atlanta Hawks,Utah Jazz,0.7915979137837125
Portland Trail Blazers,Charlotte Hornets,0.7302697348791853
Detroit Pistons,Los Angeles Lakers,0.6992660024154089
Memphis Grizzlies,Minnesota Timberwolves,0.8887300532156394
New Orleans Pelicans,New York Knicks,0.8399630034562791
Oklahoma City Thunder,Boston Celtics,0.6202051276968387
Toronto Raptors,Sacramento Kings,0.7109227971222623
Chicago Bulls,Indiana Pacers,0.706929264488979
Houston Rockets,Boston Celtics,0.7497337169149594
Memphis Grizzlies,Oklahoma City Thunder,0.6706469429766901
Dallas Mavericks,Philadelphia 76ers,0.872446730739675
Phoenix Suns,Los Angeles Lakers,0.7830363129094814
San Antonio Spurs,Portland Trail Blazers,0.7206968197847742
Atlanta Hawks,Brooklyn Nets,0.7090026607080127
Cleveland Cavaliers,Detroit Pistons,0.7155874012374523
Golden State Warriors,Toronto Raptors,0.8505492066368835
Miami Heat,Minnesota Timberwolves,0.8042872701218947
New Orleans Pelicans,Denver Nuggets,0.7574573273234598
Charlotte Hornets,New York Knicks,0.6850775013169202
Washington Wizards,Milwaukee Bucks,0.5867022745434656
Atlanta Hawks,Sacramento Kings,0.8835919232592895
Dallas Mavericks,Boston Celtics,0.5132156975134723
Brooklyn Nets,Charlotte Hornets,0.545079165535053
Houston Rockets,Portland Trail Blazers,0.6659779282033033
Oklahoma City Thunder,New Orleans Pelicans,0.6002390610232065
Orlando Magic,Minnesota Timberwolves,0.6435251234528242
Indiana Pacers,Philadelphia 76ers,0.8037113529317119
Chicago Bulls,Phoenix Suns,0.6083464920858062
San Antonio Spurs,Denver Nuggets,0.8900103553554704
Toronto Raptors,Utah Jazz,0.5076155670057414
Cleveland Cavaliers,Milwaukee Bucks,0.7680100696386191
Golden State Warriors,Los Angeles Clippers,0.5268858328234469
Miami Heat,Sacramento Kings,0.6545333036677944
Boston Celtics,Brooklyn Nets,0.6672949173315532
Charlotte Hornets,Philadelphia 76ers,0.7289586144021355
Dallas Mavericks,Utah Jazz,0.71150737489911
Phoenix Suns,Denver Nuggets,0.577493613959968
Golden State Warriors,Chicago Bulls,0.8374631858782763
Toronto Raptors,Los Angeles Lakers,0.8212570661606028
Memphis Grizzlies,Houston Rockets,0.550688246807177
Detroit Pistons,Minnesota Timberwolves,0.755482585568596
San Antonio Spurs,New Orleans Pelicans,0.6184636716804489
Oklahoma City Thunder,New York Knicks,0.9008386347410188
Los Angeles Clippers,Portland Trail Blazers,0.5503047545801587
Cleveland Cavaliers,Atlanta Hawks,0.5727789455254836
Washington Wizards,Detroit Pistons,0.5728806670098381
Houston Rockets,New York Knicks,0.9433930539878459
Indiana Pacers,Milwaukee Bucks,0.5626401393346235
Miami Heat,Philadelphia 76ers,0.790536588381218
Sacramento Kings,Orlando Magic,0.5457677928520603
San Antonio Spurs,Memphis Grizzlies,0.7071244288266803
Boston Celtics,Brooklyn Nets,0.5268209261225694
Golden State Warriors,Denver Nuggets,0.8904177851391636
Los Angeles Clippers,Toronto Raptors,0.7592938040181727
Portland Trail Blazers,Los Angeles Lakers,0.8490420401481577
New Orleans Pelicans,Phoenix Suns,0.6735195898825252
Oklahoma City Thunder,Dallas Mavericks,0.5373326326163188
Charlotte Hornets,Sacramento Kings,0.574493557920206
Cleveland Cavaliers,Orlando Magic,0.9062075237459079
Miami Heat,New York Knicks,0.812468110481098
Milwaukee Bucks,Detroit Pistons,0.5931136107009902
Philadelphia 76ers,Minnesota Timberwolves,0.5065085032622938
San Antonio Spurs,Phoenix Suns,0.8424012864658846
Oklahoma City Thunder,Utah Jazz,0.500400841704365
Atlanta Hawks,Boston Celtics,0.7572821505950341
Los Angeles Clippers,Denver Nuggets,0.8212979987981458
Golden State Warriors,Los Angeles Lakers,0.9665373134529944
Memphis Grizzlies,Dallas Mavericks,0.6332917478780796
Portland Trail Blazers,Chicago Bulls,0.5951423719576954
Washington Wizards,Indiana Pacers,0.5991442233002344
Boston Celtics,Philadelphia 76ers,0.8660097009049957
Washington Wizards,Charlotte Hornets,0.6376108790682828
Detroit Pistons,Miami Heat,0.5751509668148134
Houston Rockets,Memphis Grizzlies,0.6510340436408186
Los Angeles Clippers,Utah Jazz,0.8249834935312095
Milwaukee Bucks,Sacramento Kings,0.6877776564536197
Atlanta Hawks,Minnesota Timberwolves,0.9158604792208159
Oklahoma City Thunder,Brooklyn Nets,0.7106328701735791
Orlando Magic,New York Knicks,0.6555479310684587
New Orleans Pelicans,Phoenix Suns,0.5547691309591525
San Antonio Spurs,Dallas Mavericks,0.7338518063872798
Cleveland Cavaliers,Toronto Raptors,0.5115604503707651
Boston Celtics,Washington Wizards,0.5773181263896131
Cleveland Cavaliers,Charlotte Hornets,0.7674687955025639
San Antonio Spurs,Denver Nuggets,0.820490225971674
Houston Rockets,Philadelphia 76ers,0.9355585346093147
Chicago Bulls,Indiana Pacers,0.5432005098049952
Los Angeles Clippers,New Orleans Pelicans,0.7807046395709107
Memphis Grizzlies,Atlanta Hawks,0.5259806487769695
Miami Heat,New York Knicks,0.7218473769889902
Oklahoma City Thunder,Detroit Pistons,0.7244369074630752
Milwaukee Bucks,Orlando Magic,0.7214951135825747
Golden State Warriors,Phoenix Suns,0.8316523965541706
Sacramento Kings,Minnesota Timberwolves,0.7247990413050378
Cleveland Cavaliers,Brooklyn Nets,0.8152358624107282
Dallas Mavericks,Denver Nuggets,0.8087257004379436
Golden State Warriors,Sacramento Kings,0.9444277701940612
Portland Trail Blazers,Los Angeles Lakers,0.8917827074919802
San Antonio Spurs,Atlanta Hawks,0.6392027381254923
Utah Jazz,New Orleans Pelicans,0.5226098357976977
Washington Wizards,Toronto Raptors,0.5061681087141162
Brooklyn Nets,Detroit Pistons,0.5911622894343223
Milwaukee Bucks,Charlotte Hornets,0.6149330404013593
Los Angeles Clippers,Minnesota Timberwolves,0.9533395667739729
Indiana Pacers,Los Angeles Lakers,0.7590833514055311
Memphis Grizzlies,Philadelphia 76ers,0.9216780765462766
Houston Rockets,New York Knicks,0.9053141908646589
Boston Celtics,Orlando Magic,0.7450990681688993
Toronto Raptors,Phoenix Suns,0.7068461772643057
Atlanta Hawks,Oklahoma City Thunder,0.7234768765782664
San Antonio Spurs,Chicago Bulls,0.5443396853914966
Houston Rockets,Detroit Pistons,0.7312896310637288
Los Angeles Clippers,Portland Trail Blazers,0.720429269043682
Boston Celtics,Miami Heat,0.5621841154973792
Milwaukee Bucks,Denver Nuggets,0.6539564001205461
Dallas Mavericks,Sacramento Kings,0.7380304280299843
Golden State Warriors,Utah Jazz,0.7836260036775842
Brooklyn Nets,Phoenix Suns,0.5532359150576756
Cleveland Cavaliers,Washington Wizards,0.7502967132745977
Orlando Magic,Minnesota Timberwolves,0.6016637530577185
Memphis Grizzlies,New Orleans Pelicans,0.5176423078745496
Los Angeles Lakers,Philadelphia 76ers,0.5405375843421754
Portland Trail Blazers,Dallas Mavericks,0.5863316043910545
Atlanta Hawks,Toronto Raptors,0.7176658722003243
Chicago Bulls,Denver Nuggets,0.8090727007339318
Golden State Warriors,Charlotte Hornets,0.8859709178903773
Detroit Pistons,Phoenix Suns,0.5009219745738744
Houston Rockets,New Orleans Pelicans,0.7336527535872946
Los Angeles Clippers,Indiana Pacers,0.8214259837874164
New York Knicks,Philadelphia 76ers,0.5010496613130775
San Antonio Spurs,Milwaukee Bucks,0.8139397908559476
Washington Wizards,Los Angeles Lakers,0.8387622809853383
Memphis Grizzlies,San Antonio Spurs,0.5002839382774981
Oklahoma City Thunder,Miami Heat,0.604940339778693
Portland Trail Blazers,Indiana Pacers,0.7030646533825327
Boston Celtics,Sacramento Kings,0.6670664356174762
Toronto Raptors,Denver Nuggets,0.7849514429425363
Utah Jazz,Orlando Magic,0.7967794024443795
Atlanta Hawks,Los Angeles Lakers,0.9280615212970794
Dallas Mavericks,Houston Rockets,0.5055611416530863
Milwaukee Bucks,Detroit Pistons,0.5490171830874577
Cleveland Cavaliers,New Orleans Pelicans,0.5503830560722501
Brooklyn Nets,New York Knicks,0.7624129786133446
Washington Wizards,Phoenix Suns,0.6343067210529624
Chicago Bulls,Charlotte Hornets,0.8183194376171931
Houston Rockets,Sacramento Kings,0.879345816573866
Los Angeles Clippers,Orlando Magic,0.9272748071389949
Cleveland Cavaliers,Miami Heat,0.7016685376991862
Milwaukee Bucks,New York Knicks,0.8343604653657382
Portland Trail Blazers,Minnesota Timberwolves,0.8819859503330335
Denver Nuggets,Philadelphia 76ers,0.6997640379922483
San Antonio Spurs,Boston Celtics,0.794956272848611
Golden State Warriors,Toronto Raptors,0.7114439430665418
Utah Jazz,Indiana Pacers,0.5858322324730857
Golden State Warriors,Brooklyn Nets,0.8276080521310233
Detroit Pistons,Los Angeles Lakers,0.7506342389990572
Memphis Grizzlies,Phoenix Suns,0.770000719900121
Oklahoma City Thunder,Sacramento Kings,0.798906852282692
Dallas Mavericks,Washington Wizards,0.5277746183142749
Chicago Bulls,Phoenix Suns,0.7367905685637127
Detroit Pistons,Charlotte Hornets,0.5281425447855386
Washington Wizards,Miami Heat,0.5563081825534232
Portland Trail Blazers,Milwaukee Bucks,0.623973969690808
Los Angeles Clippers,Minnesota Timberwolves,0.9238442021537694
New Orleans Pelicans,Boston Celtics,0.5994097921891959
Dallas Mavericks,New York Knicks,0.8715580210415252
San Antonio Spurs,Philadelphia 76ers,0.921867572315098
Toronto Raptors,Los Angeles Lakers,0.8785132159845912
Houston Rockets,Brooklyn Nets,0.6880695234165803
Cleveland Cavaliers,Portland Trail Blazers,0.6613270257917231
Denver Nuggets,Orlando Magic,0.636034468629763
Golden State Warriors,Indiana Pacers,0.7908820766684876
Memphis Grizzlies,Oklahoma City Thunder,0.6706469429766901
Utah Jazz,Sacramento Kings,0.6220359196019685
Chicago Bulls,Boston Celtics,0.5041075948038136
Charlotte Hornets,Miami Heat,0.5078751048007497
Atlanta Hawks,Dallas Mavericks,0.519287953665747
Memphis Grizzlies,Detroit Pistons,0.6880584096228293
Los Angeles Clippers,Milwaukee Bucks,0.7292538197567546
Los Angeles Lakers,Minnesota Timberwolves,0.5460637110613116
Phoenix Suns,Orlando Magic,0.741892008738427
San Antonio Spurs,Toronto Raptors,0.5810448098938765
Utah Jazz,New York Knicks,0.8688259144703262
Houston Rockets,Washington Wizards,0.6116197103609105
Brooklyn Nets,Philadelphia 76ers,0.8131800175111631
Los Angeles Clippers,Chicago Bulls,0.5457020619896525
Atlanta Hawks,Oklahoma City Thunder,0.5726666494388098
Sacramento Kings,New York Knicks,0.7352086175552397
Golden State Warriors,Boston Celtics,0.7637675718964891
Denver Nuggets,Minnesota Timberwolves,0.7368589089468401
Indiana Pacers,Miami Heat,0.6795017672890455
Memphis Grizzlies,Charlotte Hornets,0.8434287692445678
New Orleans Pelicans,Washington Wizards,0.6051200897748121
Cleveland Cavaliers,Orlando Magic,0.842621913152443
Detroit Pistons,Philadelphia 76ers,0.7513449787076946
Portland Trail Blazers,Phoenix Suns,0.6325436214553868
San Antonio Spurs,Los Angeles Lakers,0.9412829883160891
Toronto Raptors,Milwaukee Bucks,0.6636778094590919
Oklahoma City Thunder,Utah Jazz,0.500400841704365
Atlanta Hawks,San Antonio Spurs,0.562618841857369
Los Angeles Clippers,Brooklyn Nets,0.7308461319870202
Chicago Bulls,New Orleans Pelicans,0.6511857411024603
Boston Celtics,Charlotte Hornets,0.64310086314689
Dallas Mavericks,Washington Wizards,0.6747629144038289
Indiana Pacers,Detroit Pistons,0.5362237089052841
Houston Rockets,Los Angeles Lakers,0.9253003581660608
Golden State Warriors,Milwaukee Bucks,0.8264522496142972
Portland Trail Blazers,New York Knicks,0.9172677206856072
Memphis Grizzlies,Miami Heat,0.6734071835488429
Oklahoma City Thunder,Utah Jazz,0.665336412229193
Phoenix Suns,Minnesota Timberwolves,0.8216165144816087
Toronto Raptors,Philadelphia 76ers,0.8944636465275355
Atlanta Hawks,Miami Heat,0.8529825293893809
Brooklyn Nets,Orlando Magic,0.7473333394429974
Chicago Bulls,Philadelphia 76ers,0.9077449839848423
Dallas Mavericks,Phoenix Suns,0.7363550072865283
Houston Rockets,Denver Nuggets,0.7887415132107474
Los Angeles Clippers,Detroit Pistons,0.7701194255137609
Toronto Raptors,Indiana Pacers,0.5184395545989171
Memphis Grizzlies,Washington Wizards,0.7132074860430667
Portland Trail Blazers,New Orleans Pelicans,0.6469531613671919
San Antonio Spurs,Utah Jazz,0.8251752663550626
Cleveland Cavaliers,Boston Celtics,0.5786636922497751
Milwaukee Bucks,Los Angeles Lakers,0.7683845616277869
Denver Nuggets,Minnesota Timberwolves,0.7044222938021623
Houston Rockets,Sacramento Kings,0.7987772230812349
Atlanta Hawks,Philadelphia 76ers,0.9379659401497789
Brooklyn Nets,Miami Heat,0.625501189297678
Chicago Bulls,Memphis Grizzlies,0.558384445264196
Boston Celtics,Detroit Pistons,0.5787033353864126
Golden State Warriors,Phoenix Suns,0.9059347898395584
Dallas Mavericks,Indiana Pacers,0.5522283706488247
Los Angeles Clippers,Milwaukee Bucks,0.8137384753232799
New York Knicks,Minnesota Timberwolves,0.5223212475813536
Oklahoma City Thunder,Portland Trail Blazers,0.520806931036758
Charlotte Hornets,Orlando Magic,0.5685291101397549
San Antonio Spurs,Washington Wizards,0.7988146917136326
Utah Jazz,New Orleans Pelicans,0.5226098357976977
Toronto Raptors,Charlotte Hornets,0.6886406203626734
Cleveland Cavaliers,Oklahoma City Thunder,0.7110100281935149
Houston Rockets,Los Angeles Lakers,0.8811836382071159
Atlanta Hawks,Boston Celtics,0.6213361725834138
Chicago Bulls,Detroit Pistons,0.765733010379941
Dallas Mavericks,Memphis Grizzlies,0.5578308307766718
Golden State Warriors,Milwaukee Bucks,0.8874136419129224
Indiana Pacers,Brooklyn Nets,0.6316198804438479
Toronto Raptors,Miami Heat,0.6118165168692178
Sacramento Kings,Minnesota Timberwolves,0.6715430012777044
Portland Trail Blazers,Orlando Magic,0.8145401615536569
Philadelphia 76ers,New York Knicks,0.5335000332227207
New Orleans Pelicans,Phoenix Suns,0.5547691309591525
San Antonio Spurs,Los Angeles Clippers,0.613851469435376
Utah Jazz,Denver Nuggets,0.7130496339054792
Houston Rockets,Los Angeles Clippers,0.5512344601893588
Memphis Grizzlies,Indiana Pacers,0.742590822083607
Chicago Bulls,New York Knicks,0.8674227317065
Oklahoma City Thunder,Los Angeles Lakers,0.871004481667164
Washington Wizards,Charlotte Hornets,0.7362148030500156
Brooklyn Nets,Minnesota Timberwolves,0.8257718301604905
Cleveland Cavaliers,Philadelphia 76ers,0.9342909022469574
New Orleans Pelicans,Denver Nuggets,0.6720763465155777
Portland Trail Blazers,Miami Heat,0.6586253033181049
Atlanta Hawks,Orlando Magic,0.86480672153383
Milwaukee Bucks,Phoenix Suns,0.5038122239541925
Toronto Raptors,Sacramento Kings,0.8096953943133042
Atlanta Hawks,Portland Trail Blazers,0.6749573479806794
Boston Celtics,Minnesota Timberwolves,0.8755855391101058
Chicago Bulls,Brooklyn Nets,0.7532931671615479
Houston Rockets,Charlotte Hornets,0.8692089307764451
Los Angeles Clippers,Oklahoma City Thunder,0.7645291390846967
Orlando Magic,New York Knicks,0.5943959191308127
San Antonio Spurs,Indiana Pacers,0.8216208118664122
Utah Jazz,Phoenix Suns,0.6214246103352954
Washington Wizards,Sacramento Kings,0.7537390018046953
Denver Nuggets,Los Angeles Lakers,0.6869324625344813
Miami Heat,Detroit Pistons,0.5562923698505396
Memphis Grizzlies,Philadelphia 76ers,0.8865084790608554
Toronto Raptors,Dallas Mavericks,0.5543259389816954
Atlanta Hawks,Detroit Pistons,0.8339653473394606
Dallas Mavericks,Brooklyn Nets,0.6102104209404513
Boston Celtics,Charlotte Hornets,0.64310086314689
Cleveland Cavaliers,New York Knicks,0.942270025194119
Golden State Warriors,Utah Jazz,0.89478583363109
Indiana Pacers,Sacramento Kings,0.7350093823282986
Oklahoma City Thunder,Los Angeles Lakers,0.8169810599725161
Milwaukee Bucks,Philadelphia 76ers,0.8144043612301204
San Antonio Spurs,Minnesota Timberwolves,0.923456760821836
Portland Trail Blazers,New Orleans Pelicans,0.5010341606774589
Houston Rockets,Orlando Magic,0.8527538159917665
Phoenix Suns,Denver Nuggets,0.6456063415813031
Memphis Grizzlies,Washington Wizards,0.5607011193067544
Golden State Warriors,Cleveland Cavaliers,0.7922618245791183
Houston Rockets,San Antonio Spurs,0.552593165849558
Los Angeles Clippers,Los Angeles Lakers,0.9012772140078154
New Orleans Pelicans,Miami Heat,0.5827295516409254
Oklahoma City Thunder,Chicago Bulls,0.5463796180341657
Atlanta Hawks,New York Knicks,0.9455248195299933
Washington Wizards,Brooklyn Nets,0.5208748727100654
Memphis Grizzlies,Charlotte Hornets,0.7431591169153207
Dallas Mavericks,Chicago Bulls,0.5990726400525704
Boston Celtics,Detroit Pistons,0.5787033353864126
Toronto Raptors,Milwaukee Bucks,0.5754763681106385
Indiana Pacers,Minnesota Timberwolves,0.8072011847979816
Houston Rockets,New Orleans Pelicans,0.569721815106073
Miami Heat,Orlando Magic,0.6111837615972395
Phoenix Suns,Philadelphia 76ers,0.8087939259235584
Portland Trail Blazers,Cleveland Cavaliers,0.5210889350639359
San Antonio Spurs,Denver Nuggets,0.8900103553554704
Los Angeles Clippers,Utah Jazz,0.6719624115383535
Boston Celtics,New York Knicks,0.8812262103397811
Memphis Grizzlies,Los Angeles Lakers,0.9094242451750546
Oklahoma City Thunder,Denver Nuggets,0.7731531446490824
Portland Trail Blazers,Sacramento Kings,0.7506514741616332
Chicago Bulls,Toronto Raptors,0.6232321015341293
Charlotte Hornets,Los Angeles Lakers,0.6964822298019403
Dallas Mavericks,Milwaukee Bucks,0.6956610446874636
Golden State Warriors,Sacramento Kings,0.9444277701940612
Atlanta Hawks,Indiana Pacers,0.6574670265656228
Miami Heat,Brooklyn Nets,0.53942046573229
New Orleans Pelicans,Orlando Magic,0.7607143504735396
Cleveland Cavaliers,Phoenix Suns,0.677263986534993
San Antonio Spurs,Minnesota Timberwolves,0.9533986392459783
Utah Jazz,Philadelphia 76ers,0.8522870531497395
Los Angeles Clippers,Washington Wizards,0.6596951256667243
Cleveland Cavaliers,Denver Nuggets,0.7753652527098627
Houston Rockets,Atlanta Hawks,0.5778696676960937
Memphis Grizzlies,Miami Heat,0.8186942760563752
Detroit Pistons,New York Knicks,0.749854429849256
Oklahoma City Thunder,Milwaukee Bucks,0.6482079214509598
Boston Celtics,Los Angeles Lakers,0.84649684984373
Chicago Bulls,Indiana Pacers,0.706929264488979
Los Angeles Clippers,Charlotte Hornets,0.8146301686276832
Golden State Warriors,Dallas Mavericks,0.6803572338178219
Utah Jazz,Minnesota Timberwolves,0.8033683708252448
Brooklyn Nets,Orlando Magic,0.6602932894557575
Portland Trail Blazers,Denver Nuggets,0.8061857377252579
Sacramento Kings,Philadelphia 76ers,0.7074946517143738
San Antonio Spurs,Phoenix Suns,0.8424012864658846
Toronto Raptors,Washington Wizards,0.6417145842840533
Detroit Pistons,Minnesota Timberwolves,0.7934563572642587
Golden State Warriors,Houston Rockets,0.5900542443600917
Indiana Pacers,Milwaukee Bucks,0.5626401393346235
Los Angeles Clippers,New Orleans Pelicans,0.6197592368947524
Oklahoma City Thunder,Phoenix Suns,0.6924417459459207
Portland Trail Blazers,Utah Jazz,0.5579100586909894
Chicago Bulls,New York Knicks,0.9186669891276027
Los Angeles Lakers,Philadelphia 76ers,0.5642010495700313
Dallas Mavericks,Miami Heat,0.6435580755598563
Toronto Raptors,Charlotte Hornets,0.7950704936609416
Washington Wizards,Orlando Magic,0.8055615716594529
Boston Celtics,Brooklyn Nets,0.6672949173315532
Oklahoma City Thunder,Charlotte Hornets,0.6824189004753566
